mapping_id,role_id,skill_id,importance_weight,required_level,is_mandatory,experience_required_years,recency_required_years,certification_required,priority_rank
4501,48603,17126,0.91,Intermediate,Yes,9,3,No,7
4502,26501,15294,0.81,Advanced,Yes,7,4,Yes,4
4503,29244,5575,0.97,Advanced,No,4,5,No,4
4504,21172,4975,0.27,Intermediate,No,4,2,No,10
4505,31008,25603,0.18,Advanced,No,1,3,No,6
4506,48022,35314,0.51,Intermediate,No,8,1,Yes,8
4507,19249,45983,0.1,Advanced,Yes,8,4,Yes,9
4508,19530,9109,0.29,Basic,No,4,3,No,2
4509,32156,196,0.42,Advanced,Yes,10,2,No,10
4510,8661,5184,0.06,Intermediate,Yes,10,4,Yes,7
4511,4664,33920,0.4,Intermediate,Yes,7,2,Yes,6
4512,46294,41300,0.37,Basic,No,4,1,No,10
4513,41134,36128,0.91,Advanced,No,0,5,Yes,2
4514,48977,43062,0.23,Basic,Yes,4,1,No,3
4515,31655,41690,0.87,Advanced,No,9,1,Yes,7
4516,34616,28594,0.46,Basic,Yes,8,4,No,8
4517,2548,42896,0.72,Basic,Yes,5,1,Yes,1
4518,24987,37666,0.41,Advanced,No,9,4,No,4
4519,8177,44005,0.78,Advanced,Yes,1,5,No,6
4520,6993,25571,0.64,Advanced,Yes,8,1,Yes,8
4521,41602,32366,0.26,Intermediate,Yes,2,2,Yes,1
4522,38261,8320,0.23,Advanced,No,4,3,Yes,9
4523,20208,36457,0.56,Basic,No,8,2,Yes,5
4524,7061,10189,0.06,Basic,No,1,1,No,9
4525,9424,6584,0.59,Basic,Yes,10,1,Yes,10
4526,45451,7156,0.23,Basic,Yes,0,2,No,8
4527,47737,46826,0.2,Basic,Yes,9,4,Yes,6
4528,41937,841,0.71,Basic,No,7,5,No,6
4529,41510,4379,0.61,Advanced,No,10,4,No,4
4530,8884,29707,0.05,Intermediate,Yes,3,4,No,2
4531,12167,48018,0.03,Intermediate,No,10,3,Yes,8
4532,42811,8143,0.01,Intermediate,No,4,1,No,7
4533,23329,9044,0.31,Basic,Yes,5,1,Yes,5
4534,23758,7570,0.58,Intermediate,No,5,1,No,3
4535,17278,9126,0.76,Intermediate,Yes,9,3,No,1
4536,41258,14928,0.74,Intermediate,No,1,4,Yes,6
4537,4093,34077,0.61,Intermediate,No,1,5,Yes,2
4538,2575,2293,0.27,Intermediate,No,6,3,No,3
4539,7780,42376,0.6,Intermediate,Yes,6,3,No,6
4540,14765,15051,0.78,Advanced,Yes,6,4,Yes,4
4541,46317,15534,0.2,Basic,No,9,1,No,2
4542,15033,49776,0.36,Advanced,No,2,5,No,8
4543,7600,29341,0.67,Advanced,Yes,4,1,No,3
4544,11948,12945,0.07,Basic,No,4,5,No,10
4545,3768,17446,0.47,Basic,Yes,4,1,Yes,5
4546,14300,39346,0.78,Basic,No,5,3,No,3
4547,36799,30541,0.85,Basic,Yes,9,3,No,10
4548,14189,16498,0.74,Advanced,No,7,2,Yes,8
4549,14451,36241,0.76,Intermediate,Yes,0,3,Yes,1
4550,48162,6700,0.29,Intermediate,No,1,2,Yes,6
4551,3953,20435,0.19,Intermediate,No,5,5,Yes,3
4552,39174,48361,0.33,Advanced,Yes,6,5,Yes,5
4553,46764,29000,0.97,Advanced,No,6,4,No,5
4554,48412,22354,0.8,Advanced,No,9,2,No,6
4555,13353,4781,0.06,Advanced,Yes,6,3,No,1
4556,14341,44608,0.37,Intermediate,Yes,8,5,No,8
4557,21433,15772,0.34,Advanced,Yes,6,4,Yes,5
4558,9021,4253,0.49,Intermediate,Yes,8,5,No,5
4559,25485,15183,0.54,Basic,No,10,4,Yes,1
4560,11354,42215,0.38,Intermediate,Yes,0,5,No,8
4561,3365,47893,0.1,Advanced,No,9,2,Yes,6
4562,12021,6937,0.7,Basic,Yes,7,4,Yes,1
4563,5429,23668,0.18,Basic,No,2,2,No,2
4564,27284,49527,0.58,Basic,Yes,0,4,No,9
4565,11334,20076,0.85,Intermediate,Yes,5,4,No,5
4566,5032,33184,0.1,Advanced,No,10,5,Yes,6
4567,42475,3382,0.66,Advanced,No,3,1,Yes,9
4568,24690,34730,0.6,Advanced,Yes,10,2,Yes,2
4569,16040,32419,0.15,Intermediate,Yes,1,2,Yes,2
4570,28878,3170,0.2,Intermediate,Yes,8,2,Yes,10
4571,14714,37518,0.29,Intermediate,No,10,2,Yes,5
4572,33978,25110,0.53,Intermediate,Yes,9,3,Yes,1
4573,35731,22668,0.11,Basic,Yes,3,4,No,9
4574,378,42321,0.79,Advanced,No,4,5,Yes,4
4575,39034,43321,0.89,Intermediate,No,8,2,Yes,4
4576,14726,33159,0.71,Basic,Yes,5,3,Yes,3
4577,24624,27132,0.9,Advanced,No,9,5,No,8
4578,20390,22797,0.85,Intermediate,No,3,2,No,1
4579,49478,17248,0.41,Intermediate,Yes,9,3,Yes,2
4580,31931,38453,0.11,Advanced,No,4,2,Yes,6
4581,14504,1756,0.25,Advanced,Yes,2,4,Yes,1
4582,23632,40898,0.43,Basic,Yes,10,4,Yes,9
4583,32677,20770,0.55,Advanced,No,0,3,Yes,6
4584,48946,14360,0.7,Basic,No,0,4,No,1
4585,49577,8406,0.59,Basic,No,2,5,No,6
4586,30318,27233,0.87,Advanced,No,7,2,Yes,1
4587,46662,15129,0.43,Intermediate,Yes,9,2,No,5
4588,31531,35579,0.45,Advanced,Yes,5,5,Yes,5
4589,35398,10050,0.62,Basic,Yes,6,4,Yes,7
4590,547,8432,0.71,Intermediate,Yes,6,2,No,5
4591,42564,23345,0.87,Intermediate,No,6,2,No,3
4592,19802,40701,0.91,Basic,Yes,9,1,Yes,3
4593,49520,15976,0.38,Intermediate,Yes,9,2,No,10
4594,23598,30476,0.27,Intermediate,Yes,0,3,Yes,7
4595,12486,32411,0.17,Advanced,No,7,4,No,5
4596,40036,28254,0.1,Advanced,No,7,4,No,2
4597,44093,4962,0.39,Advanced,Yes,5,1,Yes,3
4598,48251,28340,0.3,Advanced,No,3,1,No,7
4599,39979,4646,0.1,Basic,Yes,3,2,Yes,1
4600,2061,43694,0.78,Intermediate,Yes,7,5,Yes,10
4601,23700,11089,0.68,Basic,Yes,9,1,Yes,1
4602,24393,43425,0.68,Intermediate,Yes,10,1,No,6
4603,32149,49394,0.95,Advanced,Yes,1,2,Yes,3
4604,2854,43757,0.72,Basic,Yes,0,2,Yes,4
4605,14208,41443,0.6,Basic,Yes,0,5,No,1
4606,8990,48137,0.97,Intermediate,No,2,4,No,4
4607,6250,43023,0.1,Intermediate,No,8,4,Yes,5
4608,4477,22881,0.38,Basic,Yes,4,5,No,7
4609,33768,40204,0.43,Basic,Yes,4,2,Yes,7
4610,29436,9866,0.27,Intermediate,No,6,2,No,8
4611,38287,1265,0.28,Intermediate,Yes,0,2,Yes,3
4612,7043,29363,0.19,Basic,No,7,3,Yes,9
4613,22811,789,0.81,Advanced,Yes,1,4,Yes,7
4614,47463,31357,0.61,Intermediate,No,4,3,No,1
4615,29626,38031,0.35,Advanced,Yes,0,3,No,5
4616,31184,12577,0.14,Basic,No,3,3,No,8
4617,15715,9582,0.39,Intermediate,Yes,3,4,No,5
4618,42029,14638,0.25,Advanced,No,2,5,Yes,1
4619,39064,38281,0.49,Basic,Yes,6,3,No,3
4620,14604,49361,0.33,Intermediate,No,10,2,No,4
4621,1306,2687,0.65,Advanced,No,8,3,Yes,2
4622,18002,29328,0.71,Advanced,No,6,4,Yes,9
4623,32605,5905,0.04,Advanced,Yes,2,4,Yes,4
4624,47596,29032,0.37,Intermediate,No,2,2,Yes,5
4625,44447,18840,0.12,Basic,No,7,1,No,10
4626,36360,14719,0.04,Intermediate,Yes,5,5,No,8
4627,11669,15636,0.26,Advanced,Yes,2,1,No,7
4628,43311,29170,0.09,Intermediate,No,6,2,Yes,4
4629,21550,36908,0.42,Basic,Yes,10,3,Yes,9
4630,20731,43202,0.81,Advanced,No,5,5,Yes,3
4631,32424,43463,0.76,Advanced,No,2,4,No,1
4632,19590,26808,0.9,Intermediate,Yes,4,1,No,6
4633,29888,43600,0.26,Advanced,Yes,8,1,Yes,5
4634,18181,27987,0.17,Advanced,No,9,2,No,9
4635,14177,2698,0.84,Intermediate,No,1,1,No,2
4636,23856,13616,0.83,Advanced,Yes,0,4,No,4
4637,24060,9697,0.93,Advanced,No,5,2,Yes,2
4638,39814,18161,0.63,Intermediate,Yes,8,4,No,3
4639,1992,16769,0.54,Advanced,Yes,6,3,Yes,5
4640,367,2428,0.71,Basic,Yes,8,2,Yes,10
4641,46325,1114,0.43,Intermediate,Yes,4,3,Yes,3
4642,36432,19555,0.79,Intermediate,No,5,2,No,1
4643,37541,26258,0.51,Advanced,Yes,9,2,Yes,5
4644,4752,48547,0.43,Basic,No,4,5,Yes,2
4645,7539,19799,0.5,Basic,Yes,7,2,Yes,1
4646,44274,41210,0.32,Basic,No,9,2,Yes,9
4647,47229,25536,0.42,Advanced,No,9,2,No,2
4648,14509,34891,0.32,Basic,Yes,4,3,No,9
4649,24732,35595,0.18,Basic,Yes,8,4,Yes,3
4650,21363,42807,0.69,Basic,No,6,5,No,8
4651,16968,34828,0.7,Advanced,Yes,9,1,Yes,3
4652,15468,47101,0.49,Intermediate,Yes,2,4,No,4
4653,25987,22111,0.76,Basic,No,2,2,Yes,6
4654,798,47892,0.91,Intermediate,Yes,2,5,No,3
4655,40512,18716,0.72,Advanced,No,9,4,No,10
4656,25642,42492,0.53,Intermediate,No,9,4,No,3
4657,5674,11875,0.81,Advanced,No,9,5,Yes,2
4658,12498,40043,0.2,Basic,Yes,4,2,No,4
4659,37345,36432,0.18,Basic,Yes,3,3,No,2
4660,16666,48435,0.73,Basic,No,10,1,No,8
4661,11860,24070,0.51,Basic,Yes,7,4,Yes,8
4662,25307,48309,0.94,Intermediate,No,8,2,Yes,1
4663,25752,16754,0.0,Basic,Yes,2,2,No,5
4664,48540,29895,0.42,Advanced,Yes,0,5,Yes,6
4665,1166,37757,0.64,Intermediate,No,8,1,No,1
4666,11344,10654,0.84,Advanced,Yes,6,2,No,4
4667,23874,26023,0.79,Intermediate,Yes,1,2,No,6
4668,14173,18364,0.22,Intermediate,Yes,7,4,No,6
4669,21645,30171,0.12,Advanced,Yes,6,4,No,8
4670,4708,37061,0.64,Advanced,No,5,3,Yes,8
4671,19657,43536,0.06,Basic,No,6,3,Yes,2
4672,24765,49030,0.67,Advanced,No,8,4,No,6
4673,21061,28198,0.61,Advanced,Yes,3,5,Yes,9
4674,34685,392,0.36,Intermediate,Yes,2,1,No,7
4675,33978,45659,0.8,Basic,No,4,2,Yes,9
4676,3998,18717,0.35,Basic,Yes,4,4,Yes,10
4677,39925,20962,0.05,Advanced,No,6,5,Yes,7
4678,23589,7577,0.51,Intermediate,No,8,2,Yes,10
4679,42502,47841,0.84,Advanced,No,10,2,Yes,7
4680,30451,29123,0.42,Advanced,No,6,3,Yes,9
4681,11887,7009,0.13,Advanced,No,8,5,No,10
4682,29421,9083,0.1,Basic,No,5,5,No,5
4683,35702,13151,0.59,Intermediate,No,2,4,No,2
4684,31976,6262,0.43,Advanced,Yes,10,2,No,1
4685,34084,32643,0.63,Basic,No,3,2,No,1
4686,38549,26500,0.38,Basic,No,10,2,No,7
4687,18501,33632,0.4,Intermediate,No,8,3,No,2
4688,18741,35086,0.2,Intermediate,No,2,4,No,8
4689,33803,26314,0.5,Advanced,Yes,5,2,Yes,1
4690,35948,39217,0.05,Basic,Yes,10,5,No,10
4691,4262,36636,0.26,Intermediate,Yes,6,4,Yes,9
4692,27432,1626,0.81,Intermediate,No,1,2,No,9
4693,36208,4448,0.92,Basic,No,6,3,Yes,1
4694,14318,16540,0.79,Advanced,No,5,3,Yes,1
4695,29067,41414,0.16,Advanced,No,0,1,Yes,4
4696,14116,23405,0.24,Basic,Yes,5,2,Yes,2
4697,48670,20975,0.72,Intermediate,Yes,9,5,No,5
4698,30510,2348,0.3,Advanced,No,10,3,No,3
4699,4297,25375,0.54,Advanced,Yes,1,3,No,9
4700,11285,31119,0.25,Advanced,Yes,1,1,Yes,8
4701,48537,14523,0.48,Basic,No,5,5,No,4
4702,36671,1951,0.88,Basic,No,0,1,No,5
4703,49368,895,0.96,Intermediate,Yes,2,2,Yes,9
4704,38155,9316,0.29,Basic,No,1,4,No,10
4705,18326,8241,0.69,Basic,Yes,8,2,No,1
4706,47246,22568,0.76,Basic,Yes,2,3,Yes,4
4707,26157,10683,0.47,Advanced,Yes,8,4,Yes,7
4708,41471,37076,0.45,Intermediate,No,4,1,No,9
4709,2436,22940,0.81,Basic,No,6,5,No,4
4710,49961,34135,0.32,Basic,Yes,3,1,Yes,4
4711,117,42192,0.34,Intermediate,Yes,8,4,Yes,3
4712,10355,21027,0.36,Advanced,No,5,1,Yes,2
4713,37387,30625,0.0,Advanced,No,0,5,No,6
4714,36481,18385,0.7,Intermediate,No,2,1,No,10
4715,11269,37736,0.51,Intermediate,No,1,1,Yes,8
4716,26670,22213,0.82,Advanced,No,1,4,Yes,10
4717,10664,48058,0.89,Basic,Yes,4,5,No,9
4718,26841,47356,0.37,Intermediate,Yes,9,1,No,6
4719,18923,42532,0.95,Advanced,Yes,4,2,No,7
4720,1091,11836,0.17,Basic,Yes,4,4,Yes,3
4721,42219,30403,0.81,Advanced,Yes,9,2,Yes,2
4722,37975,4133,0.41,Intermediate,No,8,2,No,6
4723,15715,22689,0.03,Intermediate,Yes,7,1,No,10
4724,7140,21302,0.99,Intermediate,Yes,5,1,No,7
4725,44273,4024,0.54,Intermediate,Yes,7,1,Yes,7
4726,31164,10453,0.1,Intermediate,No,6,1,Yes,5
4727,20459,21056,0.23,Basic,Yes,7,4,No,8
4728,39432,48483,0.63,Intermediate,Yes,5,1,No,10
4729,576,18394,0.03,Intermediate,Yes,1,3,Yes,9
4730,30552,37469,0.65,Advanced,Yes,5,5,Yes,4
4731,24707,21475,0.53,Advanced,Yes,2,4,Yes,2
4732,7524,6645,0.73,Advanced,No,7,5,Yes,2
4733,28804,26394,0.74,Intermediate,No,2,4,Yes,10
4734,14424,2580,0.47,Basic,No,3,1,No,6
4735,34165,48860,0.28,Advanced,Yes,6,3,Yes,3
4736,2279,25431,0.31,Intermediate,Yes,7,4,Yes,1
4737,37146,44560,0.75,Basic,Yes,5,1,No,1
4738,8665,42524,0.64,Basic,No,7,2,No,2
4739,27507,34710,0.74,Advanced,No,8,2,Yes,2
4740,43259,26631,0.94,Basic,No,3,5,Yes,9
4741,17934,21620,0.33,Basic,No,0,2,No,10
4742,41901,5115,0.62,Basic,Yes,8,4,Yes,2
4743,8600,33409,0.25,Advanced,Yes,7,4,Yes,10
4744,30292,2236,0.35,Intermediate,No,0,2,No,2
4745,2404,22935,0.87,Basic,Yes,0,4,No,3
4746,8757,13792,0.27,Basic,No,8,3,No,3
4747,10418,46871,0.93,Advanced,No,7,3,No,5
4748,7146,12292,0.02,Intermediate,No,6,5,No,1
4749,31424,37038,0.4,Basic,No,7,4,No,3
4750,38641,33067,0.9,Intermediate,No,5,2,Yes,6
4751,30646,42863,0.66,Intermediate,No,4,4,No,3
4752,6607,7017,0.42,Basic,No,9,4,No,8
4753,26362,26764,0.88,Intermediate,No,10,5,Yes,10
4754,25215,7697,0.78,Basic,Yes,4,2,No,1
4755,8711,37718,0.02,Advanced,Yes,9,5,Yes,3
4756,11841,15761,0.98,Basic,No,1,5,No,6
4757,26245,10988,0.85,Advanced,No,5,3,Yes,5
4758,21232,30588,0.09,Basic,No,5,2,Yes,3
4759,27179,47764,0.87,Basic,No,3,1,No,8
4760,43828,45367,0.19,Advanced,No,8,5,Yes,10
4761,20759,285,0.71,Basic,No,8,1,Yes,1
4762,36619,34712,0.59,Intermediate,No,1,3,No,8
4763,36929,16694,0.6,Intermediate,Yes,4,2,Yes,3
4764,19605,12474,0.27,Intermediate,No,8,2,No,4
4765,47108,25375,0.0,Advanced,No,10,4,Yes,1
4766,40738,41703,0.72,Basic,No,7,1,Yes,4
4767,29115,40676,0.2,Advanced,Yes,0,2,No,7
4768,14663,46403,0.08,Intermediate,No,2,4,Yes,10
4769,27390,31054,0.44,Advanced,No,4,3,Yes,7
4770,24521,20650,0.33,Intermediate,No,0,2,No,5
4771,33219,36869,0.48,Basic,Yes,3,5,No,10
4772,30417,49874,0.59,Intermediate,No,8,5,Yes,6
4773,49128,16452,0.12,Advanced,No,2,1,No,4
4774,3009,26053,0.97,Basic,Yes,0,1,No,7
4775,29836,25519,0.1,Intermediate,No,6,4,Yes,9
4776,47225,22489,0.53,Intermediate,Yes,8,1,Yes,8
4777,47121,25175,0.71,Intermediate,Yes,3,5,No,10
4778,32212,32984,0.93,Advanced,No,0,3,No,5
4779,1990,10269,0.15,Advanced,No,6,5,Yes,5
4780,35974,17615,0.3,Intermediate,No,6,5,No,10
4781,28614,17530,0.27,Intermediate,Yes,8,1,Yes,8
4782,19860,31970,0.19,Intermediate,Yes,6,1,No,4
4783,29727,12628,0.22,Advanced,No,1,5,Yes,1
4784,22039,36802,0.59,Intermediate,Yes,6,3,Yes,6
4785,28739,31165,0.34,Basic,No,9,5,Yes,8
4786,1161,11942,0.28,Intermediate,No,3,4,Yes,3
4787,18415,14692,0.81,Basic,Yes,10,2,Yes,6
4788,6232,9135,0.88,Intermediate,No,3,3,No,10
4789,26025,27834,0.67,Basic,Yes,4,3,Yes,3
4790,3875,46484,0.96,Basic,No,9,1,Yes,2
4791,743,7344,0.58,Advanced,Yes,2,1,Yes,9
4792,21069,19876,0.56,Basic,Yes,3,3,Yes,7
4793,6748,17058,0.24,Intermediate,Yes,1,1,No,3
4794,5132,40582,0.93,Intermediate,Yes,8,2,Yes,9
4795,47768,6572,0.18,Advanced,No,8,2,No,6
4796,1524,44132,0.83,Advanced,No,5,2,No,6
4797,30473,3775,0.19,Advanced,Yes,9,1,No,9
4798,20038,27609,0.32,Advanced,Yes,2,3,Yes,4
4799,5944,13906,0.45,Intermediate,Yes,7,4,Yes,10
4800,37390,40776,0.52,Advanced,Yes,3,4,No,8
4801,45686,40495,0.36,Intermediate,No,8,5,Yes,9
4802,43332,18679,0.98,Intermediate,No,10,3,Yes,8
4803,37363,1591,0.39,Advanced,Yes,8,5,No,10
4804,47062,23869,0.83,Intermediate,No,10,4,Yes,10
4805,8660,31920,0.11,Basic,No,6,1,Yes,1
4806,44117,28918,0.49,Basic,Yes,4,3,Yes,8
4807,27584,30209,0.02,Advanced,Yes,1,5,Yes,8
4808,30175,30651,0.86,Intermediate,No,7,2,Yes,6
4809,6330,49228,0.02,Basic,Yes,0,5,Yes,5
4810,27350,29295,0.18,Intermediate,Yes,1,4,No,8
4811,20755,16384,0.12,Basic,Yes,2,3,Yes,7
4812,19709,10940,0.59,Intermediate,No,4,3,No,2
4813,14244,28189,0.5,Advanced,Yes,10,5,Yes,8
4814,35701,46929,0.61,Intermediate,No,0,5,No,2
4815,29410,42350,0.45,Advanced,Yes,3,2,Yes,7
4816,43186,30973,0.23,Basic,No,0,2,Yes,9
4817,34855,39411,0.71,Intermediate,No,2,2,No,3
4818,39838,12562,0.86,Advanced,No,4,3,Yes,4
4819,14195,45664,0.06,Intermediate,Yes,10,1,No,10
4820,43925,28970,0.73,Intermediate,Yes,1,3,No,4
4821,39890,24230,0.45,Basic,No,9,1,Yes,6
4822,38633,49748,0.02,Basic,No,3,3,No,9
4823,25662,35520,0.02,Basic,Yes,8,4,No,8
4824,24382,6118,0.34,Advanced,No,5,5,No,4
4825,8576,12583,0.76,Intermediate,No,8,5,No,5
4826,48137,16494,0.97,Basic,No,10,4,No,6
4827,13275,42240,0.7,Advanced,No,3,5,Yes,9
4828,25706,31477,0.56,Basic,No,0,5,Yes,4
4829,6423,46194,0.62,Intermediate,No,3,2,Yes,7
4830,9500,21881,0.53,Intermediate,Yes,3,2,No,1
4831,21235,15089,0.29,Basic,No,6,3,No,3
4832,42061,21153,0.32,Basic,Yes,10,4,Yes,10
4833,17702,20287,0.98,Intermediate,No,10,4,No,2
4834,46703,34529,0.55,Basic,Yes,3,3,No,2
4835,6043,49025,0.72,Basic,Yes,1,2,Yes,3
4836,13760,3697,0.51,Advanced,No,5,1,No,5
4837,42977,32218,0.99,Intermediate,Yes,9,4,Yes,8
4838,46670,33863,0.5,Intermediate,Yes,1,3,No,1
4839,49833,42566,0.09,Advanced,Yes,0,5,No,6
4840,18177,26270,0.16,Advanced,No,1,1,Yes,7
4841,24368,9632,0.84,Advanced,No,3,1,No,10
4842,17702,24219,0.38,Basic,No,10,3,Yes,10
4843,25292,45026,0.57,Intermediate,Yes,10,3,Yes,4
4844,48729,48617,0.39,Intermediate,Yes,10,2,No,6
4845,5828,34648,0.59,Advanced,No,4,2,No,10
4846,42581,29836,0.68,Basic,No,0,4,No,9
4847,48701,21487,0.08,Basic,Yes,10,1,Yes,2
4848,12338,40150,0.53,Advanced,Yes,6,5,No,9
4849,21904,8637,0.36,Advanced,No,2,2,No,3
4850,25813,36547,0.23,Advanced,No,1,1,No,7
4851,689,73,0.41,Advanced,No,4,3,Yes,7
4852,3331,4852,0.89,Advanced,Yes,2,5,Yes,6
4853,33256,15062,0.06,Intermediate,Yes,1,1,No,4
4854,44596,11805,0.62,Intermediate,No,8,5,Yes,9
4855,12717,15596,0.41,Basic,Yes,8,5,Yes,7
4856,48720,24584,0.07,Intermediate,Yes,4,2,Yes,2
4857,13966,49294,0.98,Advanced,No,7,3,Yes,7
4858,10004,41632,0.32,Intermediate,No,0,1,Yes,1
4859,32939,9992,0.18,Advanced,No,4,2,Yes,8
4860,15205,3976,0.76,Advanced,Yes,8,4,Yes,2
4861,38554,29628,0.06,Basic,Yes,0,1,No,3
4862,10794,27327,0.48,Basic,Yes,8,3,No,10
4863,40817,42493,0.93,Advanced,No,9,1,No,7
4864,860,18228,0.47,Advanced,No,2,5,Yes,7
4865,13440,43276,0.76,Advanced,Yes,4,3,Yes,7
4866,33996,42432,0.72,Intermediate,Yes,5,3,Yes,4
4867,44267,25733,0.42,Basic,Yes,9,5,No,7
4868,46387,47571,0.22,Advanced,No,8,3,No,5
4869,34233,12003,0.04,Intermediate,No,10,3,No,1
4870,32769,47573,0.74,Intermediate,No,9,3,Yes,8
4871,5791,13613,0.13,Advanced,No,0,1,Yes,9
4872,11888,13637,0.84,Advanced,No,0,5,Yes,2
4873,10185,36953,0.06,Intermediate,Yes,8,5,No,9
4874,11461,45504,0.08,Basic,No,4,1,Yes,5
4875,35051,31770,0.04,Basic,No,6,1,Yes,7
4876,41998,36519,0.39,Intermediate,No,5,2,No,6
4877,3753,3569,0.56,Intermediate,No,0,5,No,8
4878,43412,3025,0.52,Basic,Yes,2,1,No,6
4879,27898,1342,0.19,Advanced,No,1,2,Yes,9
4880,20650,47765,0.86,Intermediate,Yes,6,5,No,5
4881,4176,39865,0.74,Basic,Yes,9,4,Yes,3
4882,42296,18672,0.12,Basic,No,9,4,Yes,5
4883,25600,2259,0.28,Intermediate,No,4,4,Yes,5
4884,11889,16543,0.07,Intermediate,Yes,9,3,Yes,9
4885,45645,42944,0.92,Intermediate,No,2,2,No,3
4886,286,14624,0.88,Intermediate,Yes,4,2,Yes,3
4887,21004,23028,0.56,Basic,Yes,5,1,Yes,4
4888,28180,18777,0.9,Intermediate,Yes,3,5,No,5
4889,43218,22274,0.17,Intermediate,Yes,10,5,Yes,10
4890,39225,10364,0.0,Advanced,Yes,0,2,Yes,7
4891,48202,19175,0.65,Advanced,No,1,2,No,3
4892,5324,3264,0.03,Advanced,No,6,3,Yes,2
4893,24139,22278,0.75,Intermediate,Yes,0,5,No,5
4894,17356,45197,0.87,Advanced,No,4,4,Yes,3
4895,16332,7644,0.63,Basic,Yes,10,2,Yes,3
4896,31513,17894,0.12,Basic,No,0,1,No,6
4897,32559,38810,0.13,Basic,Yes,7,2,Yes,1
4898,2400,22995,0.69,Basic,No,7,1,No,5
4899,34325,27425,0.85,Advanced,No,9,1,No,9
4900,42991,44797,0.4,Intermediate,Yes,9,4,No,6
4901,38891,8814,0.24,Intermediate,Yes,2,5,No,4
4902,7713,18148,0.97,Advanced,Yes,3,1,No,6
4903,35073,12818,0.55,Intermediate,No,10,1,No,7
4904,48826,11627,0.74,Advanced,No,8,1,No,5
4905,42291,16971,0.48,Basic,Yes,4,4,Yes,8
4906,13502,46892,0.02,Advanced,No,1,2,No,3
4907,1808,47480,0.16,Advanced,Yes,3,3,No,4
4908,23074,38245,0.52,Intermediate,No,9,5,Yes,6
4909,15973,29214,0.78,Intermediate,Yes,6,4,Yes,7
4910,29860,45093,0.71,Basic,Yes,7,2,No,3
4911,18811,39946,0.24,Advanced,Yes,0,5,No,4
4912,20043,7814,0.63,Intermediate,Yes,1,4,Yes,7
4913,25095,49295,1.0,Basic,No,1,3,No,8
4914,321,8006,0.71,Intermediate,No,1,4,Yes,4
4915,10131,33088,0.87,Basic,No,2,5,No,10
4916,9731,696,0.82,Advanced,No,1,1,No,1
4917,2028,22785,0.3,Basic,Yes,0,1,No,4
4918,32602,9992,0.37,Intermediate,Yes,5,4,Yes,6
4919,21361,49122,0.43,Advanced,No,2,5,No,9
4920,39473,33141,0.26,Basic,No,8,4,No,3
4921,44529,40541,0.37,Advanced,Yes,7,2,Yes,10
4922,36495,46016,0.58,Basic,Yes,0,2,Yes,10
4923,48433,31394,0.09,Intermediate,No,8,5,No,9
4924,2946,3546,0.29,Advanced,Yes,6,4,No,5
4925,33173,26414,0.99,Intermediate,Yes,8,5,No,7
4926,14398,16250,0.3,Intermediate,No,0,4,No,1
4927,6083,19605,0.96,Advanced,Yes,3,4,No,6
4928,18388,41178,0.12,Intermediate,No,1,4,Yes,8
4929,48368,25376,0.69,Advanced,Yes,7,5,Yes,6
4930,239,18879,0.22,Basic,Yes,8,1,No,8
4931,39779,45283,0.34,Intermediate,Yes,9,1,No,9
4932,37796,6687,0.04,Advanced,Yes,5,4,No,2
4933,2770,1773,0.01,Intermediate,Yes,0,1,Yes,7
4934,41463,41747,0.07,Intermediate,Yes,6,5,No,4
4935,24725,35042,0.58,Basic,Yes,0,2,Yes,10
4936,9415,16632,0.08,Intermediate,No,7,5,No,4
4937,7436,28956,0.37,Intermediate,Yes,5,3,Yes,2
4938,41560,4754,0.88,Intermediate,Yes,4,2,No,7
4939,11273,49031,0.94,Intermediate,No,7,2,No,3
4940,43960,8767,0.81,Advanced,Yes,8,5,Yes,3
4941,32556,11473,0.92,Advanced,Yes,1,4,Yes,8
4942,39513,17373,0.45,Intermediate,Yes,10,2,Yes,7
4943,16222,45005,0.96,Advanced,Yes,7,4,No,1
4944,24087,365,0.11,Advanced,No,4,1,No,2
4945,22906,36699,0.61,Advanced,No,10,1,No,5
4946,33865,26908,0.5,Basic,No,9,2,Yes,6
4947,9887,36672,0.88,Intermediate,Yes,5,3,No,8
4948,38943,26203,0.9,Basic,No,5,5,Yes,2
4949,467,38306,0.32,Advanced,Yes,6,2,Yes,9
4950,40192,18874,0.97,Intermediate,Yes,2,1,Yes,5
4951,8570,6999,0.26,Basic,No,3,3,No,4
4952,12131,30578,0.06,Advanced,Yes,7,2,No,5
4953,36437,31472,0.9,Advanced,Yes,1,5,Yes,2
4954,21981,35672,0.59,Intermediate,No,1,3,No,2
4955,38195,36751,0.74,Advanced,Yes,10,5,No,9
4956,40549,32326,0.75,Advanced,No,5,1,No,10
4957,37892,42026,0.61,Basic,Yes,0,4,Yes,1
4958,30659,39131,0.56,Advanced,No,10,5,Yes,5
4959,2726,18326,0.69,Intermediate,No,9,4,No,9
4960,26968,4259,0.24,Advanced,No,7,4,No,8
4961,99,44701,0.7,Basic,No,7,5,No,7
4962,48316,35426,0.12,Advanced,Yes,0,4,Yes,8
4963,12795,949,0.83,Basic,No,5,3,No,1
4964,33923,23583,0.67,Intermediate,Yes,1,1,Yes,6
