certification_id,certification_name,provider,related_skill_id,difficulty_level,average_cost,duration_months,global_recognition_score,renewal_required,validity_years
16593,Azure Administrator,ProviderX,70,Advanced,58,10,0.45,No,4
16594,Azure Administrator,ProviderX,250,Beginner,80,11,0.35,Yes,5
16595,Google Cloud Engineer,ProviderX,44,Intermediate,475,5,0.83,Yes,5
16596,Google Cloud Engineer,ProviderX,134,Intermediate,231,3,0.94,Yes,5
16597,AWS Solutions Architect,ProviderX,195,Advanced,111,3,0.48,Yes,2
16598,Oracle Java SE,ProviderX,321,Beginner,150,3,0.94,Yes,4
16599,Azure Administrator,ProviderX,157,Beginner,448,11,0.68,Yes,5
16600,TensorFlow Developer,ProviderX,244,Beginner,319,1,0.8,Yes,2
16601,Google Cloud Engineer,ProviderX,885,Beginner,263,1,0.72,No,1
16602,Google Cloud Engineer,ProviderX,831,Intermediate,480,8,0.82,Yes,4
16603,Google Cloud Engineer,ProviderX,729,Beginner,85,11,0.77,Yes,3
16604,TensorFlow Developer,ProviderX,316,Intermediate,382,4,0.78,No,5
16605,Google Cloud Engineer,ProviderX,958,Advanced,401,7,0.62,Yes,4
16606,TensorFlow Developer,ProviderX,645,Beginner,208,10,0.93,Yes,3
16607,Google Cloud Engineer,ProviderX,763,Beginner,65,4,0.07,Yes,1
16608,AWS Solutions Architect,ProviderX,166,Advanced,74,7,0.01,No,2
16609,TensorFlow Developer,ProviderX,840,Intermediate,221,4,0.03,No,3
16610,TensorFlow Developer,ProviderX,811,Advanced,306,10,0.9,No,2
16611,Google Cloud Engineer,ProviderX,47,Beginner,216,9,0.03,No,3
16612,Oracle Java SE,ProviderX,319,Beginner,412,12,1.0,No,4
16613,AWS Solutions Architect,ProviderX,436,Intermediate,115,5,0.22,No,5
16614,Oracle Java SE,ProviderX,821,Intermediate,105,9,0.48,Yes,4
16615,Azure Administrator,ProviderX,253,Intermediate,481,12,0.27,Yes,5
16616,Oracle Java SE,ProviderX,893,Beginner,258,11,0.44,No,5
16617,Azure Administrator,ProviderX,630,Beginner,252,9,0.31,Yes,1
16618,Oracle Java SE,ProviderX,443,Beginner,465,6,0.99,No,4
16619,Azure Administrator,ProviderX,211,Advanced,412,2,0.92,Yes,1
16620,Oracle Java SE,ProviderX,13,Intermediate,293,6,0.59,Yes,5
16621,AWS Solutions Architect,ProviderX,701,Advanced,458,7,0.73,Yes,2
16622,TensorFlow Developer,ProviderX,697,Beginner,498,1,0.45,Yes,5
16623,Oracle Java SE,ProviderX,612,Advanced,382,4,0.4,No,5
16624,Google Cloud Engineer,ProviderX,436,Advanced,295,1,0.16,No,5
16625,Azure Administrator,ProviderX,164,Intermediate,467,2,0.29,No,5
16626,Oracle Java SE,ProviderX,716,Beginner,287,2,0.92,Yes,3
16627,Google Cloud Engineer,ProviderX,809,Intermediate,265,9,0.78,Yes,1
16628,Azure Administrator,ProviderX,362,Intermediate,150,2,0.67,Yes,5
16629,Azure Administrator,ProviderX,997,Advanced,361,8,0.88,No,1
16630,AWS Solutions Architect,ProviderX,143,Advanced,263,9,0.71,No,1
16631,Oracle Java SE,ProviderX,412,Advanced,316,11,0.78,Yes,1
16632,Oracle Java SE,ProviderX,498,Advanced,145,9,0.73,No,2
16633,Google Cloud Engineer,ProviderX,344,Intermediate,131,3,0.27,Yes,2
16634,Oracle Java SE,ProviderX,805,Advanced,396,2,0.0,Yes,5
16635,Azure Administrator,ProviderX,266,Intermediate,91,3,0.35,Yes,3
16636,AWS Solutions Architect,ProviderX,291,Intermediate,369,12,0.11,Yes,3
16637,Azure Administrator,ProviderX,343,Advanced,168,12,0.27,Yes,1
16638,Oracle Java SE,ProviderX,365,Advanced,149,8,0.48,No,3
16639,Google Cloud Engineer,ProviderX,766,Intermediate,422,7,0.41,No,2
16640,Azure Administrator,ProviderX,483,Advanced,461,9,0.1,Yes,1
16641,Azure Administrator,ProviderX,3,Advanced,390,2,0.92,No,4
16642,TensorFlow Developer,ProviderX,172,Advanced,314,1,0.46,No,2
16643,Google Cloud Engineer,ProviderX,138,Beginner,386,7,0.41,No,2
16644,AWS Solutions Architect,ProviderX,185,Beginner,283,3,0.73,Yes,4
16645,AWS Solutions Architect,ProviderX,193,Beginner,216,2,0.17,No,5
16646,Google Cloud Engineer,ProviderX,134,Advanced,112,9,0.21,Yes,1
16647,TensorFlow Developer,ProviderX,2,Advanced,129,10,0.53,No,5
16648,Oracle Java SE,ProviderX,391,Advanced,69,8,0.76,Yes,2
16649,AWS Solutions Architect,ProviderX,157,Beginner,110,9,0.49,Yes,5
16650,Oracle Java SE,ProviderX,450,Beginner,375,4,0.87,Yes,3
16651,Google Cloud Engineer,ProviderX,682,Intermediate,147,12,0.04,No,2
16652,Azure Administrator,ProviderX,789,Beginner,237,4,0.06,No,4
16653,Google Cloud Engineer,ProviderX,389,Beginner,129,9,0.62,No,5
16654,TensorFlow Developer,ProviderX,399,Beginner,141,11,0.42,Yes,4
16655,Google Cloud Engineer,ProviderX,806,Beginner,429,10,0.35,Yes,1
16656,TensorFlow Developer,ProviderX,477,Intermediate,426,8,0.01,Yes,2
16657,Azure Administrator,ProviderX,929,Advanced,102,3,0.38,Yes,3
16658,Oracle Java SE,ProviderX,271,Beginner,338,11,0.84,No,1
16659,Oracle Java SE,ProviderX,417,Beginner,197,12,0.5,Yes,2
16660,Oracle Java SE,ProviderX,502,Advanced,135,12,0.43,No,1
16661,TensorFlow Developer,ProviderX,94,Advanced,126,2,0.86,No,3
16662,Azure Administrator,ProviderX,147,Intermediate,159,7,0.38,Yes,1
16663,Google Cloud Engineer,ProviderX,305,Intermediate,414,2,0.06,Yes,2
16664,Google Cloud Engineer,ProviderX,794,Advanced,66,3,0.02,Yes,5
16665,Google Cloud Engineer,ProviderX,422,Beginner,419,9,0.48,No,1
16666,AWS Solutions Architect,ProviderX,581,Beginner,477,12,0.15,No,2
16667,Google Cloud Engineer,ProviderX,222,Advanced,147,12,0.97,No,1
16668,TensorFlow Developer,ProviderX,997,Advanced,408,6,0.33,No,1
16669,TensorFlow Developer,ProviderX,825,Beginner,160,6,0.62,No,5
16670,Google Cloud Engineer,ProviderX,382,Intermediate,383,3,0.1,No,3
16671,TensorFlow Developer,ProviderX,412,Intermediate,317,4,0.56,Yes,1
16672,Azure Administrator,ProviderX,1,Beginner,488,7,0.6,No,1
16673,Azure Administrator,ProviderX,889,Beginner,179,12,0.07,Yes,5
16674,Google Cloud Engineer,ProviderX,715,Beginner,80,12,0.8,Yes,3
16675,AWS Solutions Architect,ProviderX,397,Beginner,267,10,0.01,No,3
16676,AWS Solutions Architect,ProviderX,3,Advanced,85,6,0.36,No,5
16677,Oracle Java SE,ProviderX,934,Intermediate,279,6,0.08,No,5
16678,Azure Administrator,ProviderX,125,Beginner,453,12,0.02,No,5
16679,TensorFlow Developer,ProviderX,8,Beginner,57,5,0.52,Yes,3
16680,Google Cloud Engineer,ProviderX,513,Intermediate,452,1,0.29,Yes,3
16681,Azure Administrator,ProviderX,290,Advanced,59,11,0.67,No,4
16682,Google Cloud Engineer,ProviderX,302,Advanced,356,11,0.33,Yes,3
16683,AWS Solutions Architect,ProviderX,823,Intermediate,92,12,0.43,No,2
16684,TensorFlow Developer,ProviderX,884,Advanced,110,11,0.86,No,3
16685,Azure Administrator,ProviderX,35,Intermediate,141,7,0.59,Yes,4
16686,TensorFlow Developer,ProviderX,917,Beginner,467,1,0.41,No,5
16687,Google Cloud Engineer,ProviderX,570,Beginner,240,12,0.73,Yes,1
16688,Azure Administrator,ProviderX,742,Advanced,426,1,0.9,No,4
16689,Azure Administrator,ProviderX,984,Advanced,470,7,0.22,No,5
16690,AWS Solutions Architect,ProviderX,961,Advanced,68,6,0.35,Yes,2
16691,Google Cloud Engineer,ProviderX,181,Advanced,161,4,0.33,Yes,1
16692,Google Cloud Engineer,ProviderX,884,Advanced,300,10,0.12,Yes,1
16693,AWS Solutions Architect,ProviderX,260,Beginner,96,7,0.75,No,4
16694,Google Cloud Engineer,ProviderX,257,Intermediate,473,12,0.58,No,2
16695,AWS Solutions Architect,ProviderX,410,Intermediate,99,12,0.82,No,4
16696,AWS Solutions Architect,ProviderX,156,Advanced,258,7,0.56,Yes,4
16697,Oracle Java SE,ProviderX,457,Advanced,217,3,0.64,No,3
16698,Azure Administrator,ProviderX,665,Advanced,170,1,0.52,No,1
16699,Google Cloud Engineer,ProviderX,391,Beginner,469,2,0.27,No,4
16700,Azure Administrator,ProviderX,715,Intermediate,264,6,0.06,Yes,4
16701,TensorFlow Developer,ProviderX,392,Intermediate,256,12,0.87,No,1
16702,AWS Solutions Architect,ProviderX,605,Advanced,446,5,0.84,No,1
16703,TensorFlow Developer,ProviderX,157,Intermediate,461,10,0.21,Yes,1
16704,Google Cloud Engineer,ProviderX,721,Beginner,148,2,0.64,No,5
16705,Google Cloud Engineer,ProviderX,95,Intermediate,76,6,0.92,Yes,5
16706,Azure Administrator,ProviderX,815,Intermediate,55,6,0.04,Yes,3
16707,TensorFlow Developer,ProviderX,521,Beginner,224,5,0.13,Yes,3
16708,Oracle Java SE,ProviderX,423,Advanced,307,1,0.65,No,4
16709,Azure Administrator,ProviderX,41,Beginner,475,10,0.4,No,4
16710,Google Cloud Engineer,ProviderX,82,Beginner,220,12,0.64,Yes,3
16711,TensorFlow Developer,ProviderX,195,Beginner,445,12,0.9,Yes,1
16712,AWS Solutions Architect,ProviderX,974,Intermediate,105,8,0.88,No,2
16713,Oracle Java SE,ProviderX,52,Advanced,133,12,0.96,Yes,3
16714,Azure Administrator,ProviderX,416,Beginner,475,4,0.4,Yes,3
16715,Google Cloud Engineer,ProviderX,621,Beginner,246,4,0.19,Yes,2
16716,Azure Administrator,ProviderX,487,Intermediate,474,2,0.01,No,5
16717,Azure Administrator,ProviderX,721,Advanced,301,8,0.16,No,3
16718,Google Cloud Engineer,ProviderX,942,Beginner,183,4,0.34,Yes,3
16719,Google Cloud Engineer,ProviderX,953,Intermediate,197,7,0.42,No,4
16720,Google Cloud Engineer,ProviderX,879,Advanced,213,3,0.7,No,3
16721,Google Cloud Engineer,ProviderX,145,Intermediate,500,3,0.48,Yes,4
16722,Oracle Java SE,ProviderX,177,Advanced,407,7,0.77,Yes,2
16723,AWS Solutions Architect,ProviderX,408,Advanced,67,3,0.19,Yes,4
16724,TensorFlow Developer,ProviderX,501,Beginner,224,2,0.95,No,5
16725,Google Cloud Engineer,ProviderX,732,Intermediate,65,11,0.99,No,2
16726,Oracle Java SE,ProviderX,820,Intermediate,411,4,0.86,No,4
16727,Google Cloud Engineer,ProviderX,934,Beginner,230,1,0.88,No,3
16728,Google Cloud Engineer,ProviderX,481,Beginner,443,4,0.42,Yes,4
16729,TensorFlow Developer,ProviderX,675,Advanced,484,4,0.23,Yes,4
16730,Google Cloud Engineer,ProviderX,767,Intermediate,273,6,0.39,No,3
16731,TensorFlow Developer,ProviderX,316,Intermediate,182,8,0.32,Yes,3
16732,Oracle Java SE,ProviderX,508,Intermediate,343,2,0.23,Yes,1
16733,Azure Administrator,ProviderX,52,Beginner,419,1,0.92,No,4
16734,Azure Administrator,ProviderX,268,Advanced,499,9,0.85,No,4
16735,TensorFlow Developer,ProviderX,250,Intermediate,130,9,0.67,Yes,3
16736,AWS Solutions Architect,ProviderX,796,Intermediate,384,1,0.59,No,1
16737,Azure Administrator,ProviderX,798,Intermediate,281,5,0.37,Yes,4
16738,Oracle Java SE,ProviderX,135,Beginner,130,1,0.51,Yes,1
16739,Google Cloud Engineer,ProviderX,387,Intermediate,148,3,0.04,No,2
16740,AWS Solutions Architect,ProviderX,670,Intermediate,452,2,0.32,Yes,5
16741,AWS Solutions Architect,ProviderX,486,Advanced,346,9,0.86,No,1
16742,Azure Administrator,ProviderX,679,Beginner,434,4,0.68,No,5
16743,Azure Administrator,ProviderX,137,Intermediate,305,10,0.83,Yes,5
16744,TensorFlow Developer,ProviderX,459,Intermediate,113,8,0.36,Yes,3
16745,Azure Administrator,ProviderX,890,Intermediate,234,12,0.23,Yes,1
16746,Google Cloud Engineer,ProviderX,931,Intermediate,140,11,0.74,No,2
16747,Oracle Java SE,ProviderX,394,Intermediate,467,11,0.1,No,2
16748,Oracle Java SE,ProviderX,969,Intermediate,235,2,0.43,Yes,4
16749,Oracle Java SE,ProviderX,380,Intermediate,340,6,0.47,Yes,1
16750,Oracle Java SE,ProviderX,796,Advanced,265,12,0.43,Yes,3
16751,Azure Administrator,ProviderX,635,Intermediate,335,5,0.6,No,3
16752,AWS Solutions Architect,ProviderX,179,Advanced,485,12,0.35,No,1
16753,TensorFlow Developer,ProviderX,504,Beginner,88,9,0.55,Yes,3
16754,Azure Administrator,ProviderX,141,Intermediate,408,3,0.14,Yes,4
16755,Oracle Java SE,ProviderX,353,Beginner,415,4,0.07,Yes,4
16756,Oracle Java SE,ProviderX,792,Advanced,145,7,0.55,Yes,2
16757,Oracle Java SE,ProviderX,406,Beginner,459,5,0.73,No,1
16758,Azure Administrator,ProviderX,572,Intermediate,494,10,0.74,No,4
16759,AWS Solutions Architect,ProviderX,184,Advanced,113,4,0.83,Yes,2
16760,Google Cloud Engineer,ProviderX,720,Advanced,457,1,0.29,Yes,2
16761,AWS Solutions Architect,ProviderX,440,Beginner,91,4,0.96,No,4
16762,Google Cloud Engineer,ProviderX,328,Advanced,480,7,0.3,No,3
16763,AWS Solutions Architect,ProviderX,329,Advanced,305,1,0.27,Yes,3
16764,AWS Solutions Architect,ProviderX,809,Beginner,184,9,0.99,Yes,1
16765,Azure Administrator,ProviderX,673,Intermediate,237,11,0.32,Yes,3
16766,Azure Administrator,ProviderX,881,Advanced,366,1,0.29,No,5
16767,AWS Solutions Architect,ProviderX,717,Beginner,75,7,0.37,No,1
16768,AWS Solutions Architect,ProviderX,428,Advanced,313,5,0.34,Yes,4
16769,Azure Administrator,ProviderX,697,Intermediate,445,4,0.09,Yes,3
16770,AWS Solutions Architect,ProviderX,661,Beginner,254,1,0.12,No,4
16771,AWS Solutions Architect,ProviderX,668,Advanced,285,10,0.58,Yes,1
16772,Oracle Java SE,ProviderX,369,Advanced,476,7,0.95,No,1
16773,TensorFlow Developer,ProviderX,308,Advanced,419,12,0.99,Yes,1
16774,Google Cloud Engineer,ProviderX,989,Beginner,221,10,0.95,Yes,5
16775,TensorFlow Developer,ProviderX,272,Advanced,453,11,0.66,No,4
16776,Oracle Java SE,ProviderX,843,Advanced,204,5,0.42,Yes,2
16777,AWS Solutions Architect,ProviderX,166,Intermediate,75,7,0.74,No,2
16778,TensorFlow Developer,ProviderX,362,Intermediate,256,10,0.65,No,4
16779,Oracle Java SE,ProviderX,544,Advanced,52,3,0.09,Yes,5
16780,AWS Solutions Architect,ProviderX,19,Beginner,398,4,0.7,Yes,5
16781,TensorFlow Developer,ProviderX,804,Intermediate,270,9,0.47,No,5
16782,TensorFlow Developer,ProviderX,721,Beginner,290,12,0.68,No,1
16783,AWS Solutions Architect,ProviderX,459,Advanced,214,6,0.3,No,5
16784,TensorFlow Developer,ProviderX,756,Beginner,442,1,0.68,Yes,5
16785,Oracle Java SE,ProviderX,696,Advanced,82,11,0.86,No,3
16786,Azure Administrator,ProviderX,82,Intermediate,213,6,0.6,No,3
16787,Oracle Java SE,ProviderX,638,Advanced,461,8,0.25,No,1
16788,AWS Solutions Architect,ProviderX,673,Intermediate,191,8,0.94,Yes,4
16789,Oracle Java SE,ProviderX,369,Advanced,483,10,0.6,No,5
16790,TensorFlow Developer,ProviderX,993,Beginner,372,3,0.64,Yes,5
16791,Oracle Java SE,ProviderX,728,Beginner,109,4,0.86,Yes,4
16792,Oracle Java SE,ProviderX,620,Advanced,305,8,0.42,Yes,2
16793,TensorFlow Developer,ProviderX,779,Beginner,293,12,0.47,No,4
16794,TensorFlow Developer,ProviderX,838,Beginner,239,11,0.13,No,2
16795,TensorFlow Developer,ProviderX,859,Intermediate,193,5,0.63,No,2
16796,Azure Administrator,ProviderX,554,Advanced,114,11,0.43,No,4
16797,Oracle Java SE,ProviderX,209,Intermediate,260,9,0.23,Yes,5
16798,Azure Administrator,ProviderX,959,Beginner,208,10,0.53,Yes,5
16799,Azure Administrator,ProviderX,932,Advanced,400,3,0.14,No,5
16800,AWS Solutions Architect,ProviderX,143,Beginner,290,2,0.57,No,4
16801,Google Cloud Engineer,ProviderX,222,Advanced,318,9,0.85,No,3
16802,AWS Solutions Architect,ProviderX,144,Intermediate,101,7,0.07,Yes,2
16803,Google Cloud Engineer,ProviderX,97,Beginner,231,8,0.89,Yes,5
16804,Azure Administrator,ProviderX,200,Advanced,239,7,0.86,Yes,5
16805,Google Cloud Engineer,ProviderX,861,Intermediate,352,9,0.53,No,2
16806,AWS Solutions Architect,ProviderX,507,Intermediate,265,10,0.3,Yes,5
16807,TensorFlow Developer,ProviderX,748,Advanced,407,12,0.35,No,5
16808,AWS Solutions Architect,ProviderX,836,Beginner,441,7,0.15,No,1
16809,AWS Solutions Architect,ProviderX,510,Beginner,74,4,0.6,Yes,2
16810,Oracle Java SE,ProviderX,32,Intermediate,187,1,0.66,No,1
16811,AWS Solutions Architect,ProviderX,823,Intermediate,386,1,0.52,Yes,5
16812,Oracle Java SE,ProviderX,62,Advanced,483,8,0.78,No,1
16813,AWS Solutions Architect,ProviderX,958,Beginner,209,2,0.93,No,1
16814,Google Cloud Engineer,ProviderX,177,Intermediate,446,9,0.92,Yes,5
16815,Oracle Java SE,ProviderX,782,Advanced,52,6,0.36,No,2
16816,AWS Solutions Architect,ProviderX,918,Beginner,320,5,0.94,No,3
16817,TensorFlow Developer,ProviderX,940,Intermediate,369,1,0.59,Yes,5
16818,Google Cloud Engineer,ProviderX,577,Beginner,254,2,0.0,Yes,2
16819,AWS Solutions Architect,ProviderX,776,Advanced,418,6,0.2,No,3
16820,Azure Administrator,ProviderX,142,Intermediate,301,1,0.83,No,1
16821,Azure Administrator,ProviderX,169,Beginner,295,2,0.17,No,1
16822,Oracle Java SE,ProviderX,532,Advanced,287,2,0.04,No,2
16823,Google Cloud Engineer,ProviderX,481,Advanced,394,11,0.98,No,4
16824,Google Cloud Engineer,ProviderX,306,Beginner,474,1,0.41,No,4
16825,TensorFlow Developer,ProviderX,3,Advanced,139,10,0.95,Yes,1
16826,TensorFlow Developer,ProviderX,179,Advanced,74,3,0.97,Yes,2
16827,Google Cloud Engineer,ProviderX,188,Advanced,66,8,0.14,No,2
16828,Azure Administrator,ProviderX,526,Intermediate,220,2,0.55,No,4
16829,AWS Solutions Architect,ProviderX,238,Beginner,77,4,0.35,Yes,1
16830,Azure Administrator,ProviderX,896,Advanced,214,1,0.74,Yes,3
16831,Google Cloud Engineer,ProviderX,885,Advanced,200,2,0.04,No,5
16832,Oracle Java SE,ProviderX,75,Advanced,152,1,0.47,Yes,5
16833,AWS Solutions Architect,ProviderX,939,Intermediate,287,2,0.56,Yes,1
16834,AWS Solutions Architect,ProviderX,623,Beginner,166,6,0.94,No,3
16835,Azure Administrator,ProviderX,305,Advanced,66,9,0.31,No,5
16836,Oracle Java SE,ProviderX,35,Beginner,242,11,0.9,Yes,3
16837,Google Cloud Engineer,ProviderX,883,Advanced,240,3,0.7,No,5
16838,Oracle Java SE,ProviderX,159,Beginner,51,8,0.34,Yes,4
16839,Google Cloud Engineer,ProviderX,992,Intermediate,189,7,0.33,No,4
16840,Google Cloud Engineer,ProviderX,889,Intermediate,145,7,0.72,Yes,3
16841,TensorFlow Developer,ProviderX,909,Beginner,494,6,0.06,No,2
16842,Azure Administrator,ProviderX,839,Intermediate,300,2,0.87,No,1
16843,Azure Administrator,ProviderX,232,Intermediate,406,2,0.24,Yes,5
16844,Azure Administrator,ProviderX,804,Beginner,250,7,0.27,No,2
16845,Oracle Java SE,ProviderX,930,Beginner,209,5,0.08,Yes,4
16846,Azure Administrator,ProviderX,341,Intermediate,94,9,0.18,Yes,2
16847,Azure Administrator,ProviderX,474,Advanced,166,1,0.83,Yes,1
16848,Oracle Java SE,ProviderX,531,Intermediate,239,3,0.6,Yes,2
16849,AWS Solutions Architect,ProviderX,470,Advanced,333,4,0.67,No,2
16850,TensorFlow Developer,ProviderX,540,Intermediate,115,7,0.55,No,3
16851,Google Cloud Engineer,ProviderX,423,Advanced,477,2,0.87,No,3
16852,Azure Administrator,ProviderX,966,Beginner,195,10,0.38,Yes,1
16853,TensorFlow Developer,ProviderX,446,Beginner,63,2,0.45,Yes,5
16854,TensorFlow Developer,ProviderX,774,Advanced,122,6,0.13,Yes,2
16855,Google Cloud Engineer,ProviderX,309,Beginner,107,4,0.68,Yes,3
16856,Azure Administrator,ProviderX,196,Beginner,291,3,0.29,Yes,5
16857,Google Cloud Engineer,ProviderX,817,Advanced,84,9,0.86,No,5
16858,Oracle Java SE,ProviderX,829,Advanced,158,9,0.27,No,4
16859,AWS Solutions Architect,ProviderX,531,Advanced,64,2,0.18,No,5
16860,TensorFlow Developer,ProviderX,456,Intermediate,431,8,0.17,No,2
16861,Azure Administrator,ProviderX,940,Advanced,112,10,0.55,No,1
16862,Google Cloud Engineer,ProviderX,267,Beginner,295,7,0.12,Yes,5
16863,Oracle Java SE,ProviderX,62,Intermediate,329,4,0.84,No,4
16864,Azure Administrator,ProviderX,157,Advanced,230,3,0.33,Yes,1
16865,AWS Solutions Architect,ProviderX,97,Advanced,98,1,0.73,No,2
16866,Oracle Java SE,ProviderX,399,Advanced,480,11,0.93,Yes,1
16867,Google Cloud Engineer,ProviderX,725,Beginner,311,6,0.85,No,2
16868,Azure Administrator,ProviderX,668,Beginner,349,12,0.61,No,3
16869,Google Cloud Engineer,ProviderX,883,Beginner,108,10,0.36,No,2
16870,Oracle Java SE,ProviderX,590,Advanced,147,9,0.1,No,4
16871,TensorFlow Developer,ProviderX,369,Beginner,164,9,0.48,Yes,2
16872,Azure Administrator,ProviderX,233,Intermediate,415,10,0.49,Yes,1
16873,TensorFlow Developer,ProviderX,592,Beginner,457,8,0.63,No,3
16874,TensorFlow Developer,ProviderX,947,Intermediate,315,4,0.49,Yes,1
16875,Azure Administrator,ProviderX,704,Intermediate,107,6,0.14,Yes,1
16876,AWS Solutions Architect,ProviderX,348,Intermediate,411,5,0.89,Yes,3
16877,Azure Administrator,ProviderX,140,Advanced,276,11,0.38,No,3
16878,TensorFlow Developer,ProviderX,846,Intermediate,296,4,0.84,Yes,4
16879,AWS Solutions Architect,ProviderX,433,Advanced,80,5,0.97,No,1
16880,Azure Administrator,ProviderX,143,Advanced,232,4,1.0,Yes,3
16881,Google Cloud Engineer,ProviderX,227,Beginner,316,6,0.02,Yes,4
16882,Google Cloud Engineer,ProviderX,794,Beginner,289,10,0.06,No,2
16883,AWS Solutions Architect,ProviderX,356,Beginner,392,7,0.59,Yes,3
16884,Google Cloud Engineer,ProviderX,868,Advanced,184,8,0.76,Yes,2
16885,TensorFlow Developer,ProviderX,62,Intermediate,427,2,0.28,No,3
16886,Oracle Java SE,ProviderX,949,Advanced,161,5,0.61,No,2
16887,AWS Solutions Architect,ProviderX,783,Beginner,102,3,0.93,No,3
16888,TensorFlow Developer,ProviderX,169,Intermediate,199,1,0.18,No,5
16889,Azure Administrator,ProviderX,612,Advanced,266,7,0.87,No,5
16890,Azure Administrator,ProviderX,332,Intermediate,403,2,0.84,No,4
16891,TensorFlow Developer,ProviderX,698,Intermediate,90,7,0.98,Yes,1
16892,AWS Solutions Architect,ProviderX,777,Intermediate,316,1,0.57,Yes,3
16893,TensorFlow Developer,ProviderX,77,Intermediate,369,5,0.57,Yes,5
16894,TensorFlow Developer,ProviderX,533,Advanced,301,1,0.4,No,2
16895,AWS Solutions Architect,ProviderX,373,Intermediate,59,1,0.31,Yes,4
16896,AWS Solutions Architect,ProviderX,560,Intermediate,391,3,0.68,No,3
16897,Google Cloud Engineer,ProviderX,691,Advanced,164,1,0.95,No,1
16898,TensorFlow Developer,ProviderX,70,Beginner,387,2,0.91,No,1
16899,Google Cloud Engineer,ProviderX,251,Intermediate,217,3,0.96,Yes,3
16900,Google Cloud Engineer,ProviderX,545,Advanced,205,12,0.92,Yes,1
16901,TensorFlow Developer,ProviderX,658,Beginner,422,6,0.19,Yes,1
16902,TensorFlow Developer,ProviderX,685,Advanced,347,10,0.46,No,3
16903,Oracle Java SE,ProviderX,661,Beginner,379,7,0.93,No,2
16904,TensorFlow Developer,ProviderX,161,Intermediate,360,12,0.94,Yes,2
16905,AWS Solutions Architect,ProviderX,955,Advanced,499,9,0.44,No,3
16906,TensorFlow Developer,ProviderX,208,Intermediate,252,1,0.99,No,2
16907,Azure Administrator,ProviderX,779,Advanced,322,2,0.81,Yes,2
