domain_id,domain_name,parent_domain,industry_sector,domain_growth_rate,automation_risk_score
2414,HealthTech,Technology,IT,17.26,0.53
2415,HealthTech,Technology,IT,2.19,0.43
2416,Cloud Computing,Technology,IT,24.66,0.07
2417,Software Development,Technology,IT,12.52,0.19
2418,Data Science,Technology,IT,20.87,0.64
2419,FinTech,Technology,IT,22.93,0.15
2420,HealthTech,Technology,IT,22.77,0.48
2421,Cloud Computing,Technology,IT,11.85,0.37
2422,Software Development,Technology,IT,12.05,0.21
2423,FinTech,Technology,IT,19.99,0.3
2424,HealthTech,Technology,IT,16.78,0.62
2425,Cloud Computing,Technology,IT,4.11,0.86
2426,HealthTech,Technology,IT,21.08,0.52
2427,HealthTech,Technology,IT,11.04,0.1
2428,Data Science,Technology,IT,15.83,0.44
2429,Software Development,Technology,IT,12.64,0.76
2430,HealthTech,Technology,IT,4.37,0.47
2431,FinTech,Technology,IT,12.41,0.88
2432,Cybersecurity,Technology,IT,11.82,0.13
2433,FinTech,Technology,IT,22.78,0.97
2434,FinTech,Technology,IT,22.34,0.83
2435,HealthTech,Technology,IT,11.14,0.82
2436,FinTech,Technology,IT,7.07,0.91
2437,Cybersecurity,Technology,IT,5.44,0.33
2438,FinTech,Technology,IT,21.56,0.71
2439,Cloud Computing,Technology,IT,21.48,0.76
2440,FinTech,Technology,IT,21.67,0.69
2441,Software Development,Technology,IT,5.4,0.33
2442,Data Science,Technology,IT,14.27,0.77
2443,Cybersecurity,Technology,IT,15.78,0.91
2444,Cloud Computing,Technology,IT,5.18,0.4
2445,HealthTech,Technology,IT,9.48,0.79
2446,Cloud Computing,Technology,IT,12.09,1.0
2447,FinTech,Technology,IT,16.43,0.94
2448,HealthTech,Technology,IT,11.51,0.12
2449,HealthTech,Technology,IT,7.58,0.03
2450,Data Science,Technology,IT,13.43,0.46
2451,HealthTech,Technology,IT,19.58,0.81
2452,Cloud Computing,Technology,IT,15.14,0.63
2453,Data Science,Technology,IT,15.63,0.81
2454,Cloud Computing,Technology,IT,18.95,0.35
2455,FinTech,Technology,IT,3.03,0.61
2456,HealthTech,Technology,IT,11.39,0.83
2457,Cloud Computing,Technology,IT,13.51,0.93
2458,Cloud Computing,Technology,IT,8.01,0.47
2459,Cybersecurity,Technology,IT,14.47,0.58
2460,HealthTech,Technology,IT,14.47,0.46
2461,Cybersecurity,Technology,IT,9.19,0.9
2462,Data Science,Technology,IT,24.96,0.82
2463,HealthTech,Technology,IT,20.43,0.44
2464,Cybersecurity,Technology,IT,15.77,0.01
2465,Data Science,Technology,IT,19.22,0.8
2466,Cybersecurity,Technology,IT,2.0,0.83
2467,FinTech,Technology,IT,13.75,0.81
2468,Data Science,Technology,IT,17.88,0.21
2469,HealthTech,Technology,IT,10.01,0.97
2470,FinTech,Technology,IT,23.74,0.13
2471,Software Development,Technology,IT,20.88,0.83
2472,Cybersecurity,Technology,IT,8.45,0.95
2473,Software Development,Technology,IT,18.54,0.58
2474,FinTech,Technology,IT,13.46,0.59
2475,Software Development,Technology,IT,10.38,0.6
2476,Data Science,Technology,IT,6.23,0.82
2477,Cybersecurity,Technology,IT,7.18,0.26
2478,Data Science,Technology,IT,17.27,0.27
2479,Cybersecurity,Technology,IT,18.94,0.88
2480,FinTech,Technology,IT,11.44,0.71
2481,FinTech,Technology,IT,17.61,0.92
2482,Software Development,Technology,IT,10.4,0.35
2483,HealthTech,Technology,IT,12.68,0.44
2484,FinTech,Technology,IT,21.74,0.18
2485,Software Development,Technology,IT,19.44,0.68
2486,Cybersecurity,Technology,IT,13.96,0.81
2487,Software Development,Technology,IT,24.28,0.86
2488,Data Science,Technology,IT,3.4,0.97
2489,Cloud Computing,Technology,IT,7.62,0.89
2490,Data Science,Technology,IT,12.16,0.66
2491,HealthTech,Technology,IT,24.85,0.03
2492,Cybersecurity,Technology,IT,8.67,0.9
2493,Software Development,Technology,IT,7.22,0.43
2494,Cybersecurity,Technology,IT,4.85,0.43
2495,Cybersecurity,Technology,IT,24.52,0.85
2496,Software Development,Technology,IT,9.79,0.74
2497,Cybersecurity,Technology,IT,22.18,0.95
2498,Data Science,Technology,IT,3.41,0.61
2499,Cloud Computing,Technology,IT,13.65,0.29
2500,Software Development,Technology,IT,11.66,0.51
2501,FinTech,Technology,IT,22.21,0.7
2502,HealthTech,Technology,IT,22.06,0.58
2503,Cloud Computing,Technology,IT,3.57,0.02
2504,Cloud Computing,Technology,IT,16.68,0.32
2505,Software Development,Technology,IT,12.68,0.43
2506,Cybersecurity,Technology,IT,19.27,0.17
2507,HealthTech,Technology,IT,16.42,0.63
2508,Software Development,Technology,IT,4.3,0.98
2509,HealthTech,Technology,IT,9.06,0.88
2510,FinTech,Technology,IT,2.59,0.65
2511,Data Science,Technology,IT,9.45,0.41
2512,FinTech,Technology,IT,9.5,0.12
2513,Data Science,Technology,IT,5.5,0.34
2514,Software Development,Technology,IT,16.52,0.41
2515,Cybersecurity,Technology,IT,22.38,0.26
2516,Software Development,Technology,IT,20.0,0.1
2517,HealthTech,Technology,IT,10.91,0.49
2518,FinTech,Technology,IT,11.52,0.59
2519,Cybersecurity,Technology,IT,8.26,0.26
2520,Software Development,Technology,IT,7.3,0.31
2521,HealthTech,Technology,IT,4.49,0.38
2522,HealthTech,Technology,IT,20.15,0.59
2523,Data Science,Technology,IT,3.32,0.63
2524,HealthTech,Technology,IT,13.95,0.09
2525,Cloud Computing,Technology,IT,5.44,0.93
2526,HealthTech,Technology,IT,5.38,0.48
2527,Cybersecurity,Technology,IT,23.42,0.11
2528,Software Development,Technology,IT,5.72,0.67
2529,Data Science,Technology,IT,5.52,0.94
2530,FinTech,Technology,IT,8.19,0.18
2531,Software Development,Technology,IT,12.49,0.48
2532,HealthTech,Technology,IT,23.55,0.01
2533,FinTech,Technology,IT,10.7,0.76
2534,Cybersecurity,Technology,IT,9.78,0.69
2535,HealthTech,Technology,IT,10.44,0.74
2536,Data Science,Technology,IT,2.31,0.01
2537,Data Science,Technology,IT,7.63,0.01
2538,Cybersecurity,Technology,IT,16.3,0.63
2539,Data Science,Technology,IT,2.83,0.23
2540,FinTech,Technology,IT,14.5,0.77
2541,FinTech,Technology,IT,20.72,0.94
2542,Data Science,Technology,IT,17.54,0.5
2543,Software Development,Technology,IT,14.03,0.23
2544,Cloud Computing,Technology,IT,15.88,0.09
2545,Cloud Computing,Technology,IT,18.04,0.81
2546,Cloud Computing,Technology,IT,19.03,0.82
2547,Data Science,Technology,IT,7.65,0.28
2548,Software Development,Technology,IT,7.96,0.37
2549,Data Science,Technology,IT,19.13,0.25
2550,Software Development,Technology,IT,2.82,0.66
2551,Cybersecurity,Technology,IT,21.73,0.73
2552,Data Science,Technology,IT,20.39,0.54
2553,FinTech,Technology,IT,12.88,0.57
2554,HealthTech,Technology,IT,13.01,0.76
2555,Cloud Computing,Technology,IT,23.51,0.09
2556,FinTech,Technology,IT,16.0,0.48
2557,Software Development,Technology,IT,13.65,0.51
2558,HealthTech,Technology,IT,3.44,0.02
2559,Cybersecurity,Technology,IT,8.87,0.44
2560,Data Science,Technology,IT,23.11,0.06
2561,Cloud Computing,Technology,IT,18.92,0.57
2562,Data Science,Technology,IT,2.87,0.39
2563,Data Science,Technology,IT,12.59,0.32
2564,Software Development,Technology,IT,4.21,0.41
2565,HealthTech,Technology,IT,20.58,0.13
2566,Cloud Computing,Technology,IT,4.3,0.88
2567,Data Science,Technology,IT,3.46,0.68
2568,HealthTech,Technology,IT,18.17,0.32
2569,Software Development,Technology,IT,8.86,0.88
2570,Data Science,Technology,IT,21.89,0.71
2571,HealthTech,Technology,IT,8.86,0.81
2572,HealthTech,Technology,IT,21.53,0.67
2573,Cloud Computing,Technology,IT,13.72,0.48
2574,Cloud Computing,Technology,IT,4.53,0.69
2575,Cloud Computing,Technology,IT,19.97,0.8
2576,FinTech,Technology,IT,22.73,0.45
2577,Software Development,Technology,IT,15.14,0.49
2578,Cloud Computing,Technology,IT,18.67,0.78
2579,Software Development,Technology,IT,4.93,0.96
2580,Data Science,Technology,IT,19.86,0.4
2581,Cloud Computing,Technology,IT,8.44,0.11
2582,Data Science,Technology,IT,5.58,0.17
2583,Data Science,Technology,IT,10.13,0.61
2584,Software Development,Technology,IT,23.09,0.1
2585,Data Science,Technology,IT,17.99,0.93
2586,Cybersecurity,Technology,IT,11.69,0.75
2587,Data Science,Technology,IT,13.74,0.45
2588,Cloud Computing,Technology,IT,5.8,0.34
2589,Software Development,Technology,IT,5.83,0.8
2590,Cybersecurity,Technology,IT,17.58,0.64
2591,Data Science,Technology,IT,9.06,0.16
2592,Cloud Computing,Technology,IT,18.85,0.78
2593,Software Development,Technology,IT,11.87,0.91
2594,Software Development,Technology,IT,3.95,0.43
2595,FinTech,Technology,IT,8.36,0.28
2596,HealthTech,Technology,IT,16.89,0.51
2597,Data Science,Technology,IT,5.34,0.23
2598,Software Development,Technology,IT,9.25,0.36
2599,HealthTech,Technology,IT,3.79,0.25
2600,Cybersecurity,Technology,IT,19.17,0.41
2601,HealthTech,Technology,IT,16.39,0.54
2602,Software Development,Technology,IT,14.04,0.43
2603,HealthTech,Technology,IT,2.33,0.17
2604,Data Science,Technology,IT,17.28,0.03
2605,Software Development,Technology,IT,8.15,0.86
2606,Software Development,Technology,IT,4.82,0.91
2607,HealthTech,Technology,IT,16.28,0.43
2608,FinTech,Technology,IT,6.52,0.51
2609,Cloud Computing,Technology,IT,3.2,0.05
2610,Data Science,Technology,IT,3.85,0.5
2611,Data Science,Technology,IT,12.24,0.4
2612,HealthTech,Technology,IT,8.88,0.16
2613,Data Science,Technology,IT,4.28,0.31
2614,Cloud Computing,Technology,IT,7.78,0.52
2615,Software Development,Technology,IT,6.58,0.57
2616,FinTech,Technology,IT,10.96,0.5
2617,Cybersecurity,Technology,IT,21.01,0.75
2618,Data Science,Technology,IT,5.09,0.73
2619,Data Science,Technology,IT,14.11,0.52
2620,FinTech,Technology,IT,13.87,0.75
2621,Data Science,Technology,IT,14.08,0.89
2622,FinTech,Technology,IT,8.96,0.27
2623,FinTech,Technology,IT,8.92,0.29
2624,HealthTech,Technology,IT,14.69,0.82
2625,Software Development,Technology,IT,14.79,0.14
2626,Data Science,Technology,IT,16.29,0.25
2627,FinTech,Technology,IT,3.92,0.49
2628,HealthTech,Technology,IT,17.97,0.39
2629,Cybersecurity,Technology,IT,4.24,0.98
2630,Cloud Computing,Technology,IT,7.9,0.4
2631,Data Science,Technology,IT,14.15,0.4
2632,Software Development,Technology,IT,18.1,0.74
2633,HealthTech,Technology,IT,5.18,0.34
2634,Software Development,Technology,IT,23.08,0.86
2635,HealthTech,Technology,IT,20.13,0.72
2636,FinTech,Technology,IT,3.01,0.62
2637,Software Development,Technology,IT,6.52,1.0
2638,FinTech,Technology,IT,9.99,0.11
2639,Cloud Computing,Technology,IT,10.09,0.03
2640,HealthTech,Technology,IT,16.97,0.93
2641,Data Science,Technology,IT,9.13,0.02
2642,Software Development,Technology,IT,15.31,0.49
2643,Data Science,Technology,IT,20.77,0.16
2644,FinTech,Technology,IT,22.95,0.87
2645,HealthTech,Technology,IT,14.89,0.19
2646,Software Development,Technology,IT,17.02,0.1
2647,Cybersecurity,Technology,IT,7.41,0.87
2648,Data Science,Technology,IT,10.13,0.59
2649,Data Science,Technology,IT,6.81,0.49
2650,HealthTech,Technology,IT,24.83,0.7
2651,Data Science,Technology,IT,11.09,0.48
2652,Data Science,Technology,IT,21.62,0.55
2653,Data Science,Technology,IT,22.3,0.18
2654,HealthTech,Technology,IT,11.13,0.41
2655,Cybersecurity,Technology,IT,7.45,0.76
2656,Cloud Computing,Technology,IT,3.28,0.91
2657,HealthTech,Technology,IT,12.46,0.75
2658,Data Science,Technology,IT,23.36,0.65
2659,FinTech,Technology,IT,23.9,0.56
2660,HealthTech,Technology,IT,4.61,0.62
2661,FinTech,Technology,IT,8.84,0.46
2662,FinTech,Technology,IT,13.67,0.94
2663,HealthTech,Technology,IT,5.6,0.1
2664,Data Science,Technology,IT,8.82,0.85
2665,HealthTech,Technology,IT,7.09,0.71
2666,HealthTech,Technology,IT,18.02,0.39
2667,FinTech,Technology,IT,18.04,0.34
2668,Software Development,Technology,IT,3.54,0.13
2669,Data Science,Technology,IT,11.97,0.26
2670,Cybersecurity,Technology,IT,22.18,0.53
2671,FinTech,Technology,IT,10.45,0.43
2672,HealthTech,Technology,IT,17.92,0.75
2673,Cybersecurity,Technology,IT,23.57,0.27
2674,HealthTech,Technology,IT,19.15,0.73
2675,Cybersecurity,Technology,IT,20.04,0.34
2676,Cloud Computing,Technology,IT,9.45,0.24
2677,Data Science,Technology,IT,23.53,0.09
2678,Cybersecurity,Technology,IT,23.96,0.71
2679,Software Development,Technology,IT,23.13,0.57
2680,Cloud Computing,Technology,IT,9.92,0.12
2681,Data Science,Technology,IT,5.03,0.26
2682,Data Science,Technology,IT,11.81,0.05
2683,HealthTech,Technology,IT,2.77,0.35
2684,FinTech,Technology,IT,9.48,0.72
2685,Data Science,Technology,IT,3.22,0.95
2686,FinTech,Technology,IT,10.17,0.68
2687,Cloud Computing,Technology,IT,13.74,0.52
2688,FinTech,Technology,IT,22.18,0.87
2689,Cybersecurity,Technology,IT,21.93,0.41
2690,Software Development,Technology,IT,5.5,0.08
2691,HealthTech,Technology,IT,5.14,0.92
2692,Data Science,Technology,IT,7.2,0.94
2693,Cybersecurity,Technology,IT,3.5,0.69
2694,HealthTech,Technology,IT,10.45,0.72
2695,Cybersecurity,Technology,IT,20.54,0.37
2696,Data Science,Technology,IT,6.91,0.87
2697,Cloud Computing,Technology,IT,18.77,0.44
2698,Cybersecurity,Technology,IT,22.05,0.83
2699,Data Science,Technology,IT,15.12,0.11
2700,FinTech,Technology,IT,2.41,0.45
2701,Cybersecurity,Technology,IT,12.44,0.79
2702,Cybersecurity,Technology,IT,8.89,0.91
2703,Cybersecurity,Technology,IT,9.56,0.74
2704,Software Development,Technology,IT,5.51,0.03
2705,HealthTech,Technology,IT,3.71,0.63
2706,Data Science,Technology,IT,21.88,0.54
2707,Cloud Computing,Technology,IT,10.31,0.71
2708,Software Development,Technology,IT,14.55,0.34
2709,FinTech,Technology,IT,3.99,0.42
2710,Data Science,Technology,IT,19.81,0.05
2711,HealthTech,Technology,IT,4.25,0.44
2712,Cloud Computing,Technology,IT,2.61,0.53
2713,HealthTech,Technology,IT,6.03,0.41
2714,Data Science,Technology,IT,15.32,0.31
2715,HealthTech,Technology,IT,4.81,0.98
2716,FinTech,Technology,IT,22.68,0.36
2717,Data Science,Technology,IT,17.23,0.63
2718,Cloud Computing,Technology,IT,23.26,0.4
2719,Software Development,Technology,IT,3.34,0.72
2720,Cloud Computing,Technology,IT,3.7,0.99
2721,Cybersecurity,Technology,IT,18.01,0.68
2722,Cloud Computing,Technology,IT,8.77,0.52
2723,Cybersecurity,Technology,IT,11.74,0.59
2724,Data Science,Technology,IT,6.35,0.9
2725,FinTech,Technology,IT,13.18,0.11
2726,FinTech,Technology,IT,21.13,0.5
2727,HealthTech,Technology,IT,23.49,0.41
2728,Cloud Computing,Technology,IT,24.5,0.89
2729,Cybersecurity,Technology,IT,23.42,0.37
2730,HealthTech,Technology,IT,10.61,0.06
2731,Cloud Computing,Technology,IT,12.94,0.14
2732,HealthTech,Technology,IT,14.01,0.39
2733,Cloud Computing,Technology,IT,10.23,0.98
2734,Cloud Computing,Technology,IT,14.33,0.56
2735,Cybersecurity,Technology,IT,22.67,0.38
2736,Cybersecurity,Technology,IT,24.25,0.06
2737,Software Development,Technology,IT,20.28,0.18
2738,Cybersecurity,Technology,IT,5.21,0.64
2739,Data Science,Technology,IT,15.7,0.72
2740,HealthTech,Technology,IT,9.17,0.37
2741,Data Science,Technology,IT,13.82,0.62
2742,FinTech,Technology,IT,11.01,0.79
2743,Cybersecurity,Technology,IT,14.26,0.65
2744,FinTech,Technology,IT,4.08,0.65
2745,Cloud Computing,Technology,IT,13.17,0.33
2746,Cloud Computing,Technology,IT,7.92,0.57
2747,Data Science,Technology,IT,7.61,0.38
2748,HealthTech,Technology,IT,15.53,0.16
2749,Cloud Computing,Technology,IT,16.02,0.53
2750,Software Development,Technology,IT,2.61,0.0
2751,Cloud Computing,Technology,IT,15.51,0.19
2752,Cybersecurity,Technology,IT,14.59,0.83
2753,Data Science,Technology,IT,11.86,0.68
2754,HealthTech,Technology,IT,11.43,0.73
2755,HealthTech,Technology,IT,11.35,0.54
2756,Software Development,Technology,IT,13.23,0.47
2757,FinTech,Technology,IT,16.29,0.08
2758,Data Science,Technology,IT,2.43,0.19
2759,Cybersecurity,Technology,IT,6.03,0.4
2760,Software Development,Technology,IT,2.86,0.89
2761,Cloud Computing,Technology,IT,8.42,0.24
2762,Software Development,Technology,IT,13.87,0.82
2763,Software Development,Technology,IT,4.24,0.56
2764,Cloud Computing,Technology,IT,18.42,0.7
2765,Software Development,Technology,IT,10.85,0.87
2766,Data Science,Technology,IT,13.04,0.66
2767,Cloud Computing,Technology,IT,17.19,0.99
2768,Cybersecurity,Technology,IT,15.22,0.23
2769,Software Development,Technology,IT,24.18,0.93
2770,Data Science,Technology,IT,20.91,0.07
2771,Data Science,Technology,IT,8.38,0.49
2772,Cloud Computing,Technology,IT,2.66,0.37
2773,HealthTech,Technology,IT,13.98,0.99
2774,Cloud Computing,Technology,IT,7.81,0.48
2775,Software Development,Technology,IT,3.71,0.81
2776,Software Development,Technology,IT,22.63,0.01
2777,Cybersecurity,Technology,IT,22.63,0.07
2778,Software Development,Technology,IT,24.79,0.28
2779,Software Development,Technology,IT,8.54,0.31
2780,HealthTech,Technology,IT,19.27,0.71
2781,HealthTech,Technology,IT,5.55,1.0
2782,Data Science,Technology,IT,2.16,0.43
2783,Cloud Computing,Technology,IT,21.25,0.76
2784,FinTech,Technology,IT,10.43,0.93
2785,Cloud Computing,Technology,IT,22.57,0.3
2786,Software Development,Technology,IT,11.3,0.17
2787,Data Science,Technology,IT,6.93,0.05
2788,Data Science,Technology,IT,11.46,0.35
2789,HealthTech,Technology,IT,5.19,0.25
2790,HealthTech,Technology,IT,2.81,0.82
2791,Cybersecurity,Technology,IT,18.09,0.12
2792,Cloud Computing,Technology,IT,22.7,0.41
2793,Data Science,Technology,IT,12.26,0.49
2794,FinTech,Technology,IT,24.82,0.51
2795,Software Development,Technology,IT,11.9,0.12
2796,Software Development,Technology,IT,19.46,0.69
2797,FinTech,Technology,IT,14.22,0.17
2798,Software Development,Technology,IT,2.19,0.62
2799,Cloud Computing,Technology,IT,15.79,0.01
2800,Cybersecurity,Technology,IT,4.88,0.06
2801,Data Science,Technology,IT,24.67,0.98
2802,Data Science,Technology,IT,9.9,0.92
2803,Software Development,Technology,IT,14.69,0.57
2804,Data Science,Technology,IT,8.32,0.6
2805,Cloud Computing,Technology,IT,17.73,0.19
2806,Software Development,Technology,IT,4.74,0.64
2807,Cloud Computing,Technology,IT,21.48,0.77
2808,Data Science,Technology,IT,24.95,0.58
2809,Cloud Computing,Technology,IT,17.27,0.06
2810,Software Development,Technology,IT,3.1,0.45
2811,Cloud Computing,Technology,IT,2.7,0.52
2812,Software Development,Technology,IT,18.34,0.93
2813,Cybersecurity,Technology,IT,14.66,0.56
2814,Data Science,Technology,IT,17.18,0.97
2815,Software Development,Technology,IT,23.1,0.58
2816,Cloud Computing,Technology,IT,19.09,0.77
2817,HealthTech,Technology,IT,12.51,0.98
2818,Cloud Computing,Technology,IT,18.01,0.81
2819,Cloud Computing,Technology,IT,13.34,0.58
2820,Cybersecurity,Technology,IT,4.03,0.15
2821,Cybersecurity,Technology,IT,5.23,0.07
2822,HealthTech,Technology,IT,22.71,0.95
2823,Cybersecurity,Technology,IT,7.91,0.95
2824,Data Science,Technology,IT,22.17,0.04
2825,Cloud Computing,Technology,IT,12.63,0.65
2826,Software Development,Technology,IT,14.19,0.14
2827,Software Development,Technology,IT,22.65,0.13
2828,Cloud Computing,Technology,IT,18.64,0.42
2829,Software Development,Technology,IT,4.57,0.88
2830,FinTech,Technology,IT,9.73,0.11
2831,Software Development,Technology,IT,18.21,0.2
2832,Software Development,Technology,IT,14.15,0.96
2833,Data Science,Technology,IT,21.91,0.53
2834,Cybersecurity,Technology,IT,18.93,0.41
2835,Data Science,Technology,IT,23.65,0.87
2836,FinTech,Technology,IT,7.22,0.23
2837,Cybersecurity,Technology,IT,12.69,0.9
2838,Software Development,Technology,IT,5.98,0.17
2839,Cybersecurity,Technology,IT,10.86,0.47
2840,Cybersecurity,Technology,IT,18.44,0.64
2841,Software Development,Technology,IT,5.11,0.98
2842,Data Science,Technology,IT,9.12,0.32
2843,Data Science,Technology,IT,14.11,0.62
2844,Cloud Computing,Technology,IT,14.12,0.33
2845,Cybersecurity,Technology,IT,19.52,0.16
2846,Data Science,Technology,IT,18.62,0.85
2847,HealthTech,Technology,IT,16.13,0.85
2848,Software Development,Technology,IT,12.5,0.31
2849,Software Development,Technology,IT,22.86,0.65
2850,HealthTech,Technology,IT,16.99,0.83
2851,Cloud Computing,Technology,IT,22.09,0.37
2852,HealthTech,Technology,IT,8.41,0.54
2853,Software Development,Technology,IT,15.6,0.01
2854,Cloud Computing,Technology,IT,9.01,0.65
2855,Software Development,Technology,IT,10.1,0.28
2856,Cloud Computing,Technology,IT,6.54,0.66
2857,Cloud Computing,Technology,IT,20.72,0.02
2858,Cybersecurity,Technology,IT,12.2,0.19
2859,FinTech,Technology,IT,7.58,0.52
2860,FinTech,Technology,IT,10.77,0.46
2861,Data Science,Technology,IT,10.74,0.93
2862,Data Science,Technology,IT,23.2,0.41
2863,Cybersecurity,Technology,IT,23.89,0.59
2864,Cybersecurity,Technology,IT,11.03,0.71
2865,Software Development,Technology,IT,13.84,0.93
2866,HealthTech,Technology,IT,7.45,0.73
2867,Data Science,Technology,IT,16.86,0.14
2868,Cloud Computing,Technology,IT,22.53,0.11
2869,Cloud Computing,Technology,IT,22.22,0.64
2870,Data Science,Technology,IT,19.58,0.99
2871,Cybersecurity,Technology,IT,2.05,0.63
2872,Cloud Computing,Technology,IT,11.85,0.36
2873,Software Development,Technology,IT,24.84,0.11
