keyword_id,role_id,keyword,keyword_type,frequency_weight,is_primary_keyword,keyword_category,synonym_group_id
4244,31670,frontend,technical,0.08,False,tool,187
4245,16204,microservices,technical,0.02,False,tool,1828
4246,23361,backend,technical,0.8,True,tool,1834
4247,2893,microservices,technical,0.47,False,tool,70
4248,36091,testing,technical,0.02,False,tool,461
4249,46408,ci/cd,technical,0.89,False,tool,922
4250,26149,api,technical,0.39,True,tool,339
4251,21229,cloud,technical,0.43,False,tool,1482
4252,15835,ci/cd,technical,0.14,True,tool,163
4253,14795,microservices,technical,0.73,False,tool,942
4254,41941,microservices,technical,0.8,True,tool,1140
4255,14637,ml model,technical,0.12,False,tool,1528
4256,46346,microservices,technical,0.09,False,tool,1627
4257,12732,data pipeline,technical,0.01,False,tool,655
4258,18031,ml model,technical,0.25,False,tool,1123
4259,39427,ci/cd,technical,0.59,False,tool,1572
4260,39438,testing,technical,0.35,True,tool,622
4261,1363,ml model,technical,0.26,False,tool,455
4262,7227,api,technical,0.39,False,tool,775
4263,19015,ml model,technical,0.82,True,tool,757
4264,5924,testing,technical,0.15,True,tool,156
4265,31002,backend,technical,0.97,False,tool,1981
4266,12852,backend,technical,0.38,False,tool,79
4267,24263,ci/cd,technical,0.03,False,tool,1999
4268,2495,data pipeline,technical,0.82,True,tool,1497
4269,12255,testing,technical,0.37,True,tool,315
4270,47162,api,technical,0.71,True,tool,129
4271,17539,api,technical,0.21,True,tool,212
4272,22681,frontend,technical,0.99,False,tool,867
4273,18122,data pipeline,technical,0.73,False,tool,110
4274,31168,cloud,technical,0.84,False,tool,1770
4275,29862,frontend,technical,0.12,True,tool,1727
4276,37015,backend,technical,0.96,False,tool,1586
4277,21965,frontend,technical,0.96,True,tool,968
4278,25199,microservices,technical,0.05,False,tool,1256
4279,46211,ci/cd,technical,0.91,True,tool,138
4280,45659,microservices,technical,0.88,False,tool,1345
4281,19179,microservices,technical,0.64,False,tool,669
4282,5676,data pipeline,technical,0.29,False,tool,1870
4283,42142,data pipeline,technical,0.12,False,tool,274
4284,21557,frontend,technical,0.69,False,tool,483
4285,15781,ci/cd,technical,0.99,True,tool,1255
4286,5986,ci/cd,technical,0.37,False,tool,801
4287,23948,frontend,technical,0.12,True,tool,1647
4288,5139,ml model,technical,0.02,True,tool,127
4289,30298,api,technical,0.88,False,tool,1331
4290,11723,frontend,technical,0.27,False,tool,1538
4291,31615,api,technical,0.78,False,tool,1233
4292,47420,microservices,technical,0.31,True,tool,1952
4293,13002,microservices,technical,0.5,False,tool,230
4294,11326,ml model,technical,0.53,True,tool,1568
4295,28625,testing,technical,0.0,False,tool,1016
4296,13616,api,technical,0.41,True,tool,588
4297,22673,api,technical,0.77,True,tool,805
4298,32974,frontend,technical,0.66,False,tool,727
4299,48320,ci/cd,technical,0.08,False,tool,313
4300,47057,ml model,technical,0.0,True,tool,1487
4301,13113,testing,technical,0.08,True,tool,204
4302,8948,cloud,technical,0.45,True,tool,470
4303,40395,ml model,technical,0.11,False,tool,656
4304,43051,backend,technical,0.92,False,tool,1849
4305,12072,cloud,technical,0.82,False,tool,1593
4306,31322,ml model,technical,0.96,True,tool,1103
4307,14262,testing,technical,0.33,True,tool,1449
4308,27420,backend,technical,0.02,True,tool,1076
4309,23635,ci/cd,technical,0.39,False,tool,628
4310,40256,ci/cd,technical,0.87,False,tool,1506
4311,25185,testing,technical,0.72,True,tool,1068
4312,13160,ci/cd,technical,0.6,False,tool,534
4313,40805,api,technical,0.29,True,tool,1227
4314,34146,cloud,technical,0.93,False,tool,1836
4315,9451,microservices,technical,0.15,False,tool,1521
4316,15185,testing,technical,0.89,False,tool,10
4317,29261,api,technical,0.31,False,tool,1991
4318,14842,cloud,technical,0.88,False,tool,1179
4319,1520,microservices,technical,0.46,False,tool,1107
4320,18565,ml model,technical,0.13,True,tool,291
4321,22318,api,technical,0.47,False,tool,1984
4322,16104,ci/cd,technical,0.2,True,tool,1586
4323,16384,backend,technical,0.14,False,tool,610
4324,4057,backend,technical,0.84,True,tool,1433
4325,7593,api,technical,0.06,True,tool,1832
4326,48296,ml model,technical,0.71,True,tool,1357
4327,38037,frontend,technical,0.06,True,tool,165
4328,12636,ci/cd,technical,0.54,True,tool,1839
4329,8442,data pipeline,technical,0.92,True,tool,1177
4330,1536,api,technical,0.72,True,tool,963
4331,15226,ci/cd,technical,0.97,True,tool,1216
4332,21489,testing,technical,0.69,True,tool,1769
4333,29185,api,technical,0.67,True,tool,439
4334,24942,ci/cd,technical,0.74,False,tool,1407
4335,36964,testing,technical,0.06,True,tool,1901
4336,49768,api,technical,0.95,True,tool,844
4337,39261,backend,technical,0.94,True,tool,989
4338,34395,ci/cd,technical,0.43,False,tool,1442
4339,6651,testing,technical,0.06,True,tool,1551
4340,22276,cloud,technical,0.1,False,tool,858
4341,43653,data pipeline,technical,0.01,False,tool,42
4342,8519,testing,technical,0.34,False,tool,415
4343,33419,testing,technical,0.41,True,tool,319
4344,22476,data pipeline,technical,0.38,False,tool,1106
4345,12963,microservices,technical,0.19,False,tool,191
4346,8209,backend,technical,0.98,False,tool,1329
4347,33864,testing,technical,0.72,True,tool,762
4348,4678,cloud,technical,0.73,False,tool,49
4349,42095,ci/cd,technical,0.3,False,tool,1053
4350,9592,frontend,technical,0.81,False,tool,528
4351,24408,ml model,technical,0.77,False,tool,1804
4352,269,data pipeline,technical,0.99,True,tool,1738
4353,43923,ml model,technical,0.28,True,tool,604
4354,21002,frontend,technical,0.43,False,tool,1818
4355,33176,cloud,technical,0.85,False,tool,1463
4356,25064,backend,technical,0.55,True,tool,149
4357,22089,backend,technical,0.92,True,tool,1661
4358,44766,cloud,technical,0.96,False,tool,569
4359,33002,api,technical,0.77,False,tool,1109
4360,43534,api,technical,0.86,True,tool,806
4361,10720,testing,technical,0.94,False,tool,1267
4362,31691,frontend,technical,0.61,False,tool,733
4363,17169,microservices,technical,0.95,False,tool,559
4364,45790,data pipeline,technical,0.37,False,tool,1779
4365,26086,data pipeline,technical,0.98,False,tool,373
4366,1213,testing,technical,0.5,True,tool,1182
4367,7750,ci/cd,technical,0.45,True,tool,1445
4368,38432,ml model,technical,0.21,True,tool,456
4369,13663,testing,technical,0.53,False,tool,212
4370,20194,data pipeline,technical,0.18,True,tool,1723
4371,43770,testing,technical,0.28,False,tool,712
4372,8054,frontend,technical,0.8,True,tool,419
4373,36583,backend,technical,1.0,False,tool,606
4374,37009,backend,technical,0.79,False,tool,1688
4375,7991,ci/cd,technical,0.44,False,tool,195
4376,19826,api,technical,0.66,False,tool,609
4377,4454,ml model,technical,0.26,False,tool,1541
4378,5966,microservices,technical,0.53,True,tool,1444
4379,14343,api,technical,0.31,False,tool,1291
4380,39467,ml model,technical,0.0,False,tool,289
4381,38755,ml model,technical,0.93,True,tool,211
4382,38607,cloud,technical,0.57,True,tool,1234
4383,33751,data pipeline,technical,0.09,True,tool,1391
4384,41095,backend,technical,0.52,True,tool,1818
4385,16701,ml model,technical,0.02,False,tool,806
4386,9394,cloud,technical,0.18,True,tool,1293
4387,43861,frontend,technical,0.02,True,tool,117
4388,21445,ml model,technical,0.64,False,tool,664
4389,6497,ci/cd,technical,0.6,True,tool,1129
4390,24151,frontend,technical,0.09,False,tool,925
4391,13641,ml model,technical,0.38,False,tool,127
4392,45629,backend,technical,0.43,False,tool,1937
4393,9579,ml model,technical,0.3,False,tool,1016
4394,27277,backend,technical,0.76,False,tool,1814
4395,12727,ml model,technical,0.64,False,tool,438
4396,43334,ml model,technical,0.51,False,tool,1063
4397,36272,backend,technical,0.54,True,tool,1238
4398,14650,backend,technical,0.24,True,tool,1561
4399,30989,testing,technical,0.52,True,tool,298
4400,44064,ci/cd,technical,0.83,False,tool,705
4401,7134,ci/cd,technical,0.02,False,tool,590
4402,30011,backend,technical,0.71,False,tool,754
4403,25013,data pipeline,technical,0.67,False,tool,663
4404,28893,api,technical,0.04,False,tool,1952
4405,39172,frontend,technical,0.9,False,tool,907
4406,204,ml model,technical,0.81,True,tool,276
4407,45513,frontend,technical,0.5,True,tool,1070
4408,48373,frontend,technical,0.95,False,tool,1673
4409,21002,ci/cd,technical,0.02,False,tool,1839
4410,11680,testing,technical,0.64,False,tool,409
4411,19822,backend,technical,0.18,False,tool,287
4412,13584,data pipeline,technical,0.26,True,tool,530
4413,39047,ci/cd,technical,0.86,True,tool,996
4414,39383,api,technical,0.14,False,tool,877
4415,29809,api,technical,0.64,True,tool,1810
4416,33533,microservices,technical,0.39,False,tool,1733
4417,43365,cloud,technical,0.68,False,tool,413
4418,15900,testing,technical,0.85,False,tool,1153
4419,8103,data pipeline,technical,0.4,True,tool,556
4420,35028,ml model,technical,0.72,True,tool,1549
4421,33176,cloud,technical,0.19,False,tool,1341
4422,2119,frontend,technical,0.55,False,tool,521
4423,42627,data pipeline,technical,0.51,True,tool,238
4424,25149,data pipeline,technical,0.95,True,tool,854
4425,11847,data pipeline,technical,0.07,False,tool,407
4426,15333,data pipeline,technical,0.77,True,tool,1262
4427,35535,backend,technical,0.97,True,tool,149
4428,6543,ml model,technical,0.58,False,tool,1520
4429,37562,microservices,technical,0.85,True,tool,582
4430,34260,testing,technical,0.82,False,tool,483
4431,48712,ci/cd,technical,0.65,True,tool,1755
4432,24666,testing,technical,0.08,True,tool,908
4433,44372,ml model,technical,0.28,True,tool,222
4434,42154,testing,technical,0.34,True,tool,334
4435,5179,cloud,technical,0.99,True,tool,19
4436,18053,testing,technical,0.51,True,tool,303
4437,29738,cloud,technical,0.51,False,tool,1613
4438,27160,data pipeline,technical,0.91,False,tool,832
4439,43316,cloud,technical,0.87,False,tool,340
4440,3825,cloud,technical,0.13,True,tool,1100
4441,43639,frontend,technical,0.46,True,tool,1062
4442,23907,api,technical,0.66,False,tool,1902
4443,16168,backend,technical,0.19,False,tool,1163
4444,20883,data pipeline,technical,0.73,False,tool,790
4445,6847,cloud,technical,0.01,False,tool,234
4446,3789,backend,technical,0.74,True,tool,665
4447,13210,frontend,technical,0.62,True,tool,1254
4448,38968,testing,technical,0.32,False,tool,397
4449,29972,data pipeline,technical,0.12,False,tool,626
4450,32914,data pipeline,technical,0.08,False,tool,497
4451,26710,cloud,technical,0.41,True,tool,1540
4452,29227,testing,technical,0.83,False,tool,368
4453,13361,api,technical,0.61,True,tool,632
4454,1231,microservices,technical,1.0,False,tool,1650
4455,37676,ml model,technical,0.6,False,tool,987
4456,19344,microservices,technical,0.05,True,tool,1646
4457,17263,api,technical,0.95,True,tool,1557
4458,14958,microservices,technical,0.28,False,tool,1010
4459,34329,cloud,technical,0.21,False,tool,190
4460,42804,ci/cd,technical,0.29,True,tool,827
4461,17119,testing,technical,0.65,True,tool,1018
4462,3669,data pipeline,technical,0.4,False,tool,668
4463,46166,testing,technical,0.46,False,tool,800
4464,39535,cloud,technical,0.74,True,tool,441
4465,3421,cloud,technical,0.59,True,tool,1227
4466,45333,ci/cd,technical,0.56,True,tool,1025
4467,29038,frontend,technical,0.18,True,tool,1915
4468,28243,frontend,technical,0.15,True,tool,1316
4469,6542,data pipeline,technical,0.56,True,tool,1767
4470,25616,ml model,technical,0.03,True,tool,11
4471,39450,ml model,technical,0.47,False,tool,190
4472,17767,ci/cd,technical,0.75,False,tool,577
4473,1958,api,technical,0.4,True,tool,1628
4474,42892,data pipeline,technical,0.04,False,tool,737
4475,34495,ml model,technical,0.33,True,tool,1267
4476,23001,cloud,technical,0.64,True,tool,616
4477,33506,testing,technical,0.66,True,tool,383
4478,38856,cloud,technical,0.06,True,tool,375
4479,10636,backend,technical,0.64,True,tool,1650
4480,205,testing,technical,0.03,False,tool,1137
4481,8674,ci/cd,technical,0.84,False,tool,981
4482,33411,frontend,technical,0.98,False,tool,1320
4483,10334,cloud,technical,0.5,True,tool,1655
4484,27477,testing,technical,0.67,True,tool,247
4485,30615,data pipeline,technical,0.93,False,tool,39
4486,6252,testing,technical,0.96,False,tool,1662
4487,15548,ci/cd,technical,0.35,False,tool,1210
4488,5692,frontend,technical,0.75,True,tool,1718
4489,16659,testing,technical,0.77,True,tool,1688
4490,45817,backend,technical,0.4,True,tool,980
4491,1682,testing,technical,0.57,True,tool,1582
4492,29998,microservices,technical,0.52,True,tool,1005
4493,25933,frontend,technical,0.95,True,tool,242
4494,39174,microservices,technical,0.5,False,tool,1691
4495,4647,data pipeline,technical,0.5,True,tool,1864
4496,24745,microservices,technical,0.34,False,tool,887
4497,20703,api,technical,0.42,False,tool,193
4498,23577,frontend,technical,0.5,True,tool,824
4499,35150,frontend,technical,0.13,True,tool,201
4500,33469,microservices,technical,0.9,True,tool,503
4501,4872,ci/cd,technical,0.05,True,tool,1515
4502,45439,data pipeline,technical,0.53,True,tool,731
4503,24336,microservices,technical,0.19,True,tool,1066
4504,40970,cloud,technical,0.67,True,tool,1441
4505,12190,ml model,technical,0.52,True,tool,1106
4506,37536,ml model,technical,0.08,True,tool,1794
4507,14687,cloud,technical,0.12,False,tool,840
4508,19116,frontend,technical,0.58,False,tool,1126
4509,14849,testing,technical,0.46,True,tool,1818
4510,34576,backend,technical,0.92,False,tool,137
4511,37921,ci/cd,technical,0.48,False,tool,1208
4512,23702,ci/cd,technical,0.12,False,tool,495
4513,11172,cloud,technical,0.13,True,tool,1133
4514,37923,microservices,technical,0.68,False,tool,1740
4515,28799,api,technical,0.44,True,tool,689
4516,15244,backend,technical,0.44,True,tool,1384
4517,37880,ci/cd,technical,0.4,False,tool,1443
4518,36441,data pipeline,technical,0.88,True,tool,1719
4519,48071,cloud,technical,0.43,True,tool,1132
4520,25174,data pipeline,technical,0.06,False,tool,1643
4521,41830,frontend,technical,0.01,False,tool,1137
4522,42555,microservices,technical,0.05,True,tool,417
4523,22588,data pipeline,technical,0.32,True,tool,250
4524,46270,api,technical,0.91,False,tool,371
4525,33360,backend,technical,0.63,False,tool,1933
4526,44512,cloud,technical,0.25,True,tool,852
4527,39279,backend,technical,0.38,False,tool,204
4528,260,testing,technical,0.23,True,tool,1407
4529,27897,testing,technical,0.34,False,tool,242
4530,10700,cloud,technical,1.0,False,tool,1171
4531,13334,frontend,technical,0.36,False,tool,1371
4532,4039,testing,technical,0.54,False,tool,1160
4533,25737,api,technical,0.26,True,tool,418
4534,46288,frontend,technical,0.52,True,tool,226
4535,25334,ml model,technical,0.52,False,tool,1142
4536,37624,ml model,technical,0.18,True,tool,997
4537,28124,frontend,technical,0.5,False,tool,1793
4538,25565,data pipeline,technical,0.29,True,tool,659
4539,49948,api,technical,0.47,True,tool,604
4540,32169,ml model,technical,0.63,False,tool,536
4541,42030,testing,technical,0.46,True,tool,1704
4542,49217,cloud,technical,0.92,False,tool,1203
4543,39494,ml model,technical,0.73,True,tool,1324
4544,18070,microservices,technical,0.72,True,tool,649
4545,43832,data pipeline,technical,0.72,False,tool,1364
4546,15358,api,technical,0.54,False,tool,174
4547,26619,microservices,technical,0.51,True,tool,1679
4548,16005,microservices,technical,0.08,True,tool,634
4549,40760,ci/cd,technical,0.46,False,tool,162
4550,38002,data pipeline,technical,0.92,True,tool,579
4551,41481,backend,technical,0.65,False,tool,932
4552,19714,api,technical,0.04,True,tool,1036
4553,4508,api,technical,0.6,True,tool,1293
4554,4728,testing,technical,0.53,True,tool,989
4555,44042,testing,technical,0.75,True,tool,181
4556,1673,data pipeline,technical,0.85,True,tool,1168
4557,16022,cloud,technical,0.34,True,tool,269
4558,19728,ci/cd,technical,0.75,True,tool,1820
4559,2265,data pipeline,technical,0.38,False,tool,1685
4560,48310,cloud,technical,0.08,False,tool,1942
4561,42570,ci/cd,technical,0.48,True,tool,213
4562,2089,testing,technical,0.55,False,tool,926
4563,34650,testing,technical,0.21,True,tool,805
4564,9505,backend,technical,0.39,True,tool,1955
4565,6827,frontend,technical,0.36,True,tool,515
4566,42357,microservices,technical,0.47,True,tool,1841
4567,32339,backend,technical,0.89,True,tool,1156
4568,95,testing,technical,0.56,False,tool,1374
4569,32323,api,technical,0.62,False,tool,1733
4570,47255,microservices,technical,0.27,False,tool,1190
4571,5996,frontend,technical,0.38,True,tool,1602
4572,5997,testing,technical,0.16,False,tool,1391
4573,47188,frontend,technical,0.31,True,tool,1155
4574,39340,testing,technical,0.41,False,tool,544
4575,13127,cloud,technical,0.98,False,tool,472
4576,1857,api,technical,0.6,False,tool,537
4577,38856,ci/cd,technical,0.48,False,tool,34
4578,8801,data pipeline,technical,0.71,True,tool,1373
4579,37548,backend,technical,0.68,True,tool,317
4580,31705,testing,technical,0.25,False,tool,1150
4581,5363,backend,technical,0.95,False,tool,973
4582,12524,cloud,technical,0.3,True,tool,464
4583,47217,frontend,technical,0.19,False,tool,1634
4584,17956,cloud,technical,0.62,True,tool,1854
4585,12483,cloud,technical,0.72,False,tool,1762
4586,34359,api,technical,0.33,False,tool,994
4587,16783,testing,technical,0.56,True,tool,112
4588,29695,ci/cd,technical,0.09,False,tool,1629
