config_id,role_id,skill_weight,experience_weight,keyword_weight,structure_weight,soft_skill_weight,industry_alignment_weight,version,last_updated
3487,649,0.33,0.42,0.44,0.87,0.66,0.96,v1,2026-02-19
3488,894,0.95,0.74,0.4,0.45,0.02,0.33,v1,2026-02-19
3489,450,0.31,0.14,0.97,0.75,0.19,0.05,v1,2026-02-19
3490,827,0.49,0.47,0.52,0.45,0.2,0.65,v1,2026-02-19
3491,44,0.8,0.52,0.04,0.82,0.29,0.67,v1,2026-02-19
3492,878,0.05,0.33,0.35,0.59,0.6,0.78,v1,2026-02-19
3493,464,0.75,0.37,0.83,0.73,0.91,0.16,v1,2026-02-19
3494,633,0.22,0.29,0.46,0.82,0.67,0.33,v1,2026-02-19
3495,706,0.48,0.83,0.17,0.26,0.4,0.95,v1,2026-02-19
3496,845,0.36,0.96,0.98,0.78,0.16,0.0,v1,2026-02-19
3497,404,0.69,0.07,0.26,0.19,0.21,0.1,v1,2026-02-19
3498,60,0.38,0.1,0.17,0.69,0.22,0.11,v1,2026-02-19
3499,797,0.04,0.14,0.12,0.18,0.3,0.03,v1,2026-02-19
3500,477,0.64,0.54,0.29,0.84,0.54,0.71,v1,2026-02-19
3501,968,0.99,0.03,0.86,0.46,0.58,0.46,v1,2026-02-19
3502,944,0.72,0.59,0.58,0.32,0.38,0.46,v1,2026-02-19
3503,51,0.35,0.11,0.72,0.29,0.53,0.35,v1,2026-02-19
3504,100,0.8,0.76,0.64,0.92,0.67,0.79,v1,2026-02-19
3505,711,0.9,0.75,0.94,0.3,0.53,0.19,v1,2026-02-19
3506,283,0.12,0.19,0.41,0.86,0.51,0.96,v1,2026-02-19
3507,122,0.21,0.84,0.37,0.28,0.75,0.28,v1,2026-02-19
3508,254,0.07,0.56,0.53,0.51,0.77,0.65,v1,2026-02-19
3509,683,0.47,0.68,0.94,0.9,0.68,0.91,v1,2026-02-19
3510,830,0.27,0.11,0.59,0.38,0.99,0.34,v1,2026-02-19
3511,91,0.48,0.12,0.34,0.14,0.14,0.4,v1,2026-02-19
3512,451,0.15,0.38,0.24,0.48,0.4,0.31,v1,2026-02-19
3513,390,0.88,0.95,0.67,0.42,0.03,0.94,v1,2026-02-19
3514,632,0.93,0.04,0.54,0.43,0.87,0.88,v1,2026-02-19
3515,377,0.83,0.85,0.11,0.02,0.47,0.22,v1,2026-02-19
3516,992,0.91,0.66,0.37,0.13,0.36,0.27,v1,2026-02-19
3517,848,0.47,0.61,0.39,0.28,0.24,0.37,v1,2026-02-19
3518,618,0.91,0.39,0.13,0.04,0.79,0.44,v1,2026-02-19
3519,911,0.85,0.92,0.71,0.86,0.91,0.79,v1,2026-02-19
3520,522,0.08,0.78,0.04,0.6,0.67,0.8,v1,2026-02-19
3521,638,0.62,0.81,0.78,0.8,0.32,0.16,v1,2026-02-19
3522,247,0.97,0.28,0.74,0.4,0.4,0.92,v1,2026-02-19
3523,224,0.92,0.16,0.67,0.88,0.35,0.82,v1,2026-02-19
3524,377,0.35,0.18,0.23,0.32,0.47,0.85,v1,2026-02-19
3525,1000,0.93,0.66,0.24,0.45,0.85,0.57,v1,2026-02-19
3526,712,0.31,0.21,0.69,0.4,0.96,0.22,v1,2026-02-19
3527,841,0.99,0.04,0.97,0.83,0.81,0.55,v1,2026-02-19
3528,254,0.8,0.43,0.03,0.21,0.58,0.81,v1,2026-02-19
3529,936,0.28,0.28,0.47,0.05,0.76,0.57,v1,2026-02-19
3530,594,0.31,0.11,0.37,0.44,0.78,0.1,v1,2026-02-19
3531,128,0.33,0.25,0.21,0.74,0.89,0.58,v1,2026-02-19
3532,115,0.04,0.83,0.27,0.57,0.02,0.79,v1,2026-02-19
3533,708,0.42,0.37,0.66,0.96,0.01,0.16,v1,2026-02-19
3534,115,0.54,0.37,0.73,0.12,0.58,0.35,v1,2026-02-19
3535,778,0.02,0.45,0.05,0.6,0.14,0.84,v1,2026-02-19
3536,956,0.97,1.0,0.11,0.31,0.95,0.5,v1,2026-02-19
3537,178,0.3,0.34,0.56,0.74,0.45,0.45,v1,2026-02-19
3538,922,0.96,0.02,0.28,0.35,0.81,0.92,v1,2026-02-19
3539,695,0.36,0.29,0.18,0.15,0.06,0.46,v1,2026-02-19
3540,739,0.05,0.01,0.06,0.15,0.72,0.44,v1,2026-02-19
3541,301,0.74,0.17,0.52,0.12,0.11,0.2,v1,2026-02-19
3542,230,0.31,0.93,0.52,0.61,0.65,0.48,v1,2026-02-19
3543,102,0.72,0.96,0.34,0.21,0.68,0.3,v1,2026-02-19
3544,78,0.45,0.74,0.23,0.65,0.92,0.52,v1,2026-02-19
3545,149,0.14,0.96,0.64,0.09,0.81,0.23,v1,2026-02-19
3546,573,0.97,0.3,0.93,0.87,0.52,0.71,v1,2026-02-19
3547,452,0.27,0.76,0.16,0.32,0.26,0.97,v1,2026-02-19
3548,335,0.42,0.2,0.21,0.58,0.94,0.98,v1,2026-02-19
3549,826,0.38,0.46,0.87,0.09,0.78,0.71,v1,2026-02-19
3550,358,0.63,0.63,0.4,0.92,0.74,0.21,v1,2026-02-19
3551,344,0.95,0.46,0.8,0.17,0.93,0.09,v1,2026-02-19
3552,581,0.99,0.23,0.1,0.93,0.29,0.58,v1,2026-02-19
3553,572,0.5,0.76,0.08,0.26,0.85,0.67,v1,2026-02-19
3554,439,0.47,0.83,0.37,0.16,0.57,0.79,v1,2026-02-19
3555,696,0.38,0.76,0.93,0.77,0.04,0.07,v1,2026-02-19
3556,607,0.41,0.18,0.28,0.18,0.05,0.22,v1,2026-02-19
3557,187,0.84,0.44,0.78,0.74,0.88,0.22,v1,2026-02-19
3558,235,0.17,0.36,0.81,0.73,0.83,0.54,v1,2026-02-19
3559,31,0.63,0.1,0.46,0.58,0.48,0.55,v1,2026-02-19
3560,531,0.74,0.29,0.84,0.67,0.59,0.32,v1,2026-02-19
3561,716,0.26,0.04,0.07,0.68,0.75,0.15,v1,2026-02-19
3562,59,0.51,0.24,0.63,0.59,0.86,0.21,v1,2026-02-19
3563,68,0.59,0.59,0.77,1.0,0.48,0.07,v1,2026-02-19
3564,556,0.99,0.09,0.56,0.79,0.8,0.91,v1,2026-02-19
3565,801,0.33,0.53,0.48,0.07,0.68,0.09,v1,2026-02-19
3566,142,0.08,0.44,0.22,0.92,0.1,0.16,v1,2026-02-19
3567,526,0.76,0.0,0.64,0.87,0.71,0.34,v1,2026-02-19
3568,204,0.21,0.56,0.42,0.95,0.69,0.74,v1,2026-02-19
3569,978,0.45,0.28,0.97,0.45,0.29,0.94,v1,2026-02-19
3570,597,0.74,0.53,0.74,0.67,0.11,0.66,v1,2026-02-19
3571,386,0.06,0.05,0.5,0.82,0.1,0.13,v1,2026-02-19
3572,620,0.72,0.01,0.76,0.47,0.67,0.18,v1,2026-02-19
3573,492,0.67,0.08,0.6,0.72,0.77,0.24,v1,2026-02-19
3574,252,0.48,0.38,0.52,0.37,0.93,0.38,v1,2026-02-19
3575,848,0.78,0.27,0.75,0.04,0.4,0.1,v1,2026-02-19
3576,402,0.13,0.44,0.15,0.71,0.06,0.44,v1,2026-02-19
3577,136,0.47,0.27,0.0,0.22,0.64,0.41,v1,2026-02-19
3578,548,0.57,0.32,0.02,0.17,0.92,0.23,v1,2026-02-19
3579,416,0.59,0.18,0.34,0.67,0.89,0.03,v1,2026-02-19
3580,611,0.81,0.42,0.8,0.98,0.2,0.33,v1,2026-02-19
3581,701,0.04,0.1,0.75,0.1,0.79,0.63,v1,2026-02-19
3582,929,0.44,0.73,0.87,0.18,0.22,0.69,v1,2026-02-19
3583,86,0.63,0.09,0.11,0.04,0.7,0.66,v1,2026-02-19
3584,106,0.19,0.01,0.54,0.57,0.03,0.25,v1,2026-02-19
3585,289,0.01,0.27,0.89,0.19,0.05,0.5,v1,2026-02-19
3586,554,0.39,0.16,0.33,0.1,0.41,0.23,v1,2026-02-19
3587,62,0.41,0.39,0.48,0.59,0.97,0.45,v1,2026-02-19
3588,296,0.62,0.95,0.06,0.04,0.95,0.14,v1,2026-02-19
3589,833,0.34,0.55,0.73,0.47,0.24,0.32,v1,2026-02-19
3590,404,0.2,0.37,0.93,0.22,0.75,0.99,v1,2026-02-19
3591,79,0.28,0.27,0.58,0.69,0.36,0.55,v1,2026-02-19
3592,434,0.22,0.83,0.25,0.54,0.01,0.54,v1,2026-02-19
3593,422,0.91,0.22,0.44,0.49,0.36,0.45,v1,2026-02-19
3594,95,0.36,0.6,0.06,0.1,0.09,0.58,v1,2026-02-19
3595,852,0.25,0.28,0.28,0.24,0.31,0.53,v1,2026-02-19
3596,807,0.19,0.05,0.46,0.15,0.99,0.21,v1,2026-02-19
3597,583,0.55,0.65,0.41,0.71,0.34,0.6,v1,2026-02-19
3598,508,0.46,0.21,0.9,0.68,0.32,0.55,v1,2026-02-19
3599,253,0.49,0.89,0.1,0.48,0.34,0.54,v1,2026-02-19
3600,461,0.96,0.07,0.31,0.66,0.28,0.03,v1,2026-02-19
3601,481,0.84,0.56,0.25,0.25,0.54,0.41,v1,2026-02-19
3602,547,0.82,0.02,0.69,0.27,0.09,0.66,v1,2026-02-19
3603,837,0.52,0.8,0.34,0.41,0.04,0.43,v1,2026-02-19
3604,355,0.05,0.41,0.08,0.01,0.02,0.08,v1,2026-02-19
3605,872,0.56,0.95,0.5,0.62,0.86,0.65,v1,2026-02-19
3606,566,0.22,0.84,0.34,0.33,0.51,0.2,v1,2026-02-19
3607,0,0.44,0.47,0.26,0.85,0.75,0.78,v1,2026-02-19
3608,274,0.09,0.32,0.21,0.77,0.89,0.76,v1,2026-02-19
3609,880,0.71,0.17,0.28,0.56,0.99,0.61,v1,2026-02-19
3610,98,0.58,0.93,0.55,0.57,0.19,0.51,v1,2026-02-19
3611,185,0.37,0.78,0.23,0.83,0.58,0.67,v1,2026-02-19
3612,584,0.81,0.91,0.1,0.11,0.24,0.23,v1,2026-02-19
3613,63,0.71,0.66,0.7,0.49,0.01,0.98,v1,2026-02-19
3614,101,0.38,0.87,0.86,0.48,0.07,0.56,v1,2026-02-19
3615,33,0.33,0.75,0.81,0.37,0.05,0.57,v1,2026-02-19
3616,919,0.72,0.12,0.76,0.18,0.57,0.42,v1,2026-02-19
3617,333,0.82,0.24,0.58,0.51,0.4,0.21,v1,2026-02-19
3618,259,0.1,0.43,0.2,0.75,0.13,0.14,v1,2026-02-19
3619,104,0.08,0.58,0.7,0.04,0.14,0.56,v1,2026-02-19
3620,118,0.4,0.66,0.66,0.84,0.28,0.98,v1,2026-02-19
3621,711,0.36,0.1,0.52,0.51,0.68,0.39,v1,2026-02-19
3622,402,0.25,0.05,0.62,0.99,0.51,0.07,v1,2026-02-19
3623,296,0.35,0.03,0.03,0.74,0.42,0.67,v1,2026-02-19
3624,404,0.25,0.57,0.78,0.52,0.19,0.59,v1,2026-02-19
3625,54,0.12,0.86,0.67,0.56,0.6,0.7,v1,2026-02-19
3626,725,0.54,0.28,0.36,0.44,0.3,0.65,v1,2026-02-19
3627,766,0.95,0.76,1.0,0.96,0.83,0.38,v1,2026-02-19
3628,910,0.28,0.68,0.92,0.02,0.66,0.17,v1,2026-02-19
3629,723,0.12,0.86,0.7,0.34,0.75,0.02,v1,2026-02-19
3630,428,0.53,0.6,0.98,0.56,0.48,0.97,v1,2026-02-19
3631,86,0.42,0.42,0.23,0.87,0.2,0.43,v1,2026-02-19
3632,999,0.45,0.84,0.51,0.26,0.29,0.9,v1,2026-02-19
3633,632,0.44,0.58,0.19,0.4,0.61,0.92,v1,2026-02-19
3634,393,0.76,0.45,0.07,0.37,0.94,0.46,v1,2026-02-19
3635,92,0.3,0.23,0.29,0.05,0.62,0.07,v1,2026-02-19
3636,629,0.31,0.83,0.93,0.25,0.5,0.12,v1,2026-02-19
3637,124,0.29,0.88,0.28,0.15,0.96,0.17,v1,2026-02-19
3638,977,0.42,0.4,0.46,0.23,0.98,0.03,v1,2026-02-19
3639,538,0.81,0.52,0.6,0.14,0.17,0.57,v1,2026-02-19
3640,236,0.99,0.12,0.83,0.3,0.42,0.24,v1,2026-02-19
3641,958,0.6,0.78,0.87,0.39,0.79,0.05,v1,2026-02-19
3642,887,0.33,0.08,0.88,0.77,0.04,0.26,v1,2026-02-19
3643,376,0.49,0.91,0.15,0.17,0.92,0.81,v1,2026-02-19
3644,549,0.4,0.24,0.69,0.77,0.4,0.24,v1,2026-02-19
3645,1,0.16,0.58,0.17,0.55,0.35,0.37,v1,2026-02-19
3646,242,0.71,0.43,0.06,0.12,0.24,0.59,v1,2026-02-19
3647,890,0.78,0.0,0.78,0.4,0.34,0.34,v1,2026-02-19
3648,802,0.55,0.37,0.62,0.04,0.5,0.9,v1,2026-02-19
3649,296,0.79,0.05,0.62,0.46,0.86,0.29,v1,2026-02-19
3650,697,0.61,0.23,0.43,0.12,0.3,0.87,v1,2026-02-19
3651,784,0.95,0.39,0.09,0.51,0.9,0.37,v1,2026-02-19
3652,254,0.15,0.28,0.53,0.36,0.56,0.12,v1,2026-02-19
3653,378,0.02,0.63,0.65,0.48,0.34,0.7,v1,2026-02-19
3654,985,0.75,0.38,0.11,0.21,0.19,0.87,v1,2026-02-19
3655,316,0.67,0.58,0.88,0.08,0.4,0.58,v1,2026-02-19
3656,778,0.52,0.77,0.22,0.34,0.13,0.76,v1,2026-02-19
3657,404,0.1,0.94,0.18,0.87,0.64,0.76,v1,2026-02-19
3658,932,0.19,0.44,0.86,0.26,0.39,0.11,v1,2026-02-19
3659,633,0.66,0.28,0.7,0.39,0.76,0.51,v1,2026-02-19
3660,483,0.77,0.79,0.1,0.21,0.07,0.89,v1,2026-02-19
3661,803,0.19,0.57,0.9,0.89,0.69,0.55,v1,2026-02-19
3662,660,0.94,0.98,0.44,0.6,0.14,0.88,v1,2026-02-19
3663,250,0.11,0.61,0.49,0.92,0.25,0.07,v1,2026-02-19
3664,62,0.7,0.05,0.22,0.74,0.59,0.04,v1,2026-02-19
3665,214,0.78,0.09,0.11,0.22,0.1,0.68,v1,2026-02-19
3666,284,0.59,0.01,0.44,0.11,0.17,0.55,v1,2026-02-19
3667,359,0.97,0.61,0.53,0.44,0.98,0.02,v1,2026-02-19
3668,846,0.44,0.91,0.72,0.15,0.7,0.89,v1,2026-02-19
3669,67,0.07,0.53,0.58,0.64,0.88,0.21,v1,2026-02-19
3670,997,0.2,0.12,0.23,0.9,0.82,1.0,v1,2026-02-19
3671,566,0.58,0.97,0.08,0.75,0.94,0.36,v1,2026-02-19
3672,140,0.07,0.5,0.68,0.02,0.08,0.39,v1,2026-02-19
3673,34,0.38,0.11,0.2,0.32,0.96,0.58,v1,2026-02-19
3674,688,0.99,0.92,0.67,0.18,0.46,0.0,v1,2026-02-19
3675,112,0.35,0.2,0.53,0.1,0.05,0.05,v1,2026-02-19
3676,857,0.32,0.87,0.86,0.84,0.13,0.32,v1,2026-02-19
3677,213,0.7,0.04,0.61,0.66,0.9,0.65,v1,2026-02-19
3678,656,0.89,0.71,0.12,0.99,0.53,0.64,v1,2026-02-19
3679,315,0.5,0.87,0.28,0.75,0.24,0.72,v1,2026-02-19
3680,497,0.02,0.58,0.92,0.86,0.71,0.43,v1,2026-02-19
3681,512,0.88,0.34,0.44,0.35,0.59,0.79,v1,2026-02-19
3682,575,0.92,0.84,0.33,0.16,0.56,0.42,v1,2026-02-19
3683,678,0.33,0.34,0.1,0.29,0.54,0.59,v1,2026-02-19
3684,817,0.52,0.01,0.08,0.48,0.62,0.57,v1,2026-02-19
3685,1000,0.96,0.45,0.63,0.78,0.15,0.93,v1,2026-02-19
3686,88,0.37,0.5,0.87,0.06,0.96,0.39,v1,2026-02-19
3687,887,0.67,0.38,0.76,0.83,0.99,0.6,v1,2026-02-19
3688,539,0.31,0.36,0.03,0.48,0.01,0.44,v1,2026-02-19
3689,901,0.15,0.19,0.88,0.9,0.12,0.78,v1,2026-02-19
3690,703,0.56,0.5,0.0,0.34,0.09,0.89,v1,2026-02-19
3691,717,0.08,0.55,0.01,0.44,1.0,0.95,v1,2026-02-19
3692,695,0.13,0.06,0.28,0.98,0.56,0.78,v1,2026-02-19
3693,536,0.66,0.13,0.8,0.42,0.67,0.99,v1,2026-02-19
3694,446,0.26,0.35,0.87,0.07,0.39,0.44,v1,2026-02-19
3695,446,0.83,0.23,0.51,0.44,0.46,0.68,v1,2026-02-19
3696,843,0.7,0.95,0.34,0.51,0.05,0.71,v1,2026-02-19
3697,322,0.68,0.22,0.72,0.09,0.95,0.0,v1,2026-02-19
3698,674,0.54,0.99,0.3,0.67,0.03,0.83,v1,2026-02-19
3699,818,0.31,0.94,0.23,0.25,0.56,0.97,v1,2026-02-19
3700,675,0.47,0.34,0.82,0.01,0.14,0.85,v1,2026-02-19
3701,145,0.59,0.51,0.29,0.04,0.95,0.09,v1,2026-02-19
3702,122,0.75,0.03,0.65,0.51,0.14,0.74,v1,2026-02-19
3703,778,0.77,0.82,0.13,0.85,0.72,0.16,v1,2026-02-19
3704,196,0.16,0.53,0.41,0.19,0.89,0.04,v1,2026-02-19
3705,194,0.11,0.25,0.84,0.89,0.55,0.92,v1,2026-02-19
3706,599,0.52,0.32,0.96,0.69,0.41,0.34,v1,2026-02-19
3707,93,0.42,0.86,0.68,0.34,0.61,0.31,v1,2026-02-19
3708,824,0.29,0.39,0.34,0.64,0.74,0.14,v1,2026-02-19
3709,542,0.06,0.14,0.27,0.13,0.49,0.46,v1,2026-02-19
3710,35,0.9,0.84,0.06,0.41,0.32,0.53,v1,2026-02-19
3711,728,0.42,0.18,0.26,0.95,0.1,0.42,v1,2026-02-19
3712,825,0.87,0.44,0.1,0.93,0.94,0.4,v1,2026-02-19
3713,465,0.54,0.66,0.74,0.73,0.43,0.76,v1,2026-02-19
3714,429,0.45,0.5,0.31,0.38,0.25,0.22,v1,2026-02-19
3715,158,0.28,0.55,0.74,0.4,0.59,0.83,v1,2026-02-19
3716,192,0.36,0.86,0.99,0.06,0.44,0.08,v1,2026-02-19
3717,150,0.27,0.58,0.46,0.09,0.83,0.22,v1,2026-02-19
3718,989,0.97,0.09,0.38,0.69,0.16,0.35,v1,2026-02-19
3719,3,0.04,0.81,0.87,0.62,0.97,0.1,v1,2026-02-19
3720,572,0.18,0.14,0.19,0.05,0.05,0.69,v1,2026-02-19
3721,303,0.26,0.62,0.67,0.08,0.64,0.32,v1,2026-02-19
3722,672,0.03,0.96,0.42,0.25,0.64,0.42,v1,2026-02-19
3723,908,0.59,0.94,0.18,0.39,0.86,0.44,v1,2026-02-19
3724,144,0.84,0.24,0.71,0.94,0.04,0.5,v1,2026-02-19
3725,930,0.78,0.08,0.8,0.52,0.47,0.44,v1,2026-02-19
3726,283,0.67,0.19,0.54,0.63,0.28,0.28,v1,2026-02-19
3727,708,0.44,0.66,0.62,0.25,0.19,0.42,v1,2026-02-19
3728,124,0.3,0.11,0.1,0.56,0.73,0.33,v1,2026-02-19
3729,251,0.82,0.26,0.35,0.13,0.37,0.09,v1,2026-02-19
3730,617,0.36,0.28,0.33,0.54,0.71,0.51,v1,2026-02-19
3731,705,0.75,0.31,0.09,0.3,0.46,0.16,v1,2026-02-19
3732,122,0.62,0.91,0.86,0.93,0.54,0.6,v1,2026-02-19
3733,238,0.74,0.47,0.94,0.87,0.5,0.2,v1,2026-02-19
3734,341,0.01,0.19,0.39,0.92,0.15,0.33,v1,2026-02-19
3735,197,0.37,0.54,0.82,0.27,0.5,0.61,v1,2026-02-19
3736,262,0.64,0.2,0.18,0.72,0.9,0.03,v1,2026-02-19
3737,519,0.07,0.98,0.2,0.86,0.96,0.59,v1,2026-02-19
3738,378,0.11,0.1,0.01,0.08,0.49,0.63,v1,2026-02-19
3739,460,0.65,0.75,0.25,0.98,0.64,0.53,v1,2026-02-19
3740,750,0.85,0.23,0.02,0.52,0.46,0.52,v1,2026-02-19
3741,683,0.86,0.83,0.21,0.76,0.91,0.55,v1,2026-02-19
3742,9,0.8,0.38,0.09,0.92,0.2,0.65,v1,2026-02-19
3743,114,0.21,1.0,0.82,0.64,0.92,0.27,v1,2026-02-19
3744,317,0.38,0.91,0.16,0.43,0.85,0.22,v1,2026-02-19
3745,48,0.14,0.02,0.04,0.56,0.03,0.19,v1,2026-02-19
3746,397,0.38,0.07,0.07,0.45,0.05,0.94,v1,2026-02-19
3747,189,0.44,0.28,0.04,0.5,0.74,0.54,v1,2026-02-19
3748,765,0.78,0.45,0.73,0.74,0.59,0.0,v1,2026-02-19
3749,751,0.95,0.18,0.41,0.09,0.96,0.79,v1,2026-02-19
3750,325,0.84,0.11,0.13,0.05,0.9,0.8,v1,2026-02-19
3751,506,0.42,0.86,0.94,0.62,0.97,0.29,v1,2026-02-19
3752,996,0.65,0.2,0.73,0.32,0.47,0.58,v1,2026-02-19
3753,731,0.06,0.8,0.82,0.32,0.04,0.47,v1,2026-02-19
3754,966,0.29,0.95,0.23,0.51,0.25,0.69,v1,2026-02-19
3755,88,0.88,0.74,0.69,0.79,0.62,0.86,v1,2026-02-19
3756,240,0.04,0.17,0.82,0.18,0.9,0.92,v1,2026-02-19
3757,803,0.82,0.18,0.1,0.2,0.6,0.51,v1,2026-02-19
3758,515,0.14,0.56,0.29,0.58,0.54,0.47,v1,2026-02-19
3759,166,0.24,0.42,0.45,0.24,0.56,0.53,v1,2026-02-19
3760,534,0.57,0.1,0.74,0.07,0.95,0.92,v1,2026-02-19
3761,499,0.2,0.15,0.19,0.15,1.0,0.84,v1,2026-02-19
3762,672,0.23,0.71,0.65,0.83,0.95,0.69,v1,2026-02-19
3763,613,0.1,0.88,0.98,0.87,0.91,0.57,v1,2026-02-19
3764,725,0.6,0.53,0.7,0.0,0.53,0.62,v1,2026-02-19
3765,358,0.79,0.09,0.52,0.78,0.88,0.25,v1,2026-02-19
3766,408,0.17,0.57,0.02,0.62,0.04,0.85,v1,2026-02-19
3767,641,0.59,0.31,0.88,0.72,0.08,0.35,v1,2026-02-19
3768,504,0.8,0.22,0.8,0.38,0.91,0.48,v1,2026-02-19
3769,83,0.64,0.72,0.05,0.02,0.34,0.51,v1,2026-02-19
3770,394,0.67,0.83,0.41,0.75,0.51,0.32,v1,2026-02-19
3771,625,0.49,0.43,0.16,0.9,0.49,0.3,v1,2026-02-19
3772,591,0.65,0.83,0.14,0.44,0.9,0.96,v1,2026-02-19
3773,893,0.85,0.53,0.49,0.41,0.74,0.76,v1,2026-02-19
3774,847,0.07,0.42,0.61,0.82,0.38,0.17,v1,2026-02-19
3775,585,0.61,0.39,0.5,0.57,0.98,0.35,v1,2026-02-19
3776,793,0.91,0.96,0.35,0.02,0.93,0.38,v1,2026-02-19
3777,614,0.17,0.6,0.06,0.96,0.2,0.06,v1,2026-02-19
3778,706,0.57,0.54,0.04,0.48,0.54,0.09,v1,2026-02-19
3779,76,0.71,0.8,0.35,0.91,0.86,0.29,v1,2026-02-19
3780,981,0.17,0.76,0.73,0.16,0.97,0.45,v1,2026-02-19
3781,180,0.33,0.97,0.75,0.93,0.42,0.4,v1,2026-02-19
3782,631,0.26,0.11,0.2,0.55,0.87,0.56,v1,2026-02-19
3783,120,0.4,0.36,0.54,0.56,0.38,0.07,v1,2026-02-19
3784,343,0.24,0.24,0.26,0.96,0.65,0.98,v1,2026-02-19
3785,284,0.63,0.38,0.89,0.64,0.09,0.76,v1,2026-02-19
3786,931,0.57,0.68,0.67,0.37,0.36,0.89,v1,2026-02-19
3787,902,0.67,0.25,0.38,0.94,0.39,0.42,v1,2026-02-19
3788,922,0.36,0.38,0.45,0.84,0.75,0.36,v1,2026-02-19
3789,296,0.94,0.35,0.01,0.19,0.02,0.57,v1,2026-02-19
3790,561,0.93,0.58,0.25,0.36,0.91,0.28,v1,2026-02-19
3791,310,0.18,0.69,0.67,0.97,0.95,0.1,v1,2026-02-19
3792,134,0.71,0.52,0.53,0.35,0.6,0.39,v1,2026-02-19
3793,548,0.02,0.84,0.11,0.89,0.72,0.83,v1,2026-02-19
3794,663,0.26,0.56,0.98,0.7,0.3,0.5,v1,2026-02-19
3795,346,0.37,1.0,0.46,0.76,0.54,0.91,v1,2026-02-19
3796,532,0.05,0.02,0.94,0.16,0.88,0.8,v1,2026-02-19
3797,812,0.85,0.85,0.13,0.97,0.79,0.74,v1,2026-02-19
3798,909,0.46,0.77,0.77,0.57,0.34,0.11,v1,2026-02-19
3799,764,0.56,0.43,0.44,0.09,0.33,0.42,v1,2026-02-19
3800,224,0.16,0.23,0.15,0.53,0.53,0.35,v1,2026-02-19
3801,111,0.54,0.81,0.72,0.02,0.7,0.82,v1,2026-02-19
3802,237,0.24,0.51,0.92,0.09,0.49,0.4,v1,2026-02-19
3803,78,0.78,0.53,0.22,0.53,0.68,0.22,v1,2026-02-19
3804,582,0.13,0.91,0.92,0.05,0.51,0.23,v1,2026-02-19
3805,708,0.2,0.98,0.5,0.5,0.11,0.26,v1,2026-02-19
3806,789,0.73,1.0,1.0,0.43,0.74,0.24,v1,2026-02-19
3807,114,0.89,0.07,0.48,0.76,0.34,0.86,v1,2026-02-19
3808,698,0.12,0.93,0.22,0.64,0.93,0.85,v1,2026-02-19
3809,40,0.54,0.68,0.15,0.23,0.49,0.49,v1,2026-02-19
3810,610,0.92,0.98,0.72,0.87,0.12,0.79,v1,2026-02-19
3811,480,0.18,0.55,0.01,0.02,0.46,0.32,v1,2026-02-19
3812,25,0.14,0.28,0.26,0.37,0.52,0.25,v1,2026-02-19
3813,754,0.2,0.68,0.4,0.11,0.81,0.45,v1,2026-02-19
3814,592,0.6,0.7,0.31,0.93,0.92,0.09,v1,2026-02-19
3815,270,0.73,0.6,0.06,0.57,0.06,0.64,v1,2026-02-19
3816,252,0.89,0.72,0.73,0.58,0.85,0.5,v1,2026-02-19
3817,715,0.94,0.58,0.96,0.21,0.66,0.13,v1,2026-02-19
3818,333,0.65,0.11,0.31,0.63,0.67,0.68,v1,2026-02-19
3819,998,0.32,0.49,0.28,0.68,0.92,0.78,v1,2026-02-19
3820,971,0.18,0.87,0.19,0.92,0.69,0.62,v1,2026-02-19
3821,928,0.1,0.58,0.09,0.42,0.31,0.06,v1,2026-02-19
3822,712,0.58,0.46,0.86,0.54,0.72,0.43,v1,2026-02-19
3823,495,0.44,0.3,0.32,0.01,1.0,0.27,v1,2026-02-19
3824,703,0.56,0.74,0.71,0.15,0.06,0.91,v1,2026-02-19
3825,362,0.92,0.93,0.85,0.82,0.38,0.4,v1,2026-02-19
3826,64,0.45,0.19,0.74,0.28,0.03,0.84,v1,2026-02-19
3827,595,0.29,0.74,0.71,0.53,0.64,0.19,v1,2026-02-19
3828,360,0.17,0.49,0.28,0.02,0.27,0.82,v1,2026-02-19
3829,962,0.39,0.98,0.69,0.26,0.24,0.82,v1,2026-02-19
3830,207,0.63,0.98,0.2,0.39,0.56,0.97,v1,2026-02-19
3831,872,0.75,0.18,0.97,0.5,0.8,0.22,v1,2026-02-19
3832,74,0.44,0.98,0.78,0.15,0.51,0.78,v1,2026-02-19
3833,896,0.69,0.23,0.78,0.27,0.18,0.7,v1,2026-02-19
3834,288,0.94,0.07,0.17,0.97,0.56,0.91,v1,2026-02-19
3835,619,0.7,0.38,0.57,0.32,0.52,0.47,v1,2026-02-19
3836,954,0.66,0.48,0.52,0.53,0.09,0.47,v1,2026-02-19
3837,762,0.85,0.21,0.54,0.81,0.24,0.54,v1,2026-02-19
3838,390,0.5,0.7,0.12,0.4,0.44,0.48,v1,2026-02-19
3839,219,0.82,0.09,0.43,0.72,0.16,0.2,v1,2026-02-19
3840,499,0.37,0.6,0.14,0.59,0.72,0.19,v1,2026-02-19
3841,436,0.36,0.95,0.43,0.96,0.42,0.5,v1,2026-02-19
3842,23,0.37,0.31,0.03,0.73,0.55,0.95,v1,2026-02-19
3843,57,0.85,0.23,0.6,0.57,0.15,0.14,v1,2026-02-19
