trend_id,skill_id,year,quarter,global_job_postings_count,india_job_postings_count,salary_average,growth_rate_percent,demand_score_normalized,industry_sector,source
5782,58,2019,3,4026,3313,1772517,9.53,0.05,IT,LinkedIn
5783,355,2021,4,36104,6190,2010528,7.02,0.32,IT,LinkedIn
5784,825,2020,4,26488,9935,1309302,17.43,0.08,IT,LinkedIn
5785,894,2020,1,45655,3861,2218376,-1.48,0.1,IT,LinkedIn
5786,502,2021,3,30636,19696,418469,9.75,0.71,IT,LinkedIn
5787,826,2022,2,42422,27439,1759846,10.3,0.11,IT,LinkedIn
5788,602,2023,1,6026,12200,930205,13.02,0.22,IT,LinkedIn
5789,832,2020,2,10147,24888,1734859,13.03,0.4,IT,LinkedIn
5790,711,2021,3,16834,25260,1022229,-2.44,0.73,IT,LinkedIn
5791,460,2024,2,8461,9875,1384841,-1.64,0.59,IT,LinkedIn
5792,302,2019,4,47080,22945,1585176,15.85,0.08,IT,LinkedIn
5793,764,2022,4,45524,13473,2450095,6.96,0.77,IT,LinkedIn
5794,453,2020,2,34193,6963,1437562,22.74,0.21,IT,LinkedIn
5795,2,2023,4,49840,12166,1519254,11.9,0.98,IT,LinkedIn
5796,858,2020,3,41013,29283,920799,6.58,0.47,IT,LinkedIn
5797,360,2020,2,2470,16138,1585362,18.04,0.76,IT,LinkedIn
5798,438,2021,1,8974,12519,1959683,15.29,0.77,IT,LinkedIn
5799,215,2019,2,36114,3887,500294,-2.62,0.72,IT,LinkedIn
5800,950,2019,3,20851,25649,2417260,6.69,0.22,IT,LinkedIn
5801,113,2021,1,17646,8784,2122182,-4.13,0.24,IT,LinkedIn
5802,366,2024,1,19259,13534,2314393,1.39,0.43,IT,LinkedIn
5803,61,2023,4,43142,1671,2073192,23.11,0.6,IT,LinkedIn
5804,80,2022,1,19718,14721,1330302,14.75,0.2,IT,LinkedIn
5805,846,2020,3,41349,25106,609556,20.59,0.4,IT,LinkedIn
5806,858,2019,4,4909,16593,2499982,24.59,0.53,IT,LinkedIn
5807,607,2021,1,18943,12972,1555689,-2.91,0.11,IT,LinkedIn
5808,184,2019,2,8795,18696,1329903,5.53,0.69,IT,LinkedIn
5809,856,2025,4,43877,6363,865162,4.62,0.59,IT,LinkedIn
5810,67,2021,4,28293,19465,1612538,17.48,0.14,IT,LinkedIn
5811,894,2025,2,21999,10944,1283387,-1.93,0.28,IT,LinkedIn
5812,56,2022,1,5852,13081,1721046,17.0,0.35,IT,LinkedIn
5813,393,2025,2,40793,21093,1717221,19.81,0.16,IT,LinkedIn
5814,19,2022,4,3563,1449,1190354,0.05,0.35,IT,LinkedIn
5815,89,2022,3,31779,2249,2152550,6.08,0.53,IT,LinkedIn
5816,342,2020,3,29458,27139,752248,20.08,0.76,IT,LinkedIn
5817,877,2020,2,27028,20281,478021,24.92,0.26,IT,LinkedIn
5818,612,2022,3,37876,1885,1388461,19.28,0.17,IT,LinkedIn
5819,726,2021,1,25376,19475,462451,4.02,0.24,IT,LinkedIn
5820,851,2022,4,27698,9256,2284305,-0.75,0.49,IT,LinkedIn
5821,30,2025,3,41978,15079,2026872,5.53,0.77,IT,LinkedIn
5822,417,2023,2,37478,26433,1335219,0.96,0.54,IT,LinkedIn
5823,965,2024,4,12954,3062,1533875,21.19,0.15,IT,LinkedIn
5824,84,2019,2,23660,16914,931912,17.57,0.02,IT,LinkedIn
5825,474,2020,4,5717,6579,1590938,24.91,0.46,IT,LinkedIn
5826,712,2022,3,45327,9213,2276176,-3.2,0.82,IT,LinkedIn
5827,969,2022,2,1146,2043,489566,14.06,0.9,IT,LinkedIn
5828,98,2021,2,33512,17343,472102,6.53,0.64,IT,LinkedIn
5829,814,2025,4,44465,18879,2093956,22.7,0.89,IT,LinkedIn
5830,367,2019,4,29504,9747,2276679,1.18,0.93,IT,LinkedIn
5831,835,2025,3,34154,1199,400975,10.66,0.4,IT,LinkedIn
5832,284,2025,2,46678,24798,2264268,11.63,0.94,IT,LinkedIn
5833,891,2019,2,8166,2147,1102887,5.58,0.14,IT,LinkedIn
5834,409,2024,3,28330,5390,991483,12.69,0.72,IT,LinkedIn
5835,84,2021,3,3269,5012,1692070,0.49,0.18,IT,LinkedIn
5836,594,2025,3,48578,26704,2097134,17.4,0.44,IT,LinkedIn
5837,649,2023,1,31679,16201,621698,2.33,0.46,IT,LinkedIn
5838,576,2019,1,6105,17918,1424586,-3.59,0.39,IT,LinkedIn
5839,958,2020,1,31388,27146,1051579,18.28,0.44,IT,LinkedIn
5840,766,2023,4,33812,6121,2064432,17.35,0.88,IT,LinkedIn
5841,613,2024,2,25377,8683,1397028,-0.15,0.2,IT,LinkedIn
5842,745,2021,3,15864,17949,628378,6.95,0.09,IT,LinkedIn
5843,332,2021,4,26378,16682,1997880,5.07,0.7,IT,LinkedIn
5844,861,2020,3,18436,14373,2068322,-3.36,0.02,IT,LinkedIn
5845,920,2022,1,8783,9014,1805163,22.71,0.34,IT,LinkedIn
5846,907,2022,3,47014,15950,1356560,5.26,0.97,IT,LinkedIn
5847,471,2022,4,48928,16754,2300899,-4.85,0.64,IT,LinkedIn
5848,994,2019,3,28643,23025,432061,19.2,0.85,IT,LinkedIn
5849,189,2019,4,6150,21403,1028926,3.39,0.95,IT,LinkedIn
5850,398,2025,1,3851,28191,2411334,-3.89,0.6,IT,LinkedIn
5851,342,2023,1,49566,15595,1311975,9.39,0.6,IT,LinkedIn
5852,305,2021,2,15039,11531,442644,8.55,0.78,IT,LinkedIn
5853,911,2020,2,20921,5672,1795898,10.96,0.51,IT,LinkedIn
5854,247,2019,4,36291,21202,1640352,15.83,0.24,IT,LinkedIn
5855,40,2023,3,41140,26607,1821044,6.98,0.69,IT,LinkedIn
5856,40,2025,4,18422,24035,1480829,17.36,0.3,IT,LinkedIn
5857,198,2025,4,31575,12208,2439454,7.05,0.14,IT,LinkedIn
5858,951,2021,3,28306,12629,2225813,20.74,0.26,IT,LinkedIn
5859,772,2021,1,8701,28340,2316735,22.71,0.28,IT,LinkedIn
5860,803,2021,3,34059,12661,960937,2.43,0.91,IT,LinkedIn
5861,736,2022,4,41756,4297,569370,5.38,0.99,IT,LinkedIn
5862,860,2024,1,11161,5197,2171088,15.32,0.67,IT,LinkedIn
5863,744,2019,4,3583,8933,1487086,13.31,0.17,IT,LinkedIn
5864,182,2021,1,11468,8230,2021903,12.22,0.45,IT,LinkedIn
5865,467,2023,3,8442,6911,1645734,-2.17,0.72,IT,LinkedIn
5866,981,2020,4,9725,15600,2304054,-4.31,0.67,IT,LinkedIn
5867,710,2019,3,4778,27228,2195277,0.2,0.92,IT,LinkedIn
5868,809,2022,4,6017,16508,1275773,5.31,0.42,IT,LinkedIn
5869,379,2025,2,26831,16112,832981,12.29,0.69,IT,LinkedIn
5870,80,2025,4,7826,29442,2010516,24.09,0.04,IT,LinkedIn
5871,11,2019,2,45583,21686,1877662,3.06,0.67,IT,LinkedIn
5872,391,2021,4,16369,15590,1511974,10.46,0.78,IT,LinkedIn
5873,104,2023,3,47216,12742,656522,22.85,0.75,IT,LinkedIn
5874,942,2024,4,11442,20368,672066,11.67,0.84,IT,LinkedIn
5875,534,2020,2,42409,17748,801296,21.59,0.9,IT,LinkedIn
5876,302,2022,1,769,4418,2211108,22.47,0.47,IT,LinkedIn
5877,861,2021,3,29719,27747,1837073,9.94,0.33,IT,LinkedIn
5878,670,2023,2,49967,10990,872089,0.14,0.0,IT,LinkedIn
5879,595,2025,4,40995,27859,1246165,1.18,0.98,IT,LinkedIn
5880,576,2021,2,44070,15709,1903309,-3.45,0.38,IT,LinkedIn
5881,594,2025,4,11545,29466,738005,4.31,0.66,IT,LinkedIn
5882,760,2025,2,1099,26156,2137929,9.76,0.81,IT,LinkedIn
5883,708,2025,4,18825,27370,447139,-1.62,0.72,IT,LinkedIn
5884,520,2019,1,29872,1689,997384,-3.27,0.65,IT,LinkedIn
5885,497,2024,2,6093,28431,437859,10.09,0.54,IT,LinkedIn
5886,28,2022,3,40093,586,2255894,2.0,0.49,IT,LinkedIn
5887,425,2020,2,42020,9754,1965804,8.4,0.37,IT,LinkedIn
5888,452,2023,1,32544,1767,626274,24.68,0.89,IT,LinkedIn
5889,928,2023,1,22352,28028,1862892,19.04,0.61,IT,LinkedIn
5890,444,2025,1,22568,18585,2237314,18.01,0.45,IT,LinkedIn
5891,942,2020,1,44539,26499,1856454,-0.46,0.44,IT,LinkedIn
5892,930,2023,4,7746,16961,1774722,7.67,0.24,IT,LinkedIn
5893,56,2025,4,13450,11128,639316,3.32,0.31,IT,LinkedIn
5894,645,2019,1,21440,12778,1760947,17.33,0.57,IT,LinkedIn
5895,430,2025,3,27930,17179,1892274,11.83,0.02,IT,LinkedIn
5896,114,2019,1,6333,6218,934856,7.99,0.36,IT,LinkedIn
5897,832,2024,4,46303,15005,956905,16.42,0.56,IT,LinkedIn
5898,480,2022,1,27545,21286,1711220,9.73,0.81,IT,LinkedIn
5899,504,2020,2,12085,29401,1573001,17.52,0.8,IT,LinkedIn
5900,852,2019,2,42562,628,1633089,9.41,0.67,IT,LinkedIn
5901,583,2024,4,40122,23808,712430,0.9,0.02,IT,LinkedIn
5902,799,2019,2,32757,26246,1475174,-2.28,0.01,IT,LinkedIn
5903,187,2019,3,12563,9210,832802,-4.9,0.67,IT,LinkedIn
5904,744,2024,4,15384,14756,1870732,5.21,0.91,IT,LinkedIn
5905,842,2024,1,2977,6274,555645,18.15,0.38,IT,LinkedIn
5906,460,2022,1,23640,7531,2284810,0.65,0.44,IT,LinkedIn
5907,214,2024,1,40585,26133,1082305,19.6,0.76,IT,LinkedIn
5908,932,2024,1,5626,7272,1598017,2.68,0.32,IT,LinkedIn
5909,133,2023,2,38072,3687,1710506,14.7,0.77,IT,LinkedIn
5910,404,2019,3,16792,26364,1234005,0.09,0.83,IT,LinkedIn
5911,877,2022,2,32097,1465,1458220,22.51,0.64,IT,LinkedIn
5912,770,2021,4,12506,26039,2275736,-1.44,0.39,IT,LinkedIn
5913,81,2025,1,2585,10959,1712503,-2.95,0.79,IT,LinkedIn
5914,645,2020,4,35981,6107,1007157,3.92,0.61,IT,LinkedIn
5915,106,2021,3,7488,23548,1852182,-3.84,0.52,IT,LinkedIn
5916,381,2022,3,3568,3939,1692599,8.59,0.71,IT,LinkedIn
5917,765,2022,4,11250,21254,2226076,8.64,0.54,IT,LinkedIn
5918,745,2025,2,45460,28748,2384499,0.89,0.73,IT,LinkedIn
5919,453,2022,3,16248,25349,701135,13.56,0.44,IT,LinkedIn
5920,332,2023,4,33179,8876,1124378,4.04,0.14,IT,LinkedIn
5921,412,2020,2,11998,6193,639352,24.98,0.55,IT,LinkedIn
5922,133,2023,3,664,18037,1662291,0.77,0.86,IT,LinkedIn
5923,166,2021,4,42098,11068,2330552,-0.76,0.87,IT,LinkedIn
5924,4,2023,4,36702,11120,1069960,24.6,0.48,IT,LinkedIn
5925,970,2021,4,22004,21373,552215,16.23,0.6,IT,LinkedIn
5926,929,2019,4,28232,16159,760729,0.24,0.6,IT,LinkedIn
5927,971,2022,4,38026,21682,2361917,9.07,0.67,IT,LinkedIn
5928,816,2025,1,24976,19228,600954,22.63,0.32,IT,LinkedIn
5929,459,2020,1,15656,1548,725784,18.88,0.66,IT,LinkedIn
5930,755,2022,3,27516,16363,1871562,1.59,0.86,IT,LinkedIn
5931,914,2024,2,1564,21274,2048272,24.62,0.98,IT,LinkedIn
5932,822,2025,1,27575,23277,1312424,-3.28,0.59,IT,LinkedIn
5933,947,2019,3,21000,3094,411729,8.05,0.44,IT,LinkedIn
5934,978,2025,1,36376,9421,1609792,1.48,0.5,IT,LinkedIn
5935,178,2023,2,8661,19700,848469,21.06,0.89,IT,LinkedIn
5936,774,2020,1,20296,19451,1349415,14.86,0.18,IT,LinkedIn
5937,298,2019,3,40751,6736,1860263,3.81,0.79,IT,LinkedIn
5938,939,2024,3,45774,1698,1076882,21.81,0.66,IT,LinkedIn
5939,690,2024,1,43637,8892,692092,21.12,0.18,IT,LinkedIn
5940,920,2019,3,39546,25502,437179,11.55,0.46,IT,LinkedIn
5941,880,2019,2,7624,26335,1179780,10.21,0.95,IT,LinkedIn
5942,138,2019,3,30492,1694,1347356,16.97,0.78,IT,LinkedIn
5943,395,2021,2,26379,21816,1857734,6.71,0.46,IT,LinkedIn
5944,690,2023,2,24927,27644,667507,13.63,0.09,IT,LinkedIn
5945,405,2021,4,37491,15145,2205760,13.12,0.48,IT,LinkedIn
5946,23,2022,1,12782,12356,1887199,22.32,0.59,IT,LinkedIn
5947,418,2024,1,6648,4965,1686089,18.36,0.84,IT,LinkedIn
5948,558,2021,2,1654,22900,1744632,21.44,0.3,IT,LinkedIn
5949,919,2025,3,12803,12109,478391,24.63,0.99,IT,LinkedIn
5950,344,2021,4,36935,14945,1968131,10.23,0.4,IT,LinkedIn
5951,729,2024,1,38724,1467,999194,17.7,0.82,IT,LinkedIn
5952,577,2023,3,7819,2045,1304698,19.3,0.73,IT,LinkedIn
5953,768,2021,3,34101,20824,827172,6.24,0.25,IT,LinkedIn
5954,634,2021,4,3069,17034,763290,19.68,0.27,IT,LinkedIn
5955,197,2024,2,4795,605,1963640,14.57,0.98,IT,LinkedIn
5956,93,2022,4,30778,1002,467244,4.27,0.44,IT,LinkedIn
5957,59,2023,3,32810,25769,1920102,-2.81,0.68,IT,LinkedIn
5958,155,2023,1,1720,16197,769636,1.74,0.69,IT,LinkedIn
5959,296,2021,1,33035,4004,1366386,2.92,0.82,IT,LinkedIn
5960,53,2022,1,13129,9522,752251,-2.8,0.57,IT,LinkedIn
5961,600,2021,4,40855,21718,1268251,6.42,0.82,IT,LinkedIn
5962,572,2023,2,32922,4453,454067,-4.81,0.89,IT,LinkedIn
5963,893,2022,3,27967,10399,1061589,15.08,0.37,IT,LinkedIn
5964,405,2025,1,33326,14408,1025462,16.97,0.92,IT,LinkedIn
5965,558,2020,3,20615,20346,1641929,12.02,0.98,IT,LinkedIn
5966,447,2022,2,23118,6825,1738883,-4.56,0.92,IT,LinkedIn
5967,908,2020,1,7099,21991,965288,6.21,0.63,IT,LinkedIn
5968,777,2020,2,8825,8653,904398,2.84,0.62,IT,LinkedIn
5969,322,2023,4,23720,9738,1747985,6.23,0.04,IT,LinkedIn
5970,388,2020,4,42368,28373,1291556,7.63,0.57,IT,LinkedIn
5971,657,2020,4,2240,25544,1003561,8.86,0.63,IT,LinkedIn
5972,707,2023,4,30021,16513,411770,18.2,0.21,IT,LinkedIn
5973,314,2024,2,33053,11416,1225353,-3.84,0.23,IT,LinkedIn
5974,331,2023,2,8424,2904,1086693,20.97,0.25,IT,LinkedIn
5975,618,2019,4,12733,23932,507258,24.61,0.61,IT,LinkedIn
5976,383,2021,1,34762,29323,2234136,-4.08,0.93,IT,LinkedIn
5977,414,2022,1,48859,16373,736529,15.8,0.09,IT,LinkedIn
5978,425,2025,2,19076,22922,1376230,15.18,0.63,IT,LinkedIn
5979,608,2021,3,48591,15791,945667,-2.8,0.83,IT,LinkedIn
5980,936,2022,2,18640,14098,1730618,4.34,0.87,IT,LinkedIn
5981,561,2020,2,29190,11295,748773,13.81,0.77,IT,LinkedIn
5982,572,2025,3,39883,20554,2094284,4.14,0.87,IT,LinkedIn
5983,721,2021,2,49220,11417,731493,16.87,0.27,IT,LinkedIn
5984,458,2020,3,7316,25958,2354281,9.7,0.89,IT,LinkedIn
5985,614,2022,1,28182,18439,2171569,18.17,0.08,IT,LinkedIn
5986,855,2025,3,45340,18982,1255329,-0.27,0.32,IT,LinkedIn
5987,281,2020,3,33637,19598,906327,5.25,0.07,IT,LinkedIn
5988,272,2023,3,25831,19103,644259,0.65,0.33,IT,LinkedIn
5989,919,2024,2,45372,19989,1620169,21.8,0.44,IT,LinkedIn
5990,937,2024,1,1417,17320,2178482,12.29,0.6,IT,LinkedIn
5991,703,2019,3,47762,8711,740640,19.78,0.22,IT,LinkedIn
5992,581,2023,3,36287,4905,2156613,0.58,0.6,IT,LinkedIn
5993,606,2019,2,31654,18077,834532,16.25,0.9,IT,LinkedIn
5994,807,2020,4,49641,14037,1692874,18.36,0.0,IT,LinkedIn
5995,83,2023,4,23665,25346,1051679,-1.17,0.23,IT,LinkedIn
5996,466,2022,4,1278,2220,1464078,-2.04,0.25,IT,LinkedIn
5997,573,2019,1,2732,28927,792964,15.53,0.94,IT,LinkedIn
5998,726,2021,3,28106,29210,762319,18.26,0.1,IT,LinkedIn
5999,358,2025,3,35947,21157,422710,-1.13,0.97,IT,LinkedIn
6000,900,2022,2,41468,979,1371930,1.89,0.32,IT,LinkedIn
6001,585,2024,1,11181,2414,1890169,17.63,0.6,IT,LinkedIn
6002,113,2019,4,31477,785,2481702,12.77,0.31,IT,LinkedIn
6003,558,2023,1,4517,17654,1582709,10.65,0.89,IT,LinkedIn
6004,487,2024,2,30492,5934,1402166,21.94,0.68,IT,LinkedIn
6005,71,2020,1,36130,15575,2421313,17.6,0.35,IT,LinkedIn
6006,895,2025,2,13868,1391,762644,7.18,0.76,IT,LinkedIn
6007,681,2020,2,39404,24913,785182,-2.12,0.55,IT,LinkedIn
6008,728,2023,2,24210,28656,1099519,11.36,0.73,IT,LinkedIn
6009,478,2021,2,38317,11974,765611,2.24,0.83,IT,LinkedIn
6010,480,2024,2,29881,1243,2458149,-1.95,0.65,IT,LinkedIn
6011,45,2022,2,23021,16957,479251,16.3,0.95,IT,LinkedIn
6012,138,2023,1,43231,29525,1571378,19.52,0.6,IT,LinkedIn
6013,302,2022,1,46185,799,608004,-1.79,0.72,IT,LinkedIn
6014,942,2025,3,43336,9970,2374734,5.0,0.08,IT,LinkedIn
6015,737,2023,4,12951,8161,412482,-0.5,0.12,IT,LinkedIn
6016,191,2021,1,13644,15951,2093868,0.31,0.89,IT,LinkedIn
6017,288,2022,4,5463,7585,2060896,0.01,0.75,IT,LinkedIn
6018,369,2025,2,37273,25733,435341,23.91,0.2,IT,LinkedIn
6019,948,2019,3,38525,251,2203574,22.4,0.86,IT,LinkedIn
6020,69,2020,4,15434,7312,1099384,20.24,0.24,IT,LinkedIn
6021,945,2023,4,22691,4301,1255039,14.65,0.75,IT,LinkedIn
6022,782,2024,1,48698,17227,1248777,10.28,0.98,IT,LinkedIn
6023,482,2023,4,45323,25692,618952,17.07,0.22,IT,LinkedIn
6024,294,2023,2,28863,18375,882704,6.04,0.01,IT,LinkedIn
6025,92,2025,3,34703,27688,463268,14.21,0.9,IT,LinkedIn
6026,522,2020,3,35331,20196,512111,19.8,0.23,IT,LinkedIn
6027,258,2021,4,23837,9346,2215818,18.61,0.27,IT,LinkedIn
6028,530,2019,3,48709,19567,1340802,15.83,0.07,IT,LinkedIn
6029,859,2020,1,26599,25927,415857,15.32,0.75,IT,LinkedIn
6030,393,2023,3,29887,22815,1737683,-1.04,0.33,IT,LinkedIn
6031,911,2019,4,17277,3615,2450166,19.77,0.12,IT,LinkedIn
6032,994,2024,1,8235,22484,1733710,24.65,0.91,IT,LinkedIn
6033,980,2022,2,18931,5458,1264487,8.93,0.84,IT,LinkedIn
6034,303,2019,2,21958,824,2032520,-4.65,0.15,IT,LinkedIn
6035,705,2019,3,36183,2784,1721794,-3.4,0.41,IT,LinkedIn
6036,443,2019,3,2712,29684,1536441,5.54,0.52,IT,LinkedIn
6037,158,2022,3,43208,29930,1154773,-2.28,0.4,IT,LinkedIn
6038,379,2020,4,10151,8742,1091584,6.47,0.19,IT,LinkedIn
6039,425,2021,4,39860,1101,2454255,5.62,0.54,IT,LinkedIn
6040,395,2024,1,21573,29611,1026820,3.34,0.71,IT,LinkedIn
6041,666,2021,3,26023,13336,2449012,15.36,0.5,IT,LinkedIn
6042,823,2024,3,38585,18443,870408,10.09,0.88,IT,LinkedIn
6043,592,2021,3,17790,26162,1435310,7.23,0.85,IT,LinkedIn
6044,375,2024,2,45436,13658,2069084,4.74,0.34,IT,LinkedIn
6045,791,2023,2,5335,6751,2292965,-1.71,0.1,IT,LinkedIn
6046,553,2025,4,5958,21081,1549070,21.28,0.21,IT,LinkedIn
6047,159,2019,4,15176,25457,1988216,7.51,0.47,IT,LinkedIn
6048,296,2019,4,28456,6312,2256167,1.97,0.6,IT,LinkedIn
6049,59,2020,1,19624,9615,766308,8.48,0.95,IT,LinkedIn
6050,440,2022,2,15153,4679,2472950,-3.92,0.97,IT,LinkedIn
6051,8,2024,4,25034,9005,1704278,0.18,0.81,IT,LinkedIn
6052,233,2020,1,27866,17689,1675810,17.01,0.72,IT,LinkedIn
6053,874,2024,3,48943,4957,795753,-0.99,0.45,IT,LinkedIn
6054,541,2022,2,49893,1800,1332493,-1.43,0.36,IT,LinkedIn
6055,219,2024,2,10173,19578,1439452,12.01,0.61,IT,LinkedIn
6056,784,2019,4,17935,22001,1006832,2.31,0.07,IT,LinkedIn
6057,480,2025,4,3966,12348,2280674,11.92,0.67,IT,LinkedIn
6058,582,2025,1,49591,26859,600740,-2.91,0.95,IT,LinkedIn
6059,240,2024,1,39235,3669,2142726,24.3,0.63,IT,LinkedIn
6060,404,2023,1,20746,29236,1251753,23.56,0.07,IT,LinkedIn
6061,869,2019,1,27898,25383,2116359,2.79,0.68,IT,LinkedIn
6062,500,2025,2,15319,8780,1048425,-4.37,0.59,IT,LinkedIn
6063,9,2019,2,19989,29428,461201,1.47,0.04,IT,LinkedIn
6064,41,2020,3,38771,23681,2334010,11.65,0.28,IT,LinkedIn
6065,123,2021,1,7236,3853,1533290,13.45,1.0,IT,LinkedIn
6066,843,2025,4,32417,28822,895496,21.82,0.64,IT,LinkedIn
6067,562,2022,1,5889,5302,1156255,-2.14,0.39,IT,LinkedIn
6068,619,2025,2,1851,19370,1818058,22.33,0.61,IT,LinkedIn
6069,7,2024,1,42396,2438,497842,3.31,0.65,IT,LinkedIn
6070,710,2024,2,40612,14357,859141,6.25,0.15,IT,LinkedIn
6071,678,2020,4,18169,13962,1649239,6.29,0.55,IT,LinkedIn
6072,299,2024,4,40860,28802,2260430,-3.36,0.63,IT,LinkedIn
6073,184,2020,4,6622,8047,930369,12.15,0.31,IT,LinkedIn
6074,229,2019,1,18840,17175,521152,19.2,0.57,IT,LinkedIn
6075,679,2020,1,30120,22329,1928299,-0.46,0.31,IT,LinkedIn
6076,9,2023,3,36850,25742,479930,18.5,0.93,IT,LinkedIn
6077,867,2022,1,8421,3183,2106498,0.61,0.76,IT,LinkedIn
6078,673,2022,3,5430,16850,1810465,11.96,0.98,IT,LinkedIn
6079,328,2019,1,4713,24153,2255405,18.19,0.18,IT,LinkedIn
6080,87,2024,4,28463,18085,2313401,21.09,0.2,IT,LinkedIn
6081,167,2024,2,7395,23535,1801406,-1.6,0.59,IT,LinkedIn
6082,262,2021,1,23076,16310,532939,21.62,0.22,IT,LinkedIn
6083,679,2022,3,44703,23603,1443290,10.69,0.23,IT,LinkedIn
6084,128,2025,3,20250,24401,1017225,-2.29,0.68,IT,LinkedIn
6085,996,2021,3,14846,24611,2199063,5.05,0.22,IT,LinkedIn
6086,379,2020,3,19787,4424,789794,16.4,0.29,IT,LinkedIn
6087,244,2020,2,29530,28355,1249792,7.12,0.1,IT,LinkedIn
6088,975,2020,3,6107,9715,1872063,5.03,0.43,IT,LinkedIn
6089,152,2022,1,22541,28363,1471524,19.9,0.61,IT,LinkedIn
6090,157,2020,1,23563,1374,419725,7.15,0.03,IT,LinkedIn
6091,376,2023,2,14010,13265,1203454,19.79,0.41,IT,LinkedIn
6092,651,2019,1,4420,13621,1057072,19.68,0.92,IT,LinkedIn
6093,543,2025,4,31847,19746,1245282,8.43,0.01,IT,LinkedIn
6094,477,2022,3,18485,19732,2218006,5.11,0.63,IT,LinkedIn
6095,424,2021,4,13667,1133,2192466,21.12,0.15,IT,LinkedIn
6096,824,2022,2,26953,21655,781075,11.19,0.64,IT,LinkedIn
6097,581,2024,3,44737,930,1743847,11.45,0.58,IT,LinkedIn
6098,368,2020,4,5161,15201,1008749,8.47,0.45,IT,LinkedIn
6099,471,2024,4,42949,5694,2055579,-2.43,0.54,IT,LinkedIn
6100,617,2022,1,32943,477,494383,19.52,0.58,IT,LinkedIn
6101,869,2020,2,5984,20698,1616109,22.76,0.93,IT,LinkedIn
6102,897,2023,2,24675,8998,1883566,11.66,0.04,IT,LinkedIn
6103,225,2021,3,910,27979,1016724,5.14,0.78,IT,LinkedIn
6104,70,2021,1,12516,28205,1686536,13.69,0.99,IT,LinkedIn
6105,520,2024,2,35731,25802,801288,-0.91,0.85,IT,LinkedIn
6106,38,2020,2,12608,29650,661483,3.71,0.04,IT,LinkedIn
6107,434,2022,4,15714,26366,1176282,24.3,0.08,IT,LinkedIn
6108,46,2020,4,38469,23831,1015702,9.98,0.16,IT,LinkedIn
6109,490,2022,4,20615,17121,808400,5.21,0.25,IT,LinkedIn
6110,467,2020,4,26058,20627,2416042,-1.11,0.01,IT,LinkedIn
6111,682,2019,3,14694,22419,2232167,6.02,0.82,IT,LinkedIn
6112,430,2022,3,10553,19314,2172707,-4.64,0.38,IT,LinkedIn
6113,714,2019,4,21444,9299,858139,-3.2,0.83,IT,LinkedIn
6114,252,2020,2,9645,9500,1295610,9.52,0.1,IT,LinkedIn
6115,415,2022,2,9030,1500,1498930,21.32,0.79,IT,LinkedIn
6116,585,2025,2,33364,7937,1779205,12.32,0.77,IT,LinkedIn
6117,352,2024,4,9641,6005,1636029,12.67,0.96,IT,LinkedIn
6118,145,2025,2,23604,23323,1903645,23.93,0.88,IT,LinkedIn
6119,817,2025,4,47473,4526,2491928,0.96,0.75,IT,LinkedIn
6120,806,2021,1,2750,6979,1794582,13.72,0.81,IT,LinkedIn
6121,475,2025,2,14887,21163,1847524,1.75,0.76,IT,LinkedIn
6122,489,2021,4,2598,8482,925321,4.64,0.67,IT,LinkedIn
6123,362,2025,1,29332,18195,1630174,10.08,0.09,IT,LinkedIn
6124,571,2021,1,21770,8026,582694,9.9,0.42,IT,LinkedIn
6125,311,2019,2,42726,23949,1827176,12.38,0.39,IT,LinkedIn
6126,391,2025,3,4205,24847,1742244,18.86,0.33,IT,LinkedIn
6127,569,2019,1,22595,19286,757897,20.2,0.59,IT,LinkedIn
6128,339,2021,3,22173,16651,2325859,17.74,0.72,IT,LinkedIn
6129,927,2019,1,40423,8782,1000762,13.25,0.59,IT,LinkedIn
6130,771,2020,3,1399,6135,812432,5.05,0.11,IT,LinkedIn
6131,452,2020,1,31668,2242,2424189,17.7,0.41,IT,LinkedIn
6132,758,2020,1,49676,4876,1862317,10.46,0.88,IT,LinkedIn
6133,318,2024,3,3906,17478,1236306,8.85,0.53,IT,LinkedIn
6134,67,2022,1,18952,8812,1447381,18.23,0.8,IT,LinkedIn
6135,219,2020,3,20645,8831,1281355,24.59,0.11,IT,LinkedIn
6136,912,2025,1,15296,2041,2270831,7.55,0.94,IT,LinkedIn
6137,824,2023,2,12788,5850,1000361,-1.73,0.49,IT,LinkedIn
6138,47,2020,2,25923,876,729109,6.29,0.27,IT,LinkedIn
6139,124,2022,1,21632,28525,1588234,-2.28,0.06,IT,LinkedIn
6140,942,2021,3,40627,17271,1341332,8.63,0.74,IT,LinkedIn
6141,310,2019,1,43361,12530,1129354,21.74,0.91,IT,LinkedIn
6142,161,2020,1,16375,7006,1822333,23.23,0.65,IT,LinkedIn
6143,931,2022,3,1892,397,1585302,9.65,0.69,IT,LinkedIn
6144,961,2019,1,20149,6266,1281539,14.16,0.91,IT,LinkedIn
6145,68,2022,2,19401,18708,1135583,16.97,0.6,IT,LinkedIn
6146,35,2020,4,15270,15507,2010602,0.36,0.5,IT,LinkedIn
6147,827,2024,3,45301,23852,2339873,-1.26,0.07,IT,LinkedIn
6148,64,2023,4,47154,3673,678396,-3.92,0.53,IT,LinkedIn
6149,893,2022,3,8642,23099,1183176,7.59,0.13,IT,LinkedIn
