synonym_id,original_term,normalized_skill_name,synonym_type,confidence_score,language,region
11974,Algorithms,algorithms,abbreviation,0.84,English,Global
11975,Angular,angular,abbreviation,0.7,English,Global
11976,Problem Solving,problem solving,abbreviation,0.9,English,Global
11977,Data Structures,data structures,abbreviation,0.92,English,Global
11978,Algorithms,algorithms,abbreviation,0.79,English,Global
11979,Problem Solving,problem solving,abbreviation,0.71,English,Global
11980,PyTorch,pytorch,abbreviation,0.91,English,Global
11981,Spring Boot,spring boot,abbreviation,0.78,English,Global
11982,Git,git,abbreviation,0.88,English,Global
11983,AWS,aws,abbreviation,0.85,English,Global
11984,Leadership,leadership,abbreviation,0.94,English,Global
11985,Node.js,node.js,abbreviation,0.94,English,Global
11986,GCP,gcp,abbreviation,0.72,English,Global
11987,Algorithms,algorithms,abbreviation,0.86,English,Global
11988,Algorithms,algorithms,abbreviation,0.84,English,Global
11989,Data Structures,data structures,abbreviation,0.91,English,Global
11990,React,react,abbreviation,0.96,English,Global
11991,Communication,communication,abbreviation,0.92,English,Global
11992,Communication,communication,abbreviation,0.76,English,Global
11993,Angular,angular,abbreviation,0.79,English,Global
11994,SQL,sql,abbreviation,0.97,English,Global
11995,Kubernetes,kubernetes,abbreviation,0.73,English,Global
11996,Node.js,node.js,abbreviation,0.97,English,Global
11997,TensorFlow,tensorflow,abbreviation,0.82,English,Global
11998,MongoDB,mongodb,abbreviation,0.79,English,Global
11999,Time Management,time management,abbreviation,0.81,English,Global
12000,Time Management,time management,abbreviation,0.92,English,Global
12001,Java,java,abbreviation,0.78,English,Global
12002,PyTorch,pytorch,abbreviation,0.84,English,Global
12003,Microservices,microservices,abbreviation,0.82,English,Global
12004,Java,java,abbreviation,0.84,English,Global
12005,Spring Boot,spring boot,abbreviation,0.72,English,Global
12006,Java,java,abbreviation,0.86,English,Global
12007,React,react,abbreviation,0.8,English,Global
12008,TensorFlow,tensorflow,abbreviation,0.88,English,Global
12009,TensorFlow,tensorflow,abbreviation,0.85,English,Global
12010,Spring Boot,spring boot,abbreviation,0.93,English,Global
12011,Node.js,node.js,abbreviation,0.95,English,Global
12012,Time Management,time management,abbreviation,0.76,English,Global
12013,Python,python,abbreviation,0.77,English,Global
12014,Kubernetes,kubernetes,abbreviation,0.96,English,Global
12015,MongoDB,mongodb,abbreviation,0.96,English,Global
12016,AWS,aws,abbreviation,0.77,English,Global
12017,Communication,communication,abbreviation,0.71,English,Global
12018,Angular,angular,abbreviation,0.85,English,Global
12019,Kubernetes,kubernetes,abbreviation,0.75,English,Global
12020,REST API,rest api,abbreviation,0.99,English,Global
12021,Communication,communication,abbreviation,0.83,English,Global
12022,Time Management,time management,abbreviation,0.92,English,Global
12023,PyTorch,pytorch,abbreviation,0.77,English,Global
12024,REST API,rest api,abbreviation,0.77,English,Global
12025,Docker,docker,abbreviation,0.88,English,Global
12026,Python,python,abbreviation,0.79,English,Global
12027,Time Management,time management,abbreviation,0.93,English,Global
12028,Problem Solving,problem solving,abbreviation,0.74,English,Global
12029,Algorithms,algorithms,abbreviation,0.89,English,Global
12030,Leadership,leadership,abbreviation,0.94,English,Global
12031,TensorFlow,tensorflow,abbreviation,0.74,English,Global
12032,Azure,azure,abbreviation,0.83,English,Global
12033,Kubernetes,kubernetes,abbreviation,0.88,English,Global
12034,Java,java,abbreviation,0.95,English,Global
12035,Kubernetes,kubernetes,abbreviation,0.72,English,Global
12036,Algorithms,algorithms,abbreviation,0.74,English,Global
12037,AWS,aws,abbreviation,0.88,English,Global
12038,Docker,docker,abbreviation,0.74,English,Global
12039,Java,java,abbreviation,0.98,English,Global
12040,Data Structures,data structures,abbreviation,0.75,English,Global
12041,Problem Solving,problem solving,abbreviation,0.94,English,Global
12042,GCP,gcp,abbreviation,0.72,English,Global
12043,TensorFlow,tensorflow,abbreviation,0.9,English,Global
12044,Data Structures,data structures,abbreviation,0.87,English,Global
12045,Algorithms,algorithms,abbreviation,0.89,English,Global
12046,Docker,docker,abbreviation,0.71,English,Global
12047,MongoDB,mongodb,abbreviation,0.88,English,Global
12048,Communication,communication,abbreviation,0.94,English,Global
12049,Spring Boot,spring boot,abbreviation,0.72,English,Global
12050,Data Structures,data structures,abbreviation,0.77,English,Global
12051,Kubernetes,kubernetes,abbreviation,0.97,English,Global
12052,Time Management,time management,abbreviation,0.86,English,Global
12053,Kubernetes,kubernetes,abbreviation,0.75,English,Global
12054,Spring Boot,spring boot,abbreviation,0.96,English,Global
12055,REST API,rest api,abbreviation,0.93,English,Global
12056,Angular,angular,abbreviation,0.95,English,Global
12057,Spring Boot,spring boot,abbreviation,0.88,English,Global
12058,Problem Solving,problem solving,abbreviation,0.72,English,Global
12059,Kubernetes,kubernetes,abbreviation,0.89,English,Global
12060,Git,git,abbreviation,0.91,English,Global
12061,Kubernetes,kubernetes,abbreviation,0.76,English,Global
12062,PyTorch,pytorch,abbreviation,0.92,English,Global
12063,Algorithms,algorithms,abbreviation,0.71,English,Global
12064,Node.js,node.js,abbreviation,0.91,English,Global
12065,Angular,angular,abbreviation,0.99,English,Global
12066,Leadership,leadership,abbreviation,0.94,English,Global
12067,Microservices,microservices,abbreviation,0.83,English,Global
12068,Leadership,leadership,abbreviation,0.79,English,Global
12069,PyTorch,pytorch,abbreviation,0.79,English,Global
12070,SQL,sql,abbreviation,0.76,English,Global
12071,Data Structures,data structures,abbreviation,0.73,English,Global
12072,Azure,azure,abbreviation,0.9,English,Global
12073,React,react,abbreviation,0.85,English,Global
12074,Communication,communication,abbreviation,0.96,English,Global
12075,Java,java,abbreviation,0.93,English,Global
12076,AWS,aws,abbreviation,0.9,English,Global
12077,Git,git,abbreviation,0.89,English,Global
12078,MongoDB,mongodb,abbreviation,0.81,English,Global
12079,Data Structures,data structures,abbreviation,0.83,English,Global
12080,Java,java,abbreviation,0.92,English,Global
12081,GCP,gcp,abbreviation,0.96,English,Global
12082,Angular,angular,abbreviation,0.86,English,Global
12083,Problem Solving,problem solving,abbreviation,0.82,English,Global
12084,Java,java,abbreviation,0.92,English,Global
12085,Java,java,abbreviation,0.79,English,Global
12086,MongoDB,mongodb,abbreviation,0.84,English,Global
12087,REST API,rest api,abbreviation,0.83,English,Global
12088,Python,python,abbreviation,0.84,English,Global
12089,Java,java,abbreviation,0.97,English,Global
12090,Angular,angular,abbreviation,0.73,English,Global
12091,Python,python,abbreviation,0.78,English,Global
12092,SQL,sql,abbreviation,0.9,English,Global
12093,MongoDB,mongodb,abbreviation,0.96,English,Global
12094,Docker,docker,abbreviation,0.78,English,Global
12095,Angular,angular,abbreviation,0.77,English,Global
12096,Problem Solving,problem solving,abbreviation,0.8,English,Global
12097,Communication,communication,abbreviation,0.87,English,Global
12098,Leadership,leadership,abbreviation,0.83,English,Global
12099,Docker,docker,abbreviation,0.82,English,Global
12100,React,react,abbreviation,0.85,English,Global
12101,GCP,gcp,abbreviation,0.84,English,Global
12102,Algorithms,algorithms,abbreviation,0.73,English,Global
12103,MongoDB,mongodb,abbreviation,0.76,English,Global
12104,TensorFlow,tensorflow,abbreviation,0.7,English,Global
12105,PyTorch,pytorch,abbreviation,0.83,English,Global
12106,GCP,gcp,abbreviation,0.73,English,Global
12107,Algorithms,algorithms,abbreviation,0.89,English,Global
12108,Spring Boot,spring boot,abbreviation,0.75,English,Global
12109,Docker,docker,abbreviation,0.8,English,Global
12110,Problem Solving,problem solving,abbreviation,0.89,English,Global
12111,Node.js,node.js,abbreviation,0.76,English,Global
12112,Git,git,abbreviation,0.74,English,Global
12113,Angular,angular,abbreviation,0.95,English,Global
12114,GCP,gcp,abbreviation,0.84,English,Global
12115,Data Structures,data structures,abbreviation,0.88,English,Global
12116,Angular,angular,abbreviation,0.97,English,Global
12117,Spring Boot,spring boot,abbreviation,0.7,English,Global
12118,Leadership,leadership,abbreviation,0.88,English,Global
12119,Spring Boot,spring boot,abbreviation,0.8,English,Global
12120,Spring Boot,spring boot,abbreviation,0.71,English,Global
12121,Python,python,abbreviation,0.95,English,Global
12122,REST API,rest api,abbreviation,0.82,English,Global
12123,AWS,aws,abbreviation,0.85,English,Global
12124,PyTorch,pytorch,abbreviation,0.71,English,Global
12125,Problem Solving,problem solving,abbreviation,0.91,English,Global
12126,TensorFlow,tensorflow,abbreviation,0.77,English,Global
12127,SQL,sql,abbreviation,0.91,English,Global
12128,GCP,gcp,abbreviation,0.88,English,Global
12129,Communication,communication,abbreviation,0.84,English,Global
12130,MongoDB,mongodb,abbreviation,0.76,English,Global
12131,Angular,angular,abbreviation,0.91,English,Global
12132,Docker,docker,abbreviation,0.84,English,Global
12133,Angular,angular,abbreviation,0.94,English,Global
12134,SQL,sql,abbreviation,0.96,English,Global
12135,TensorFlow,tensorflow,abbreviation,0.73,English,Global
12136,Git,git,abbreviation,0.98,English,Global
12137,Kubernetes,kubernetes,abbreviation,0.75,English,Global
12138,AWS,aws,abbreviation,0.72,English,Global
12139,Microservices,microservices,abbreviation,0.98,English,Global
12140,React,react,abbreviation,0.92,English,Global
12141,Azure,azure,abbreviation,0.7,English,Global
12142,TensorFlow,tensorflow,abbreviation,0.76,English,Global
12143,Algorithms,algorithms,abbreviation,0.9,English,Global
12144,Problem Solving,problem solving,abbreviation,0.74,English,Global
12145,Azure,azure,abbreviation,0.96,English,Global
12146,Problem Solving,problem solving,abbreviation,0.96,English,Global
12147,Docker,docker,abbreviation,0.87,English,Global
12148,REST API,rest api,abbreviation,0.95,English,Global
12149,Spring Boot,spring boot,abbreviation,0.79,English,Global
12150,React,react,abbreviation,0.95,English,Global
12151,MongoDB,mongodb,abbreviation,0.94,English,Global
12152,Docker,docker,abbreviation,0.85,English,Global
12153,Algorithms,algorithms,abbreviation,0.9,English,Global
12154,PyTorch,pytorch,abbreviation,0.8,English,Global
12155,Azure,azure,abbreviation,0.9,English,Global
12156,Java,java,abbreviation,0.9,English,Global
12157,Angular,angular,abbreviation,0.91,English,Global
12158,Data Structures,data structures,abbreviation,0.93,English,Global
12159,Spring Boot,spring boot,abbreviation,0.82,English,Global
12160,Angular,angular,abbreviation,0.97,English,Global
12161,Docker,docker,abbreviation,0.87,English,Global
12162,Node.js,node.js,abbreviation,0.87,English,Global
12163,Communication,communication,abbreviation,0.77,English,Global
12164,Docker,docker,abbreviation,0.81,English,Global
12165,MongoDB,mongodb,abbreviation,0.82,English,Global
12166,Angular,angular,abbreviation,0.82,English,Global
12167,Java,java,abbreviation,0.93,English,Global
12168,PyTorch,pytorch,abbreviation,0.98,English,Global
12169,SQL,sql,abbreviation,0.99,English,Global
12170,Docker,docker,abbreviation,0.97,English,Global
12171,Git,git,abbreviation,0.93,English,Global
12172,Node.js,node.js,abbreviation,0.72,English,Global
12173,Data Structures,data structures,abbreviation,0.94,English,Global
12174,Python,python,abbreviation,0.75,English,Global
12175,Microservices,microservices,abbreviation,0.84,English,Global
12176,Java,java,abbreviation,0.8,English,Global
12177,Python,python,abbreviation,0.75,English,Global
12178,PyTorch,pytorch,abbreviation,0.72,English,Global
12179,Java,java,abbreviation,0.78,English,Global
12180,PyTorch,pytorch,abbreviation,0.7,English,Global
12181,Kubernetes,kubernetes,abbreviation,0.81,English,Global
12182,Kubernetes,kubernetes,abbreviation,0.9,English,Global
12183,Time Management,time management,abbreviation,0.91,English,Global
12184,Python,python,abbreviation,0.84,English,Global
12185,Leadership,leadership,abbreviation,0.94,English,Global
12186,Communication,communication,abbreviation,0.96,English,Global
12187,Leadership,leadership,abbreviation,0.84,English,Global
12188,React,react,abbreviation,0.76,English,Global
12189,MongoDB,mongodb,abbreviation,0.94,English,Global
12190,Kubernetes,kubernetes,abbreviation,0.96,English,Global
12191,TensorFlow,tensorflow,abbreviation,0.92,English,Global
12192,SQL,sql,abbreviation,0.95,English,Global
12193,REST API,rest api,abbreviation,0.87,English,Global
12194,Kubernetes,kubernetes,abbreviation,0.75,English,Global
12195,PyTorch,pytorch,abbreviation,0.91,English,Global
12196,Azure,azure,abbreviation,0.96,English,Global
12197,React,react,abbreviation,0.89,English,Global
12198,Docker,docker,abbreviation,0.82,English,Global
12199,Time Management,time management,abbreviation,0.72,English,Global
12200,Angular,angular,abbreviation,0.74,English,Global
12201,React,react,abbreviation,0.98,English,Global
12202,MongoDB,mongodb,abbreviation,0.9,English,Global
12203,Angular,angular,abbreviation,0.74,English,Global
12204,GCP,gcp,abbreviation,0.78,English,Global
12205,Communication,communication,abbreviation,0.94,English,Global
12206,Angular,angular,abbreviation,0.73,English,Global
12207,Python,python,abbreviation,0.86,English,Global
12208,Python,python,abbreviation,0.71,English,Global
12209,Docker,docker,abbreviation,0.85,English,Global
12210,Angular,angular,abbreviation,0.75,English,Global
12211,PyTorch,pytorch,abbreviation,0.89,English,Global
12212,Kubernetes,kubernetes,abbreviation,0.85,English,Global
12213,Problem Solving,problem solving,abbreviation,0.95,English,Global
12214,Spring Boot,spring boot,abbreviation,0.87,English,Global
12215,AWS,aws,abbreviation,0.71,English,Global
12216,MongoDB,mongodb,abbreviation,0.97,English,Global
12217,React,react,abbreviation,0.93,English,Global
12218,Azure,azure,abbreviation,0.91,English,Global
12219,Kubernetes,kubernetes,abbreviation,0.94,English,Global
12220,Algorithms,algorithms,abbreviation,0.93,English,Global
12221,Algorithms,algorithms,abbreviation,0.77,English,Global
12222,React,react,abbreviation,0.9,English,Global
12223,Leadership,leadership,abbreviation,0.86,English,Global
12224,AWS,aws,abbreviation,0.94,English,Global
12225,Python,python,abbreviation,0.88,English,Global
12226,AWS,aws,abbreviation,0.92,English,Global
12227,Azure,azure,abbreviation,0.83,English,Global
12228,Java,java,abbreviation,0.72,English,Global
12229,Azure,azure,abbreviation,0.88,English,Global
12230,Microservices,microservices,abbreviation,0.95,English,Global
12231,Problem Solving,problem solving,abbreviation,0.75,English,Global
12232,React,react,abbreviation,0.82,English,Global
