verb_id,verb,impact_level,role_category,synonym_group,effectiveness_score
14743,Implemented,Low,IT,277,0.65
14744,Led,High,IT,1406,0.37
14745,Developed,Medium,IT,1959,0.81
14746,Optimized,Medium,IT,689,0.4
14747,Optimized,Medium,IT,579,0.57
14748,Developed,Medium,IT,576,0.24
14749,Led,Low,IT,1822,0.04
14750,Developed,Medium,IT,758,0.73
14751,Automated,High,IT,1529,0.26
14752,Optimized,High,IT,594,0.81
14753,Led,Low,IT,1109,0.5
14754,Automated,High,IT,1091,0.56
14755,Automated,High,IT,953,0.38
14756,Optimized,High,IT,46,0.82
14757,Automated,High,IT,1524,0.97
14758,Optimized,Medium,IT,261,0.99
14759,Developed,Medium,IT,88,0.07
14760,Designed,Low,IT,544,0.79
14761,Implemented,Medium,IT,552,0.13
14762,Architected,High,IT,1175,0.85
14763,Optimized,Medium,IT,762,0.15
14764,Implemented,Low,IT,1751,0.94
14765,Architected,Low,IT,907,0.21
14766,Implemented,Medium,IT,900,0.36
14767,Implemented,Low,IT,1342,0.87
14768,Designed,High,IT,950,0.87
14769,Designed,Medium,IT,678,0.23
14770,Optimized,Medium,IT,1889,0.81
14771,Automated,Low,IT,1250,0.39
14772,Developed,Medium,IT,1593,0.6
14773,Designed,Medium,IT,1741,0.72
14774,Developed,Medium,IT,240,0.78
14775,Implemented,Low,IT,6,0.37
14776,Led,High,IT,309,0.1
14777,Developed,Low,IT,90,0.33
14778,Implemented,High,IT,802,0.9
14779,Led,Low,IT,1964,0.43
14780,Developed,High,IT,931,0.28
14781,Designed,High,IT,1314,0.84
14782,Implemented,Low,IT,1162,0.99
14783,Implemented,Medium,IT,1887,0.83
14784,Automated,High,IT,517,0.42
14785,Developed,Low,IT,1597,0.4
14786,Implemented,High,IT,262,0.17
14787,Implemented,Low,IT,1301,0.82
14788,Architected,Low,IT,1030,0.88
14789,Architected,Low,IT,1640,0.64
14790,Implemented,Low,IT,733,0.84
14791,Architected,Low,IT,1,0.3
14792,Optimized,Medium,IT,1896,0.59
14793,Implemented,Medium,IT,1959,0.87
14794,Optimized,Low,IT,1295,0.65
14795,Led,High,IT,1070,0.74
14796,Led,Medium,IT,1545,0.26
14797,Designed,Low,IT,1792,0.96
14798,Architected,Medium,IT,1434,0.04
14799,Optimized,Medium,IT,1018,0.1
14800,Architected,Low,IT,328,0.1
14801,Led,Low,IT,220,0.89
14802,Optimized,High,IT,1074,0.71
14803,Led,Low,IT,744,0.07
14804,Optimized,Low,IT,1288,0.85
14805,Architected,Medium,IT,450,0.93
14806,Optimized,Low,IT,1622,0.59
14807,Developed,High,IT,1642,0.61
14808,Developed,Medium,IT,1599,0.09
14809,Designed,Low,IT,790,0.51
14810,Developed,High,IT,249,0.14
14811,Developed,Medium,IT,814,0.61
14812,Led,Low,IT,793,0.67
14813,Led,Low,IT,1005,0.17
14814,Designed,Low,IT,1665,0.02
14815,Architected,High,IT,145,0.34
14816,Automated,High,IT,1975,0.39
14817,Automated,Medium,IT,948,0.81
14818,Designed,High,IT,191,0.03
14819,Developed,High,IT,410,0.83
14820,Implemented,High,IT,1958,0.55
14821,Architected,High,IT,1843,0.96
14822,Developed,Medium,IT,1323,0.08
14823,Led,Low,IT,1215,0.2
14824,Optimized,Medium,IT,98,0.08
14825,Optimized,Low,IT,868,0.58
14826,Automated,High,IT,205,0.65
14827,Led,High,IT,1915,0.59
14828,Designed,High,IT,1373,0.44
14829,Implemented,High,IT,1057,0.15
14830,Led,Medium,IT,753,0.95
14831,Designed,Medium,IT,1214,0.71
14832,Designed,High,IT,1341,0.57
14833,Designed,Medium,IT,677,0.23
14834,Automated,Low,IT,33,0.16
14835,Optimized,Low,IT,1368,0.61
14836,Implemented,High,IT,652,0.25
14837,Optimized,Medium,IT,971,0.38
14838,Developed,Medium,IT,522,0.11
14839,Automated,Medium,IT,1599,0.35
14840,Designed,Medium,IT,16,0.71
14841,Optimized,Low,IT,1780,0.75
14842,Designed,Low,IT,1913,0.25
14843,Implemented,Low,IT,171,0.14
14844,Optimized,Medium,IT,781,0.79
14845,Implemented,High,IT,1862,0.81
14846,Developed,High,IT,809,0.63
14847,Architected,High,IT,1017,0.91
14848,Developed,Low,IT,756,0.71
14849,Designed,Medium,IT,1376,0.05
14850,Designed,Medium,IT,1804,0.54
14851,Led,High,IT,538,0.06
14852,Architected,High,IT,1336,0.45
14853,Implemented,Low,IT,6,0.87
14854,Automated,High,IT,1002,0.79
14855,Automated,Low,IT,841,0.03
14856,Architected,High,IT,1762,0.78
14857,Optimized,High,IT,104,0.74
14858,Designed,High,IT,1893,0.01
14859,Architected,Low,IT,210,0.58
14860,Designed,High,IT,749,0.15
14861,Architected,High,IT,1287,0.85
14862,Designed,Low,IT,899,0.33
14863,Implemented,High,IT,552,0.75
14864,Automated,Medium,IT,1702,0.16
14865,Developed,Low,IT,1464,0.8
14866,Developed,Low,IT,752,0.58
14867,Led,Medium,IT,877,0.41
14868,Implemented,High,IT,264,0.35
14869,Optimized,High,IT,520,0.68
14870,Implemented,High,IT,228,0.12
14871,Designed,Medium,IT,1305,0.24
14872,Designed,Low,IT,539,0.39
14873,Automated,Low,IT,972,0.98
14874,Architected,Low,IT,876,0.86
14875,Designed,High,IT,427,0.6
14876,Automated,High,IT,666,0.27
14877,Designed,High,IT,795,0.43
14878,Optimized,High,IT,159,0.78
14879,Led,Low,IT,265,0.77
14880,Developed,Medium,IT,1815,0.14
14881,Optimized,Low,IT,1452,0.89
14882,Implemented,Medium,IT,1312,0.85
14883,Optimized,High,IT,1795,0.32
14884,Architected,Low,IT,534,0.01
14885,Implemented,Medium,IT,1290,0.87
14886,Designed,Medium,IT,332,0.01
14887,Led,Low,IT,531,0.2
14888,Automated,Medium,IT,1680,0.01
14889,Led,High,IT,1453,0.82
14890,Automated,Medium,IT,146,0.58
14891,Optimized,Low,IT,970,0.88
14892,Developed,Low,IT,392,0.38
14893,Designed,Medium,IT,966,0.55
14894,Led,Low,IT,1556,0.68
14895,Automated,Medium,IT,1732,0.77
14896,Developed,High,IT,999,0.08
14897,Architected,Medium,IT,1603,0.7
14898,Led,High,IT,1291,0.96
14899,Architected,High,IT,639,0.43
14900,Designed,Low,IT,1277,0.8
14901,Developed,High,IT,1031,0.14
14902,Implemented,High,IT,383,0.49
14903,Developed,High,IT,1132,0.62
14904,Designed,High,IT,268,0.7
14905,Automated,Low,IT,1779,0.61
14906,Designed,Low,IT,1760,0.16
14907,Optimized,Medium,IT,1600,0.66
14908,Implemented,Medium,IT,95,0.01
14909,Designed,Low,IT,991,0.11
14910,Implemented,High,IT,1917,0.93
14911,Led,Medium,IT,640,0.71
14912,Architected,High,IT,852,0.06
14913,Implemented,Medium,IT,884,0.58
14914,Implemented,High,IT,312,0.64
14915,Implemented,High,IT,1788,0.84
14916,Developed,Medium,IT,933,0.93
14917,Designed,High,IT,1199,0.17
14918,Implemented,High,IT,1979,0.38
14919,Developed,Medium,IT,1474,0.88
14920,Led,Low,IT,1384,0.09
14921,Designed,Low,IT,681,0.46
14922,Architected,Medium,IT,777,0.29
14923,Implemented,Medium,IT,1192,0.35
14924,Led,Medium,IT,1737,0.08
14925,Developed,High,IT,1774,0.57
14926,Led,Low,IT,470,0.64
14927,Implemented,Medium,IT,247,0.16
14928,Implemented,Medium,IT,662,0.57
14929,Architected,Low,IT,34,0.7
14930,Designed,High,IT,865,0.98
14931,Optimized,High,IT,1928,0.48
14932,Optimized,Low,IT,1990,0.53
14933,Led,Low,IT,39,0.67
14934,Optimized,Medium,IT,1706,0.24
14935,Designed,Low,IT,1352,0.74
14936,Developed,High,IT,789,0.5
14937,Designed,High,IT,1356,0.28
14938,Optimized,Low,IT,605,0.69
14939,Architected,Low,IT,545,0.3
14940,Architected,High,IT,609,0.12
14941,Automated,High,IT,543,0.6
14942,Automated,High,IT,62,0.65
14943,Developed,Medium,IT,159,0.14
14944,Implemented,Medium,IT,953,0.79
14945,Led,Medium,IT,1606,0.85
14946,Led,Low,IT,1689,0.24
14947,Optimized,Low,IT,1981,0.89
14948,Designed,High,IT,1159,0.21
14949,Designed,High,IT,225,0.6
14950,Developed,Medium,IT,91,0.43
14951,Implemented,Low,IT,1875,0.36
14952,Automated,Medium,IT,1463,0.9
14953,Led,Medium,IT,418,0.78
14954,Led,Medium,IT,1748,0.83
14955,Architected,High,IT,1597,0.42
14956,Implemented,Low,IT,1627,0.04
14957,Architected,High,IT,411,0.01
14958,Led,High,IT,1650,0.3
14959,Optimized,High,IT,1009,0.94
14960,Optimized,Low,IT,610,0.65
14961,Led,Medium,IT,884,0.42
14962,Designed,Medium,IT,1896,0.41
14963,Optimized,High,IT,142,0.67
14964,Led,Low,IT,977,0.16
14965,Architected,High,IT,1194,0.59
14966,Automated,Low,IT,1948,0.1
14967,Optimized,High,IT,647,0.16
14968,Led,High,IT,571,0.97
14969,Optimized,Low,IT,1996,0.8
14970,Optimized,High,IT,380,0.7
14971,Automated,Medium,IT,180,0.74
14972,Implemented,Medium,IT,1926,0.94
14973,Architected,Low,IT,1921,0.53
14974,Implemented,Low,IT,1754,0.79
14975,Developed,Low,IT,1636,0.34
14976,Developed,High,IT,179,0.63
14977,Led,Medium,IT,976,0.37
14978,Developed,Medium,IT,64,0.39
14979,Led,High,IT,1990,0.67
14980,Automated,High,IT,482,0.49
14981,Implemented,High,IT,7,0.3
14982,Developed,Medium,IT,512,0.94
14983,Implemented,High,IT,1764,0.06
14984,Optimized,Low,IT,889,0.47
14985,Automated,Medium,IT,1136,0.47
14986,Led,Medium,IT,67,0.61
14987,Optimized,High,IT,541,0.03
14988,Designed,Low,IT,1672,0.23
14989,Architected,Medium,IT,744,0.77
14990,Developed,Medium,IT,1868,0.73
14991,Automated,Low,IT,948,0.44
14992,Led,Medium,IT,1780,0.37
14993,Developed,High,IT,755,0.47
14994,Architected,Medium,IT,866,0.37
14995,Automated,High,IT,92,0.38
14996,Led,High,IT,875,0.06
14997,Designed,High,IT,196,0.57
14998,Developed,Medium,IT,419,0.49
14999,Led,Medium,IT,48,0.39
15000,Optimized,Low,IT,556,0.99
15001,Implemented,High,IT,446,0.52
15002,Automated,Low,IT,1368,0.58
15003,Automated,High,IT,727,0.75
15004,Optimized,High,IT,1907,0.31
15005,Architected,High,IT,63,0.61
15006,Automated,High,IT,170,0.41
15007,Optimized,Medium,IT,112,0.78
15008,Architected,High,IT,330,0.25
15009,Led,Medium,IT,408,0.47
15010,Developed,Medium,IT,1001,0.96
15011,Architected,Low,IT,148,0.34
15012,Led,Low,IT,1003,0.26
15013,Architected,Low,IT,463,0.3
15014,Implemented,High,IT,637,0.8
15015,Led,Medium,IT,411,0.81
15016,Automated,Low,IT,1903,0.44
15017,Designed,High,IT,1778,0.6
15018,Implemented,Low,IT,72,0.09
15019,Developed,High,IT,1026,0.58
15020,Automated,Medium,IT,1660,0.32
15021,Led,High,IT,463,0.87
15022,Optimized,Low,IT,1681,0.66
15023,Architected,High,IT,467,0.25
15024,Optimized,Low,IT,827,0.04
15025,Automated,Medium,IT,1617,0.73
15026,Automated,High,IT,1446,0.59
15027,Implemented,Medium,IT,1241,0.33
15028,Implemented,Low,IT,1672,0.0
15029,Developed,Low,IT,1074,0.76
15030,Implemented,Low,IT,675,0.18
15031,Optimized,High,IT,404,0.69
15032,Architected,Medium,IT,817,0.37
15033,Implemented,Medium,IT,93,0.45
15034,Developed,High,IT,191,0.96
15035,Led,Low,IT,1905,0.95
15036,Led,Low,IT,549,0.24
15037,Automated,High,IT,1207,0.07
15038,Designed,High,IT,1309,0.69
15039,Designed,Medium,IT,1057,0.46
15040,Designed,Low,IT,1215,0.25
15041,Developed,Medium,IT,614,0.5
15042,Automated,Medium,IT,575,0.39
15043,Led,Medium,IT,142,0.9
15044,Optimized,High,IT,549,0.79
15045,Implemented,High,IT,394,0.92
15046,Automated,Medium,IT,142,0.76
15047,Led,Low,IT,1146,0.26
15048,Designed,Low,IT,1030,0.7
15049,Optimized,High,IT,1735,0.71
15050,Architected,High,IT,1735,0.18
15051,Designed,Medium,IT,704,0.72
15052,Developed,Low,IT,1900,0.09
15053,Led,Medium,IT,952,0.97
15054,Architected,High,IT,318,0.67
15055,Developed,Low,IT,1221,0.83
15056,Implemented,Medium,IT,1459,0.52
15057,Developed,Medium,IT,845,0.07
15058,Architected,Low,IT,826,0.67
15059,Led,High,IT,898,0.37
15060,Automated,High,IT,373,0.38
15061,Optimized,Low,IT,648,0.86
15062,Led,Medium,IT,1478,0.9
15063,Architected,Low,IT,1082,0.83
15064,Led,Low,IT,1388,0.14
15065,Designed,Low,IT,783,0.26
15066,Optimized,Medium,IT,1147,0.58
15067,Architected,Low,IT,1358,0.2
15068,Developed,High,IT,1565,0.23
15069,Designed,Low,IT,830,0.48
15070,Developed,Low,IT,1767,0.46
15071,Led,Medium,IT,1443,0.99
15072,Architected,Medium,IT,760,0.42
15073,Automated,Medium,IT,835,0.67
15074,Automated,High,IT,228,0.34
15075,Designed,Medium,IT,1444,0.6
15076,Implemented,Medium,IT,487,0.74
15077,Optimized,Low,IT,535,0.41
15078,Automated,Low,IT,12,0.42
15079,Automated,Medium,IT,1522,0.24
15080,Implemented,High,IT,775,0.76
15081,Automated,Low,IT,1627,0.45
15082,Automated,Medium,IT,1971,0.43
15083,Implemented,High,IT,447,0.64
15084,Led,Low,IT,1762,0.54
15085,Automated,Low,IT,812,0.6
15086,Led,Low,IT,83,0.45
15087,Optimized,Medium,IT,1043,0.11
15088,Implemented,Medium,IT,632,0.15
15089,Led,Medium,IT,974,0.07
15090,Developed,Low,IT,960,0.42
15091,Architected,Low,IT,1096,0.65
15092,Architected,High,IT,600,0.03
15093,Implemented,High,IT,433,0.23
15094,Optimized,High,IT,1751,0.79
15095,Led,High,IT,285,0.63
15096,Designed,Low,IT,1706,0.16
15097,Automated,Low,IT,255,0.86
15098,Developed,Medium,IT,1137,0.24
15099,Automated,Low,IT,1756,0.44
15100,Led,Low,IT,1531,0.83
15101,Developed,Low,IT,1029,0.21
15102,Led,Medium,IT,734,0.36
15103,Implemented,Low,IT,601,0.06
15104,Led,Medium,IT,257,0.71
15105,Automated,Low,IT,1923,0.17
15106,Implemented,Medium,IT,1371,0.65
15107,Led,High,IT,83,0.52
15108,Architected,High,IT,385,0.1
15109,Developed,Medium,IT,1636,0.3
15110,Architected,Medium,IT,1072,0.23
15111,Designed,Low,IT,1731,0.39
15112,Developed,High,IT,59,0.26
15113,Designed,Low,IT,1300,0.13
15114,Implemented,High,IT,1699,0.67
15115,Developed,Medium,IT,1716,0.17
15116,Developed,Medium,IT,91,0.53
15117,Designed,Medium,IT,1592,0.85
15118,Led,Medium,IT,343,0.49
15119,Led,High,IT,1860,0.74
15120,Architected,Low,IT,1407,0.27
15121,Architected,Low,IT,737,0.09
15122,Automated,Low,IT,1872,0.38
15123,Led,High,IT,966,0.62
15124,Architected,Low,IT,1595,0.59
15125,Optimized,High,IT,291,0.63
15126,Implemented,High,IT,1994,0.16
15127,Designed,High,IT,262,0.95
15128,Architected,Low,IT,940,0.1
15129,Developed,High,IT,725,0.42
15130,Led,Low,IT,1902,0.98
15131,Automated,High,IT,1177,0.62
15132,Developed,High,IT,1101,0.73
15133,Led,Medium,IT,549,0.08
15134,Automated,Low,IT,1130,0.62
15135,Developed,Low,IT,1300,0.62
15136,Automated,Medium,IT,19,0.4
15137,Automated,High,IT,1747,0.44
15138,Optimized,High,IT,1093,0.72
15139,Implemented,Medium,IT,1804,0.72
15140,Led,Medium,IT,1317,0.05
15141,Implemented,Low,IT,75,0.89
15142,Implemented,High,IT,1161,0.41
15143,Architected,High,IT,1705,0.44
15144,Developed,Medium,IT,1394,0.2
15145,Optimized,Medium,IT,547,0.42
15146,Designed,High,IT,786,0.74
15147,Automated,High,IT,426,0.21
15148,Developed,High,IT,83,0.05
15149,Automated,High,IT,1915,0.83
15150,Developed,Low,IT,245,0.83
15151,Implemented,High,IT,380,0.41
15152,Architected,Low,IT,335,0.29
15153,Optimized,Low,IT,1568,0.86
15154,Automated,High,IT,1075,0.36
15155,Architected,High,IT,1804,0.79
15156,Led,Medium,IT,1824,0.4
15157,Designed,Medium,IT,527,0.31
15158,Optimized,High,IT,1506,0.31
15159,Designed,High,IT,131,0.65
15160,Designed,Low,IT,1722,0.34
15161,Architected,Low,IT,779,0.22
15162,Optimized,Medium,IT,1070,0.22
15163,Implemented,High,IT,436,0.4
15164,Developed,High,IT,1423,0.98
15165,Led,Medium,IT,801,0.21
15166,Architected,Low,IT,109,0.43
15167,Led,Medium,IT,1364,0.92
15168,Optimized,Low,IT,334,0.85
15169,Optimized,Low,IT,1037,0.25
15170,Architected,High,IT,1513,0.88
15171,Automated,Low,IT,478,0.68
15172,Automated,Medium,IT,1704,0.58
15173,Led,High,IT,1244,0.92
15174,Implemented,High,IT,1258,0.93
15175,Led,Medium,IT,1829,0.22
15176,Automated,Low,IT,732,0.75
15177,Automated,Low,IT,1266,0.44
15178,Architected,Medium,IT,445,0.95
15179,Designed,High,IT,608,0.02
15180,Architected,Medium,IT,1082,0.28
15181,Architected,Medium,IT,543,0.05
15182,Automated,Medium,IT,714,0.49
15183,Developed,Medium,IT,1732,0.16
15184,Implemented,Low,IT,1534,0.7
15185,Architected,Medium,IT,321,0.75
15186,Implemented,Low,IT,1615,0.58
15187,Developed,Low,IT,842,0.63
15188,Automated,High,IT,1392,0.64
15189,Designed,Low,IT,188,0.52
15190,Architected,Medium,IT,1154,0.09
15191,Automated,Medium,IT,484,0.32
15192,Automated,High,IT,1805,0.22
15193,Architected,Low,IT,491,0.45
15194,Developed,High,IT,1076,0.22
15195,Developed,High,IT,659,0.11
15196,Automated,High,IT,1765,0.32
15197,Developed,Medium,IT,1213,0.66
15198,Designed,Medium,IT,784,0.4
15199,Led,High,IT,1910,0.45
15200,Automated,Low,IT,719,0.82
15201,Developed,High,IT,1886,0.85
15202,Implemented,Medium,IT,1844,0.85
15203,Optimized,High,IT,592,0.19
15204,Developed,Low,IT,1626,0.85
15205,Automated,Medium,IT,235,0.43
15206,Optimized,High,IT,99,0.82
15207,Automated,Low,IT,1027,0.91
15208,Led,Medium,IT,639,0.32
15209,Implemented,High,IT,352,0.96
15210,Architected,Medium,IT,247,0.2
15211,Developed,Low,IT,785,0.65
15212,Architected,Medium,IT,838,0.26
15213,Designed,Low,IT,1194,0.52
15214,Developed,Medium,IT,810,0.62
15215,Implemented,Low,IT,160,0.58
15216,Designed,Low,IT,1726,0.88
15217,Designed,Low,IT,1491,0.46
15218,Designed,Medium,IT,1850,0.91
15219,Designed,High,IT,1562,0.84
15220,Architected,Low,IT,632,0.6
15221,Designed,Low,IT,1317,0.39
15222,Designed,Low,IT,1589,0.83
15223,Architected,Medium,IT,712,0.2
15224,Designed,Low,IT,1852,0.76
15225,Architected,Medium,IT,759,0.68
15226,Optimized,Medium,IT,1625,0.5
15227,Led,Low,IT,207,0.09
15228,Implemented,Medium,IT,49,0.0
15229,Developed,High,IT,1685,0.5
15230,Led,Low,IT,720,0.84
15231,Architected,High,IT,325,0.93
15232,Designed,Low,IT,780,0.17
15233,Implemented,Low,IT,1733,0.26
15234,Led,Medium,IT,1868,0.87
15235,Optimized,High,IT,1641,0.15
15236,Automated,Medium,IT,1426,0.73
15237,Led,Low,IT,1828,0.4
15238,Developed,Low,IT,1485,0.63
15239,Developed,Low,IT,1256,0.27
15240,Architected,Medium,IT,1613,0.57
15241,Developed,Medium,IT,26,0.84
15242,Automated,Low,IT,1832,0.15
15243,Architected,Medium,IT,13,0.3
15244,Architected,Medium,IT,54,0.51
15245,Automated,High,IT,1178,0.25
15246,Developed,Medium,IT,1629,0.25
15247,Designed,Medium,IT,1729,0.86
15248,Led,Medium,IT,1807,0.25
15249,Developed,Low,IT,1612,0.11
15250,Developed,Low,IT,942,0.28
15251,Optimized,Medium,IT,1571,0.27
15252,Optimized,Medium,IT,876,0.15
15253,Designed,High,IT,1532,0.89
15254,Developed,Medium,IT,1225,0.02
15255,Architected,Medium,IT,1983,0.4
15256,Architected,Medium,IT,1146,0.9
15257,Led,Low,IT,1714,0.23
15258,Architected,Medium,IT,1705,0.43
15259,Led,Medium,IT,1523,0.44
15260,Optimized,Low,IT,1006,0.86
15261,Optimized,Low,IT,324,0.49
15262,Developed,Medium,IT,650,0.48
15263,Implemented,High,IT,431,0.95
15264,Architected,Medium,IT,224,0.16
15265,Led,High,IT,1203,0.06
15266,Implemented,High,IT,1544,0.31
15267,Implemented,Low,IT,1946,0.96
15268,Architected,Low,IT,1353,0.79
15269,Designed,High,IT,1925,0.12
15270,Automated,Medium,IT,224,0.07
15271,Implemented,Low,IT,924,0.48
15272,Architected,Low,IT,1229,0.7
15273,Optimized,Low,IT,795,0.63
15274,Designed,Medium,IT,286,0.93
15275,Developed,High,IT,1331,0.77
15276,Developed,Medium,IT,1878,0.55
15277,Developed,Low,IT,1187,0.32
15278,Implemented,Low,IT,1072,0.87
15279,Optimized,Low,IT,1091,0.88
15280,Architected,Low,IT,52,0.5
15281,Optimized,Medium,IT,1875,0.34
15282,Architected,High,IT,37,0.11
15283,Implemented,Medium,IT,1911,0.45
15284,Developed,Medium,IT,477,0.58
15285,Implemented,High,IT,630,0.62
15286,Led,High,IT,1165,0.58
15287,Developed,Medium,IT,1758,0.66
15288,Automated,High,IT,1107,0.14
15289,Automated,Medium,IT,1792,0.9
15290,Automated,Low,IT,543,0.8
15291,Developed,Medium,IT,1366,0.83
15292,Designed,High,IT,252,0.79
15293,Architected,Low,IT,1824,0.97
15294,Optimized,Medium,IT,1435,0.3
15295,Implemented,Low,IT,815,0.03
15296,Optimized,High,IT,808,0.28
15297,Developed,Low,IT,433,0.87
15298,Automated,Low,IT,1004,0.84
15299,Designed,Medium,IT,1579,0.97
15300,Led,High,IT,1788,0.39
15301,Led,Low,IT,1283,0.83
15302,Automated,Low,IT,682,0.88
15303,Automated,Medium,IT,90,0.65
15304,Architected,High,IT,777,0.52
15305,Automated,Low,IT,1643,0.37
15306,Architected,High,IT,1136,0.27
15307,Architected,Medium,IT,1074,0.3
15308,Implemented,High,IT,1734,0.48
15309,Implemented,Low,IT,685,0.56
15310,Developed,Medium,IT,643,0.13
15311,Automated,High,IT,1004,0.65
15312,Architected,Low,IT,1338,0.75
15313,Designed,Low,IT,1523,0.68
15314,Led,Low,IT,1304,0.84
15315,Led,Medium,IT,1204,0.07
15316,Led,Medium,IT,856,0.02
15317,Implemented,Medium,IT,1339,0.44
15318,Developed,Low,IT,766,0.75
15319,Led,High,IT,1208,0.01
15320,Led,High,IT,969,0.13
15321,Optimized,Low,IT,683,0.16
15322,Automated,Medium,IT,460,0.3
15323,Implemented,High,IT,954,0.16
15324,Developed,Medium,IT,1174,0.16
15325,Designed,High,IT,827,0.39
15326,Led,High,IT,299,0.85
15327,Architected,Medium,IT,1785,0.45
15328,Designed,High,IT,726,0.54
15329,Automated,Medium,IT,1855,0.41
15330,Optimized,High,IT,927,0.97
15331,Led,Medium,IT,345,0.86
15332,Designed,Low,IT,1348,0.06
15333,Designed,Medium,IT,431,0.18
15334,Optimized,Low,IT,919,0.49
15335,Implemented,High,IT,729,0.12
15336,Led,Medium,IT,908,0.4
15337,Designed,Medium,IT,847,0.36
15338,Implemented,High,IT,785,0.4
15339,Designed,Medium,IT,1852,0.31
15340,Optimized,Low,IT,307,0.6
15341,Architected,Low,IT,1119,0.5
15342,Automated,Medium,IT,1391,0.57
15343,Designed,Low,IT,1788,0.93
15344,Architected,Low,IT,1134,0.1
15345,Implemented,High,IT,1872,0.71
15346,Designed,High,IT,1116,0.56
15347,Implemented,Low,IT,652,0.2
15348,Optimized,Low,IT,781,0.6
15349,Designed,High,IT,1607,0.64
15350,Led,Medium,IT,1131,0.97
15351,Automated,High,IT,1985,0.64
15352,Designed,Low,IT,860,0.84
15353,Automated,Low,IT,1480,0.38
15354,Optimized,High,IT,1552,0.75
15355,Architected,Medium,IT,1477,0.07
15356,Developed,Medium,IT,919,0.62
15357,Developed,Low,IT,587,0.57
15358,Automated,Low,IT,727,0.47
15359,Optimized,High,IT,1313,0.32
15360,Designed,High,IT,567,0.41
15361,Optimized,High,IT,425,0.56
15362,Architected,Low,IT,501,0.81
15363,Led,Medium,IT,534,0.04
15364,Implemented,Low,IT,1621,0.55
15365,Optimized,High,IT,445,0.87
15366,Developed,Low,IT,637,1.0
15367,Architected,Low,IT,24,0.06
15368,Automated,High,IT,577,0.83
15369,Implemented,Low,IT,1567,0.34
15370,Implemented,High,IT,1940,0.19
15371,Designed,Medium,IT,1639,0.45
15372,Automated,High,IT,1854,0.06
15373,Implemented,Medium,IT,1051,0.64
15374,Designed,Medium,IT,1363,0.72
15375,Designed,High,IT,619,0.94
15376,Architected,Low,IT,1916,0.01
15377,Automated,Medium,IT,1999,0.74
15378,Implemented,Medium,IT,886,0.07
15379,Optimized,Medium,IT,550,0.29
15380,Designed,Medium,IT,1028,0.27
15381,Led,Medium,IT,789,0.85
15382,Automated,Low,IT,1864,0.74
15383,Implemented,Medium,IT,547,0.35
15384,Developed,Low,IT,1045,0.84
15385,Implemented,Low,IT,1797,0.18
15386,Designed,High,IT,866,0.27
